"md_id","busi_date","dept_id","dept_name","flow_stage","total_cnt","rollback_cnt"
12693,"2024-04-05","1002",客服二部,话务员受理,57,11
12694,"2024-04-05","2001",业务一科,话务员办理,133,12
12695,"2024-04-05","2002",业务二科,话务员办理,290,23
12696,"2024-04-05","3001",热线审核中心,热线审核,90,13
12697,"2024-04-05","3002",热线复核中心,热线复核,235,10
12698,"2024-04-05","4001",承办单位A,承办单位审核,243,27
12699,"2024-04-05","4001",承办单位A,承办单位处理,103,5
12700,"2024-04-05","4002",承办单位B,承办单位处理,66,3
12701,"2024-04-05","4003",承办复核部A,承办单位复核,278,50
12702,"2024-04-05","5001",结案一部,办结,254,43
12703,"2024-04-05","5002",结案二部,办结,185,15
12704,"2024-04-05","6001",客户回访一组,回访,57,8
12705,"2024-04-05","6002",客户回访二组,回访,106,0
12706,"2024-04-05","6003",客户回访三组,回访,273,6
12707,"2024-04-05","7001",档案管理部,归档,149,22
12708,"2024-04-05","8001",异常工单组,挂起,183,7
12709,"2024-04-06","1001",客服一部,话务员暂存,57,0
12710,"2024-04-06","1001",客服一部,话务员受理,168,25
12711,"2024-04-06","1002",客服二部,话务员受理,244,19
12712,"2024-04-06","2001",业务一科,话务员办理,256,47
12713,"2024-04-06","2002",业务二科,话务员办理,185,31
12714,"2024-04-06","3001",热线审核中心,热线审核,160,24
12715,"2024-04-06","3002",热线复核中心,热线复核,57,0
12716,"2024-04-06","4001",承办单位A,承办单位审核,211,18
12717,"2024-04-06","4001",承办单位A,承办单位处理,147,24
12718,"2024-04-06","4002",承办单位B,承办单位处理,129,8
12719,"2024-04-06","4003",承办复核部A,承办单位复核,68,4
12720,"2024-04-06","5001",结案一部,办结,277,34
12721,"2024-04-06","5002",结案二部,办结,112,21
12722,"2024-04-06","6001",客户回访一组,回访,106,21
12723,"2024-04-06","6002",客户回访二组,回访,183,14
12724,"2024-04-06","6003",客户回访三组,回访,73,11
12725,"2024-04-06","7001",档案管理部,归档,247,46
12726,"2024-04-06","8001",异常工单组,挂起,174,30
12727,"2024-04-07","1001",客服一部,话务员暂存,215,0
12728,"2024-04-07","1001",客服一部,话务员受理,284,26
12729,"2024-04-07","1002",客服二部,话务员受理,299,26
12730,"2024-04-07","2001",业务一科,话务员办理,193,15
12731,"2024-04-07","2002",业务二科,话务员办理,240,44
12732,"2024-04-07","3001",热线审核中心,热线审核,194,21
12733,"2024-04-07","3002",热线复核中心,热线复核,78,6
12734,"2024-04-07","4001",承办单位A,承办单位审核,83,15
12735,"2024-04-07","4001",承办单位A,承办单位处理,167,24
12736,"2024-04-07","4002",承办单位B,承办单位处理,251,20
12737,"2024-04-07","4003",承办复核部A,承办单位复核,134,22
12738,"2024-04-07","5001",结案一部,办结,242,36
12739,"2024-04-07","5002",结案二部,办结,149,19
12740,"2024-04-07","6001",客户回访一组,回访,172,15
12741,"2024-04-07","6002",客户回访二组,回访,134,22
12742,"2024-04-07","6003",客户回访三组,回访,90,5
12743,"2024-04-07","7001",档案管理部,归档,145,8
12744,"2024-04-07","8001",异常工单组,挂起,103,19
12745,"2024-04-08","1001",客服一部,话务员暂存,52,0
12746,"2024-04-08","1001",客服一部,话务员受理,149,14
12747,"2024-04-08","1002",客服二部,话务员受理,86,9
12748,"2024-04-08","2001",业务一科,话务员办理,93,14
12749,"2024-04-08","2002",业务二科,话务员办理,110,13
12750,"2024-04-08","3001",热线审核中心,热线审核,141,5
12751,"2024-04-08","3002",热线复核中心,热线复核,173,34
12752,"2024-04-08","4001",承办单位A,承办单位审核,286,27
12753,"2024-04-08","4001",承办单位A,承办单位处理,182,35
12754,"2024-04-08","4002",承办单位B,承办单位处理,274,51
12755,"2024-04-08","4003",承办复核部A,承办单位复核,206,6
12756,"2024-04-08","5001",结案一部,办结,81,10
12757,"2024-04-08","5002",结案二部,办结,76,0
12758,"2024-04-08","6001",客户回访一组,回访,144,22
12759,"2024-04-08","6002",客户回访二组,回访,277,19
12760,"2024-04-08","6003",客户回访三组,回访,68,10
12761,"2024-04-08","7001",档案管理部,归档,123,15
12762,"2024-04-08","8001",异常工单组,挂起,168,18
12763,"2024-04-09","1001",客服一部,话务员暂存,125,0
12764,"2024-04-09","1001",客服一部,话务员受理,89,7
12765,"2024-04-09","1002",客服二部,话务员受理,159,31
12766,"2024-04-09","2001",业务一科,话务员办理,190,25
12767,"2024-04-09","2002",业务二科,话务员办理,219,30
12768,"2024-04-09","3001",热线审核中心,热线审核,231,46
12769,"2024-04-09","3002",热线复核中心,热线复核,221,0
12770,"2024-04-09","4001",承办单位A,承办单位审核,102,10
12771,"2024-04-09","4001",承办单位A,承办单位处理,278,11
12772,"2024-04-09","4002",承办单位B,承办单位处理,271,18
12773,"2024-04-09","4003",承办复核部A,承办单位复核,80,13
12774,"2024-04-09","5001",结案一部,办结,96,5
12775,"2024-04-09","5002",结案二部,办结,73,7
12776,"2024-04-09","6001",客户回访一组,回访,153,2
12777,"2024-04-09","6002",客户回访二组,回访,281,42
12778,"2024-04-09","6003",客户回访三组,回访,277,45
12779,"2024-04-09","7001",档案管理部,归档,299,41
12780,"2024-04-09","8001",异常工单组,挂起,166,7
12781,"2024-04-10","1001",客服一部,话务员暂存,50,0
12782,"2024-04-10","1001",客服一部,话务员受理,208,24
12783,"2024-04-10","1002",客服二部,话务员受理,101,9
12784,"2024-04-10","2001",业务一科,话务员办理,242,14
12785,"2024-04-10","2002",业务二科,话务员办理,208,27
12786,"2024-04-10","3001",热线审核中心,热线审核,112,16
12787,"2024-04-10","3002",热线复核中心,热线复核,145,24
12788,"2024-04-10","4001",承办单位A,承办单位审核,271,47
12789,"2024-04-10","4001",承办单位A,承办单位处理,296,51
12790,"2024-04-10","4002",承办单位B,承办单位处理,177,14
12791,"2024-04-10","4003",承办复核部A,承办单位复核,132,1
12792,"2024-04-10","5001",结案一部,办结,232,4
12793,"2024-04-10","5002",结案二部,办结,117,18
12794,"2024-04-10","6001",客户回访一组,回访,133,13
12795,"2024-04-10","6002",客户回访二组,回访,253,46
12796,"2024-04-10","6003",客户回访三组,回访,240,33
12797,"2024-04-10","7001",档案管理部,归档,273,38
12798,"2024-04-10","8001",异常工单组,挂起,160,19
12799,"2024-04-11","1001",客服一部,话务员暂存,223,0
12800,"2024-04-11","1001",客服一部,话务员受理,271,54
12801,"2024-04-11","1002",客服二部,话务员受理,265,13
12802,"2024-04-11","2001",业务一科,话务员办理,293,19
12803,"2024-04-11","2002",业务二科,话务员办理,112,11
12804,"2024-04-11","3001",热线审核中心,热线审核,275,37
12805,"2024-04-11","3002",热线复核中心,热线复核,161,6
12806,"2024-04-11","4001",承办单位A,承办单位审核,281,20
12807,"2024-04-11","4001",承办单位A,承办单位处理,135,1
12808,"2024-04-11","4002",承办单位B,承办单位处理,102,16
12809,"2024-04-11","4003",承办复核部A,承办单位复核,174,25
12810,"2024-04-11","5001",结案一部,办结,185,7
12811,"2024-04-11","5002",结案二部,办结,216,2
12812,"2024-04-11","6001",客户回访一组,回访,202,20
12813,"2024-04-11","6002",客户回访二组,回访,150,12
12814,"2024-04-11","6003",客户回访三组,回访,182,21
12815,"2024-04-11","7001",档案管理部,归档,86,2
12816,"2024-04-11","8001",异常工单组,挂起,229,11
12817,"2024-04-12","1001",客服一部,话务员暂存,229,0
12818,"2024-04-12","1001",客服一部,话务员受理,89,15
12819,"2024-04-12","1002",客服二部,话务员受理,77,5
12820,"2024-04-12","2001",业务一科,话务员办理,161,28
12821,"2024-04-12","2002",业务二科,话务员办理,147,20
12822,"2024-04-12","3001",热线审核中心,热线审核,291,8
12823,"2024-04-12","3002",热线复核中心,热线复核,184,8
12824,"2024-04-12","4001",承办单位A,承办单位审核,163,0
12825,"2024-04-12","4001",承办单位A,承办单位处理,148,19
12826,"2024-04-12","4002",承办单位B,承办单位处理,112,9
12827,"2024-04-12","4003",承办复核部A,承办单位复核,60,4
12828,"2024-04-12","5001",结案一部,办结,66,5
12829,"2024-04-12","5002",结案二部,办结,187,34
12830,"2024-04-12","6001",客户回访一组,回访,286,13
12831,"2024-04-12","6002",客户回访二组,回访,105,9
12832,"2024-04-12","6003",客户回访三组,回访,56,9
12833,"2024-04-12","7001",档案管理部,归档,125,11
12834,"2024-04-12","8001",异常工单组,挂起,265,49
12835,"2024-04-13","1001",客服一部,话务员暂存,116,0
12836,"2024-04-13","1001",客服一部,话务员受理,134,8
12837,"2024-04-13","1002",客服二部,话务员受理,68,12
12838,"2024-04-13","2001",业务一科,话务员办理,203,33
12839,"2024-04-13","2002",业务二科,话务员办理,106,8
12840,"2024-04-13","3001",热线审核中心,热线审核,199,13
12841,"2024-04-13","3002",热线复核中心,热线复核,297,46
12842,"2024-04-13","4001",承办单位A,承办单位审核,200,10
12843,"2024-04-13","4001",承办单位A,承办单位处理,261,22
12844,"2024-04-13","4002",承办单位B,承办单位处理,90,13
12845,"2024-04-13","4003",承办复核部A,承办单位复核,84,1
12846,"2024-04-13","5001",结案一部,办结,289,55
12847,"2024-04-13","5002",结案二部,办结,293,15
12848,"2024-04-13","6001",客户回访一组,回访,248,19
12849,"2024-04-13","6002",客户回访二组,回访,257,23
12850,"2024-04-13","6003",客户回访三组,回访,122,20
12851,"2024-04-13","7001",档案管理部,归档,288,33
12852,"2024-04-13","8001",异常工单组,挂起,159,15
12853,"2024-04-14","1001",客服一部,话务员暂存,172,0
12854,"2024-04-14","1001",客服一部,话务员受理,288,3
12855,"2024-04-14","1002",客服二部,话务员受理,244,35
12856,"2024-04-14","2001",业务一科,话务员办理,72,7
12857,"2024-04-14","2002",业务二科,话务员办理,240,21
12858,"2024-04-14","3001",热线审核中心,热线审核,244,23
12859,"2024-04-14","3002",热线复核中心,热线复核,122,1
12860,"2024-04-14","4001",承办单位A,承办单位审核,124,17
12861,"2024-04-14","4001",承办单位A,承办单位处理,52,3
12862,"2024-04-14","4002",承办单位B,承办单位处理,73,2
12863,"2024-04-14","4003",承办复核部A,承办单位复核,227,10
12864,"2024-04-14","5001",结案一部,办结,115,16
12865,"2024-04-14","5002",结案二部,办结,200,26
12866,"2024-04-14","6001",客户回访一组,回访,241,41
12867,"2024-04-14","6002",客户回访二组,回访,117,10
12868,"2024-04-14","6003",客户回访三组,回访,119,7
12869,"2024-04-14","7001",档案管理部,归档,71,7
12870,"2024-04-14","8001",异常工单组,挂起,233,42
12871,"2024-04-15","1001",客服一部,话务员暂存,194,0
12872,"2024-04-15","1001",客服一部,话务员受理,282,38
12873,"2024-04-15","1002",客服二部,话务员受理,171,24
12874,"2024-04-15","2001",业务一科,话务员办理,237,0
12875,"2024-04-15","2002",业务二科,话务员办理,154,2
12876,"2024-04-15","3001",热线审核中心,热线审核,101,8
12877,"2024-04-15","3002",热线复核中心,热线复核,141,28
12878,"2024-04-15","4001",承办单位A,承办单位审核,105,0
12879,"2024-04-15","4001",承办单位A,承办单位处理,74,7
12880,"2024-04-15","4002",承办单位B,承办单位处理,52,5
12881,"2024-04-15","4003",承办复核部A,承办单位复核,242,26
12882,"2024-04-15","5001",结案一部,办结,241,41
12883,"2024-04-15","5002",结案二部,办结,235,46
12884,"2024-04-15","6001",客户回访一组,回访,232,12
12885,"2024-04-15","6002",客户回访二组,回访,136,19
12886,"2024-04-15","6003",客户回访三组,回访,219,17
12887,"2024-04-15","7001",档案管理部,归档,125,10
12888,"2024-04-15","8001",异常工单组,挂起,175,2
12889,"2024-04-16","1001",客服一部,话务员暂存,104,0
12890,"2024-04-16","1001",客服一部,话务员受理,182,9
12891,"2024-04-16","1002",客服二部,话务员受理,236,39
12892,"2024-04-16","2001",业务一科,话务员办理,206,26
12893,"2024-04-16","2002",业务二科,话务员办理,117,14
12894,"2024-04-16","3001",热线审核中心,热线审核,222,23
12895,"2024-04-16","3002",热线复核中心,热线复核,288,50
12896,"2024-04-16","4001",承办单位A,承办单位审核,259,12
12897,"2024-04-16","4001",承办单位A,承办单位处理,230,19
12898,"2024-04-16","4002",承办单位B,承办单位处理,211,6
12899,"2024-04-16","4003",承办复核部A,承办单位复核,228,42
12900,"2024-04-16","5001",结案一部,办结,105,2
12901,"2024-04-16","5002",结案二部,办结,169,18
12902,"2024-04-16","6001",客户回访一组,回访,279,2
12903,"2024-04-16","6002",客户回访二组,回访,227,45
12904,"2024-04-16","6003",客户回访三组,回访,94,18
12905,"2024-04-16","7001",档案管理部,归档,53,0
12906,"2024-04-16","8001",异常工单组,挂起,70,6
12907,"2024-04-17","1001",客服一部,话务员暂存,254,0
12908,"2024-04-17","1001",客服一部,话务员受理,281,55
12909,"2024-04-17","1002",客服二部,话务员受理,287,35
12910,"2024-04-17","2001",业务一科,话务员办理,71,8
12911,"2024-04-17","2002",业务二科,话务员办理,51,0
12912,"2024-04-17","3001",热线审核中心,热线审核,295,18
12913,"2024-04-17","3002",热线复核中心,热线复核,199,38
12914,"2024-04-17","4001",承办单位A,承办单位审核,224,17
12915,"2024-04-17","4001",承办单位A,承办单位处理,172,34
12916,"2024-04-17","4002",承办单位B,承办单位处理,177,17
12917,"2024-04-17","4003",承办复核部A,承办单位复核,193,25
12918,"2024-04-17","5001",结案一部,办结,95,15
12919,"2024-04-17","5002",结案二部,办结,254,38
12920,"2024-04-17","6001",客户回访一组,回访,260,30
12921,"2024-04-17","6002",客户回访二组,回访,76,7
12922,"2024-04-17","6003",客户回访三组,回访,192,14
12923,"2024-04-17","7001",档案管理部,归档,138,3
12924,"2024-04-17","8001",异常工单组,挂起,213,31
12925,"2024-04-18","1001",客服一部,话务员暂存,193,0
12926,"2024-04-18","1001",客服一部,话务员受理,198,16
12927,"2024-04-18","1002",客服二部,话务员受理,98,4
12928,"2024-04-18","2001",业务一科,话务员办理,175,30
12929,"2024-04-18","2002",业务二科,话务员办理,300,58
12930,"2024-04-18","3001",热线审核中心,热线审核,254,18
12931,"2024-04-18","3002",热线复核中心,热线复核,229,5
12932,"2024-04-18","4001",承办单位A,承办单位审核,283,20
12933,"2024-04-18","4001",承办单位A,承办单位处理,262,43
12934,"2024-04-18","4002",承办单位B,承办单位处理,142,10
12935,"2024-04-18","4003",承办复核部A,承办单位复核,299,19
12936,"2024-04-18","5001",结案一部,办结,101,18
12937,"2024-04-18","5002",结案二部,办结,209,31
12938,"2024-04-18","6001",客户回访一组,回访,106,8
12939,"2024-04-18","6002",客户回访二组,回访,228,41
12940,"2024-04-18","6003",客户回访三组,回访,204,2
12941,"2024-04-18","7001",档案管理部,归档,118,13
12942,"2024-04-18","8001",异常工单组,挂起,156,15
