"md_id","busi_time","sub_name","area","order_cnt","finish_cnt","avg_handler_time","satisfaction_cnt","negative_cnt","reply_on_time_cnt"
78854,"2023-11-15",公卫医疗,E区,17,14,1.2,12,0,11
78855,"2023-11-15",公卫医疗,F区,10,9,4.64,6,1,7
78856,"2023-11-15",公卫医疗,G区,19,18,4.77,12,1,17
78857,"2023-11-15",公卫医疗,H区,13,12,3.45,10,1,10
78858,"2023-11-15",公卫医疗,I区,12,11,2.67,9,0,9
78859,"2023-11-15",城乡建设,A区,27,27,3.02,18,3,24
78860,"2023-11-15",城乡建设,B区,18,15,1.98,11,2,15
78861,"2023-11-15",城乡建设,C区,19,15,3.48,12,1,12
78862,"2023-11-15",城乡建设,D区,26,22,1.19,17,2,22
78863,"2023-11-15",城乡建设,E区,20,16,3.44,11,0,13
78864,"2023-11-15",城乡建设,F区,21,21,1.47,15,3,16
78865,"2023-11-15",城乡建设,G区,19,16,3.87,11,0,13
78866,"2023-11-15",城乡建设,H区,17,16,4.83,11,2,12
78867,"2023-11-15",城乡建设,I区,22,19,2.01,17,1,16
78868,"2023-11-15",交通运输,A区,5,4,4.95,2,0,4
78869,"2023-11-15",交通运输,B区,4,4,2.34,2,0,4
78870,"2023-11-15",交通运输,C区,5,4,1.23,2,0,3
78871,"2023-11-15",交通运输,D区,5,5,3.85,3,0,4
78872,"2023-11-15",交通运输,E区,4,3,3.6,2,0,3
78873,"2023-11-15",交通运输,F区,6,4,3.17,3,0,4
78874,"2023-11-15",交通运输,G区,12,10,4.79,7,1,8
78875,"2023-11-15",交通运输,H区,9,7,1.48,6,1,6
78876,"2023-11-15",交通运输,I区,5,4,3.56,3,0,4
78877,"2023-11-15",农林牧渔,A区,19,17,2.66,15,1,14
78878,"2023-11-15",农林牧渔,B区,15,12,4.94,9,0,11
78879,"2023-11-15",农林牧渔,C区,15,15,1.29,11,2,14
78880,"2023-11-15",农林牧渔,D区,17,16,1.02,14,1,14
78881,"2023-11-15",农林牧渔,E区,18,14,1.66,10,2,12
78882,"2023-11-15",农林牧渔,F区,14,12,3.3,9,0,12
78883,"2023-11-15",农林牧渔,G区,9,9,1.36,6,0,8
78884,"2023-11-15",农林牧渔,H区,18,14,4.28,9,0,11
78885,"2023-11-15",农林牧渔,I区,15,14,3.36,10,2,11
78886,"2023-11-16",科教文体,A区,12,11,4.58,7,1,9
78887,"2023-11-16",科教文体,B区,9,8,3.34,6,0,6
78888,"2023-11-16",科教文体,C区,9,7,2.79,5,0,6
78889,"2023-11-16",科教文体,D区,12,12,1.78,9,0,11
78890,"2023-11-16",科教文体,E区,11,10,4.34,8,0,9
78891,"2023-11-16",科教文体,F区,12,10,3.79,8,1,8
78892,"2023-11-16",科教文体,G区,13,10,1.96,7,1,10
78893,"2023-11-16",科教文体,H区,8,6,2.15,5,0,6
78894,"2023-11-16",科教文体,I区,7,5,4.26,4,0,4
78895,"2023-11-16",公卫医疗,A区,1,1,4.9,0,0,0
78896,"2023-11-16",公卫医疗,B区,1,0,2.25,0,0,0
78897,"2023-11-16",公卫医疗,C区,1,0,1.03,0,0,0
78898,"2023-11-16",公卫医疗,D区,1,0,3.17,0,0,0
78899,"2023-11-16",公卫医疗,E区,1,1,4.14,0,0,1
78900,"2023-11-16",公卫医疗,F区,2,2,2.28,1,0,2
78901,"2023-11-16",公卫医疗,G区,1,0,1.51,0,0,0
78902,"2023-11-16",公卫医疗,H区,1,1,1.61,0,0,0
78903,"2023-11-16",公卫医疗,I区,1,0,1.28,0,0,0
78904,"2023-11-16",城乡建设,A区,4,4,2.21,2,0,3
78905,"2023-11-16",城乡建设,B区,1,1,3.8,0,0,0
78906,"2023-11-16",城乡建设,C区,3,2,2.25,1,0,1
78907,"2023-11-16",城乡建设,D区,3,2,2.81,1,0,1
78908,"2023-11-16",城乡建设,E区,2,1,1.09,0,0,1
78909,"2023-11-16",城乡建设,F区,4,3,2.55,2,0,3
78910,"2023-11-16",城乡建设,G区,8,6,2.7,4,0,4
78911,"2023-11-16",城乡建设,H区,4,4,4.82,2,0,3
78912,"2023-11-16",城乡建设,I区,2,2,3.19,1,0,1
78913,"2023-11-16",交通运输,A区,37,33,1.85,26,4,33
78914,"2023-11-16",交通运输,B区,41,37,2.98,28,3,33
78915,"2023-11-16",交通运输,C区,38,31,2.56,26,3,28
78916,"2023-11-16",交通运输,D区,39,33,3.51,23,4,29
78917,"2023-11-16",交通运输,E区,44,41,4.76,29,3,40
78918,"2023-11-16",交通运输,F区,44,39,2.52,28,3,37
78919,"2023-11-16",交通运输,G区,54,45,1.5,31,6,39
78920,"2023-11-16",交通运输,H区,44,43,3.31,36,4,43
78921,"2023-11-16",交通运输,I区,40,34,4.24,30,0,30
78922,"2023-11-16",农林牧渔,A区,13,13,3.16,10,1,12
78923,"2023-11-16",农林牧渔,B区,12,11,4.39,7,1,10
78924,"2023-11-16",农林牧渔,C区,11,11,4.37,8,0,8
78925,"2023-11-16",农林牧渔,D区,16,15,2.94,12,0,14
78926,"2023-11-16",农林牧渔,E区,19,16,2.24,12,1,14
78927,"2023-11-16",农林牧渔,F区,8,6,2.38,5,0,5
78928,"2023-11-16",农林牧渔,G区,13,13,4.56,10,1,10
78929,"2023-11-16",农林牧渔,H区,19,19,2.19,14,0,19
78930,"2023-11-16",农林牧渔,I区,12,12,3.27,9,0,9
78931,"2023-11-17",科教文体,A区,13,10,3.88,9,1,9
78932,"2023-11-17",科教文体,B区,13,12,4.12,8,0,10
78933,"2023-11-17",科教文体,C区,15,14,3.98,12,1,13
78934,"2023-11-17",科教文体,D区,18,16,2.82,13,0,13
78935,"2023-11-17",科教文体,E区,29,28,4.53,21,3,26
78936,"2023-11-17",科教文体,F区,22,19,4.11,16,2,17
78937,"2023-11-17",科教文体,G区,18,14,4.62,12,2,14
78938,"2023-11-17",科教文体,H区,19,18,4.42,13,1,16
78939,"2023-11-17",科教文体,I区,18,18,2.08,14,2,17
78940,"2023-11-17",公卫医疗,A区,18,15,4.67,10,2,14
78941,"2023-11-17",公卫医疗,B区,17,17,1.02,15,2,16
78942,"2023-11-17",公卫医疗,C区,22,21,2.98,14,3,16
78943,"2023-11-17",公卫医疗,D区,27,25,2.26,20,2,22
78944,"2023-11-17",公卫医疗,E区,20,17,1.78,12,2,14
78945,"2023-11-17",公卫医疗,F区,24,19,4.68,15,0,16
78946,"2023-11-17",公卫医疗,G区,21,19,4.52,16,1,16
78947,"2023-11-17",公卫医疗,H区,14,14,2.28,9,1,12
78948,"2023-11-17",公卫医疗,I区,19,15,4.91,11,1,13
78949,"2023-11-17",城乡建设,A区,17,13,3.99,9,0,13
78950,"2023-11-17",城乡建设,B区,17,15,1.32,12,0,13
78951,"2023-11-17",城乡建设,C区,14,12,4.67,10,0,12
78952,"2023-11-17",城乡建设,D区,15,14,4.9,12,2,13
78953,"2023-11-17",城乡建设,E区,16,13,4.52,10,1,12
78954,"2023-11-17",城乡建设,F区,15,14,4.04,10,0,14
78955,"2023-11-17",城乡建设,G区,11,8,3.8,5,1,6
78956,"2023-11-17",城乡建设,H区,16,14,4.6,9,0,11
78957,"2023-11-17",城乡建设,I区,14,12,4.76,8,0,11
78958,"2023-11-17",交通运输,A区,7,5,1.66,3,0,5
78959,"2023-11-17",交通运输,B区,6,6,2.44,5,0,6
78960,"2023-11-17",交通运输,C区,9,8,4.95,7,1,8
78961,"2023-11-17",交通运输,D区,8,8,3.02,5,1,7
78962,"2023-11-17",交通运输,E区,12,9,1.02,8,1,7
78963,"2023-11-17",交通运输,F区,7,6,2.58,5,0,6
78964,"2023-11-17",交通运输,G区,8,7,2.58,6,1,5
78965,"2023-11-17",交通运输,H区,12,10,4.5,8,0,9
78966,"2023-11-17",交通运输,I区,8,7,2.84,6,1,7
78967,"2023-11-17",农林牧渔,A区,13,13,4.99,10,1,10
78968,"2023-11-17",农林牧渔,B区,15,12,1.23,10,1,12
78969,"2023-11-17",农林牧渔,C区,11,11,4.72,8,1,11
78970,"2023-11-17",农林牧渔,D区,15,12,3.47,10,0,11
78971,"2023-11-17",农林牧渔,E区,16,15,3.01,11,0,12
78972,"2023-11-17",农林牧渔,F区,14,14,1.66,10,1,14
78973,"2023-11-17",农林牧渔,G区,14,14,4.86,12,1,13
78974,"2023-11-17",农林牧渔,H区,10,10,2.51,8,0,8
78975,"2023-11-17",农林牧渔,I区,11,9,3.95,8,1,9
78976,"2023-11-18",科教文体,A区,4,4,1.29,2,0,3
78977,"2023-11-18",科教文体,B区,4,3,3.49,2,0,3
78978,"2023-11-18",科教文体,C区,3,2,1.49,1,0,1
78979,"2023-11-18",科教文体,D区,9,8,3.55,7,0,7
78980,"2023-11-18",科教文体,E区,5,4,3.3,2,0,4
78981,"2023-11-18",科教文体,F区,8,7,3.01,4,0,6
78982,"2023-11-18",科教文体,G区,7,7,3.83,4,1,7
78983,"2023-11-18",科教文体,H区,4,4,3.5,2,0,4
78984,"2023-11-18",科教文体,I区,3,3,2.1,2,0,2
78985,"2023-11-18",公卫医疗,A区,7,6,4.44,5,0,5
78986,"2023-11-18",公卫医疗,B区,9,8,2.63,6,0,7
78987,"2023-11-18",公卫医疗,C区,5,5,4.74,4,0,5
78988,"2023-11-18",公卫医疗,D区,7,7,3.26,4,0,6
78989,"2023-11-18",公卫医疗,E区,14,12,3.7,9,0,9
78990,"2023-11-18",公卫医疗,F区,3,2,1.27,1,0,2
78991,"2023-11-18",公卫医疗,G区,5,5,4.55,3,0,5
78992,"2023-11-18",公卫医疗,H区,8,8,2.29,6,1,6
78993,"2023-11-18",公卫医疗,I区,7,6,3.81,5,0,5
78994,"2023-11-18",城乡建设,A区,32,32,2.25,28,1,26
78995,"2023-11-18",城乡建设,B区,31,31,2.34,26,3,31
78996,"2023-11-18",城乡建设,C区,46,44,2.92,36,5,42
78997,"2023-11-18",城乡建设,D区,38,38,1.23,28,2,38
78998,"2023-11-18",城乡建设,E区,33,26,1.86,21,0,26
78999,"2023-11-18",城乡建设,F区,33,31,1.89,22,2,30
79000,"2023-11-18",城乡建设,G区,27,23,4.91,16,2,18
79001,"2023-11-18",城乡建设,H区,30,26,4.98,20,3,23
79002,"2023-11-18",城乡建设,I区,23,19,3.71,13,2,16
79003,"2023-11-18",交通运输,A区,7,6,3.7,5,0,4
79004,"2023-11-18",交通运输,B区,8,7,2.23,4,1,6
79005,"2023-11-18",交通运输,C区,8,6,1.13,5,0,5
79006,"2023-11-18",交通运输,D区,10,9,1.75,8,0,8
79007,"2023-11-18",交通运输,E区,5,5,2.29,3,0,5
79008,"2023-11-18",交通运输,F区,4,3,2.13,2,0,3
79009,"2023-11-18",交通运输,G区,10,8,3.3,6,1,6
79010,"2023-11-18",交通运输,H区,11,11,3.94,7,1,11
79011,"2023-11-18",交通运输,I区,9,8,2.84,5,1,7
79012,"2023-11-18",农林牧渔,A区,2,2,3.37,1,0,2
79013,"2023-11-18",农林牧渔,B区,2,1,2.65,0,0,1
79014,"2023-11-18",农林牧渔,C区,3,3,4.22,2,0,3
79015,"2023-11-18",农林牧渔,D区,3,2,3.12,1,0,2
79016,"2023-11-18",农林牧渔,E区,2,2,1.4,1,0,1
79017,"2023-11-18",农林牧渔,F区,3,2,4.44,1,0,2
79018,"2023-11-18",农林牧渔,G区,3,2,2.96,1,0,1
79019,"2023-11-18",农林牧渔,H区,3,3,4.95,2,0,3
79020,"2023-11-18",农林牧渔,I区,3,2,1.9,1,0,2
79021,"2023-11-19",科教文体,A区,27,22,2.15,17,0,17
79022,"2023-11-19",科教文体,B区,26,26,3.82,20,2,21
79023,"2023-11-19",科教文体,C区,21,18,2.16,16,0,14
79024,"2023-11-19",科教文体,D区,31,24,3.11,16,0,19
79025,"2023-11-19",科教文体,E区,15,15,1.61,11,2,13
79026,"2023-11-19",科教文体,F区,27,23,1.44,19,3,19
79027,"2023-11-19",科教文体,G区,25,25,3.19,18,3,25
79028,"2023-11-19",科教文体,H区,21,17,3.43,15,2,14
79029,"2023-11-19",科教文体,I区,21,21,2.8,14,0,16
79030,"2023-11-19",公卫医疗,A区,2,1,2.33,0,0,0
79031,"2023-11-19",公卫医疗,B区,1,1,1.02,0,0,0
79032,"2023-11-19",公卫医疗,C区,4,4,4.97,2,0,4
79033,"2023-11-19",公卫医疗,D区,3,2,4.17,1,0,1
79034,"2023-11-19",公卫医疗,E区,3,2,3.8,1,0,1
79035,"2023-11-19",公卫医疗,F区,6,4,4.73,3,0,3
79036,"2023-11-19",公卫医疗,G区,3,2,1.9,1,0,1
79037,"2023-11-19",公卫医疗,H区,4,3,2.68,2,0,3
79038,"2023-11-19",公卫医疗,I区,4,3,1.66,2,0,2
79039,"2023-11-19",城乡建设,A区,32,29,4.86,23,1,23
79040,"2023-11-19",城乡建设,B区,29,26,2.92,22,0,26
79041,"2023-11-19",城乡建设,C区,21,16,3.44,11,0,13
79042,"2023-11-19",城乡建设,D区,21,17,4.68,14,0,15
79043,"2023-11-19",城乡建设,E区,19,15,1.01,10,1,12
79044,"2023-11-19",城乡建设,F区,18,16,3.62,13,1,12
79045,"2023-11-19",城乡建设,G区,22,17,3.36,12,1,17
79046,"2023-11-19",城乡建设,H区,19,19,2.44,16,2,18
79047,"2023-11-19",城乡建设,I区,27,21,1.98,15,0,16
79048,"2023-11-19",交通运输,A区,24,22,2.62,16,0,21
79049,"2023-11-19",交通运输,B区,35,29,3.21,25,2,25
79050,"2023-11-19",交通运输,C区,28,28,3.33,21,4,24
79051,"2023-11-19",交通运输,D区,27,21,2.24,14,0,16
79052,"2023-11-19",交通运输,E区,21,21,3.56,14,1,19
79053,"2023-11-19",交通运输,F区,23,22,3.37,19,3,22
79054,"2023-11-19",交通运输,G区,15,12,4.44,10,1,9
79055,"2023-11-19",交通运输,H区,25,21,2.23,16,1,20
79056,"2023-11-19",交通运输,I区,29,26,1.05,20,3,26
79057,"2023-11-19",农林牧渔,A区,10,9,1.07,7,1,8
79058,"2023-11-19",农林牧渔,B区,17,17,3.76,15,0,15
79059,"2023-11-19",农林牧渔,C区,10,9,2.83,7,0,9
79060,"2023-11-19",农林牧渔,D区,12,9,2.28,6,0,7
79061,"2023-11-19",农林牧渔,E区,13,13,1.43,10,1,11
79062,"2023-11-19",农林牧渔,F区,15,12,1.72,8,0,9
79063,"2023-11-19",农林牧渔,G区,10,8,2.79,5,0,7
79064,"2023-11-19",农林牧渔,H区,12,11,3.69,8,0,9
79065,"2023-11-19",农林牧渔,I区,12,11,1.4,7,0,8
79066,"2023-11-20",科教文体,A区,20,17,3.63,15,0,13
79067,"2023-11-20",科教文体,B区,14,14,1.49,10,1,12
79068,"2023-11-20",科教文体,C区,10,9,1.16,8,0,7
79069,"2023-11-20",科教文体,D区,13,11,1.19,9,0,10
79070,"2023-11-20",科教文体,E区,17,16,4.48,12,0,16
79071,"2023-11-20",科教文体,F区,14,13,3.09,10,1,11
79072,"2023-11-20",科教文体,G区,21,21,2.62,15,2,20
79073,"2023-11-20",科教文体,H区,15,15,3.07,11,2,14
79074,"2023-11-20",科教文体,I区,19,16,1.75,11,0,12
79075,"2023-11-20",公卫医疗,A区,10,8,4.41,5,1,6
79076,"2023-11-20",公卫医疗,B区,12,10,1.23,7,0,8
79077,"2023-11-20",公卫医疗,C区,13,10,1.62,9,1,9
79078,"2023-11-20",公卫医疗,D区,13,11,2.52,9,0,11
79079,"2023-11-20",公卫医疗,E区,16,14,2.55,11,2,12
79080,"2023-11-20",公卫医疗,F区,13,13,3.02,9,0,13
79081,"2023-11-20",公卫医疗,G区,7,6,2.64,4,0,6
79082,"2023-11-20",公卫医疗,H区,13,11,3.99,8,1,9
79083,"2023-11-20",公卫医疗,I区,17,13,4.5,10,1,12
79084,"2023-11-20",城乡建设,A区,9,8,4.84,5,1,6
79085,"2023-11-20",城乡建设,B区,13,12,3.24,8,0,12
79086,"2023-11-20",城乡建设,C区,12,12,1.83,9,0,10
79087,"2023-11-20",城乡建设,D区,13,13,2.03,9,0,12
79088,"2023-11-20",城乡建设,E区,16,12,4.01,8,1,10
79089,"2023-11-20",城乡建设,F区,9,9,3.86,8,0,7
79090,"2023-11-20",城乡建设,G区,9,7,2.46,4,0,6
79091,"2023-11-20",城乡建设,H区,13,10,4.35,8,0,10
79092,"2023-11-20",城乡建设,I区,11,9,1.37,7,0,9
79093,"2023-11-20",交通运输,A区,12,10,3.72,8,0,8
79094,"2023-11-20",交通运输,B区,7,5,2.1,3,0,5
79095,"2023-11-20",交通运输,C区,12,11,4.98,9,1,9
79096,"2023-11-20",交通运输,D区,12,11,4.86,8,0,8
79097,"2023-11-20",交通运输,E区,18,16,1.78,12,2,13
79098,"2023-11-20",交通运输,F区,9,8,2.82,5,1,7
79099,"2023-11-20",交通运输,G区,16,13,3.66,11,0,13
79100,"2023-11-20",交通运输,H区,13,13,2.44,10,1,13
79101,"2023-11-20",交通运输,I区,10,9,4.28,7,0,8
79102,"2023-11-20",农林牧渔,A区,4,3,4.15,2,0,3
79103,"2023-11-20",农林牧渔,B区,5,5,2.49,3,0,4
79104,"2023-11-20",农林牧渔,C区,4,3,1.22,2,0,2
79105,"2023-11-20",农林牧渔,D区,6,4,2.53,3,0,3
79106,"2023-11-20",农林牧渔,E区,6,4,4.56,2,0,4
79107,"2023-11-20",农林牧渔,F区,4,4,3.34,2,0,4
79108,"2023-11-20",农林牧渔,G区,5,4,4.02,3,0,4
79109,"2023-11-20",农林牧渔,H区,5,5,2.75,4,0,5
79110,"2023-11-20",农林牧渔,I区,5,5,1.73,3,0,4
79111,"2023-11-21",科教文体,A区,5,4,4.52,2,0,4
79112,"2023-11-21",科教文体,B区,4,4,4.98,3,0,4
79113,"2023-11-21",科教文体,C区,5,4,2.79,3,0,3
79114,"2023-11-21",科教文体,D区,9,9,2.78,6,1,7
79115,"2023-11-21",科教文体,E区,6,5,2.03,4,0,5
79116,"2023-11-21",科教文体,F区,9,9,3.89,7,0,7
79117,"2023-11-21",科教文体,G区,10,8,2.68,5,0,6
79118,"2023-11-21",科教文体,H区,4,4,3.89,3,0,3
79119,"2023-11-21",科教文体,I区,8,6,3.34,5,0,6
79120,"2023-11-21",公卫医疗,A区,38,38,2.52,26,0,36
79121,"2023-11-21",公卫医疗,B区,33,29,1.07,25,0,26
79122,"2023-11-21",公卫医疗,C区,25,24,1.34,17,1,23
79123,"2023-11-21",公卫医疗,D区,29,26,1.07,19,1,26
79124,"2023-11-21",公卫医疗,E区,27,26,4.42,19,1,21
79125,"2023-11-21",公卫医疗,F区,35,33,3.64,28,0,27
79126,"2023-11-21",公卫医疗,G区,22,20,3.0,16,3,16
79127,"2023-11-21",公卫医疗,H区,27,26,4.43,18,2,25
79128,"2023-11-21",公卫医疗,I区,21,16,1.15,14,2,14
79129,"2023-11-21",城乡建设,A区,14,13,3.36,9,1,10
79130,"2023-11-21",城乡建设,B区,14,11,1.13,8,1,10
79131,"2023-11-21",城乡建设,C区,15,14,1.39,10,2,13
79132,"2023-11-21",城乡建设,D区,14,11,3.72,8,0,9
79133,"2023-11-21",城乡建设,E区,12,9,2.98,8,0,8
79134,"2023-11-21",城乡建设,F区,17,13,4.73,11,0,11
79135,"2023-11-21",城乡建设,G区,17,16,1.97,11,2,12
79136,"2023-11-21",城乡建设,H区,14,14,2.83,9,2,13
79137,"2023-11-21",城乡建设,I区,15,15,2.27,11,1,15
79138,"2023-11-21",交通运输,A区,25,22,4.51,19,0,18
79139,"2023-11-21",交通运输,B区,18,14,2.07,9,2,14
79140,"2023-11-21",交通运输,C区,29,29,4.49,23,2,23
79141,"2023-11-21",交通运输,D区,24,24,1.85,17,0,22
79142,"2023-11-21",交通运输,E区,29,23,1.29,20,2,19
79143,"2023-11-21",交通运输,F区,27,27,4.42,22,4,24
79144,"2023-11-21",交通运输,G区,27,22,3.96,15,1,20
79145,"2023-11-21",交通运输,H区,33,27,1.51,24,2,23
79146,"2023-11-21",交通运输,I区,19,19,2.74,15,1,15
79147,"2023-11-21",农林牧渔,A区,5,4,3.75,3,0,3
79148,"2023-11-21",农林牧渔,B区,7,6,3.24,4,0,4
79149,"2023-11-21",农林牧渔,C区,10,9,1.53,8,1,9
79150,"2023-11-21",农林牧渔,D区,15,12,3.33,9,0,12
79151,"2023-11-21",农林牧渔,E区,10,8,4.52,5,0,7
79152,"2023-11-21",农林牧渔,F区,3,2,4.22,1,0,1
79153,"2023-11-21",农林牧渔,G区,10,8,4.04,7,1,6
79154,"2023-11-21",农林牧渔,H区,16,15,2.87,12,2,14
79155,"2023-11-21",农林牧渔,I区,12,9,1.61,7,0,9
79156,"2023-11-22",科教文体,A区,7,5,2.63,4,0,4
79157,"2023-11-22",科教文体,B区,9,8,2.81,7,1,6
79158,"2023-11-22",科教文体,C区,4,4,3.45,2,0,3
79159,"2023-11-22",科教文体,D区,10,8,3.8,7,1,7
79160,"2023-11-22",科教文体,E区,6,6,4.81,5,0,5
79161,"2023-11-22",科教文体,F区,7,6,3.91,5,0,4
79162,"2023-11-22",科教文体,G区,10,10,2.52,8,1,9
79163,"2023-11-22",科教文体,H区,7,5,4.03,3,0,5
79164,"2023-11-22",科教文体,I区,9,9,3.84,7,1,9
79165,"2023-11-22",公卫医疗,A区,18,16,4.6,12,1,15
79166,"2023-11-22",公卫医疗,B区,18,15,1.34,13,2,15
79167,"2023-11-22",公卫医疗,C区,20,18,2.54,14,0,17
79168,"2023-11-22",公卫医疗,D区,14,14,1.91,9,2,12
79169,"2023-11-22",公卫医疗,E区,18,17,2.42,12,0,15
79170,"2023-11-22",公卫医疗,F区,19,15,1.99,12,2,13
79171,"2023-11-22",公卫医疗,G区,16,12,1.03,10,1,9
79172,"2023-11-22",公卫医疗,H区,21,17,4.14,12,1,16
79173,"2023-11-22",公卫医疗,I区,13,11,4.68,9,0,8
79174,"2023-11-22",城乡建设,A区,18,17,2.77,11,0,14
79175,"2023-11-22",城乡建设,B区,22,22,4.21,16,2,22
79176,"2023-11-22",城乡建设,C区,23,22,3.16,16,2,17
79177,"2023-11-22",城乡建设,D区,23,23,4.95,18,2,23
79178,"2023-11-22",城乡建设,E区,24,21,4.86,14,2,21
79179,"2023-11-22",城乡建设,F区,21,21,4.48,15,2,17
79180,"2023-11-22",城乡建设,G区,26,22,3.36,19,0,20
79181,"2023-11-22",城乡建设,H区,23,18,2.4,15,2,18
79182,"2023-11-22",城乡建设,I区,22,17,4.84,13,1,15
79183,"2023-11-22",交通运输,A区,33,29,2.92,24,2,23
79184,"2023-11-22",交通运输,B区,26,22,1.36,18,3,21
79185,"2023-11-22",交通运输,C区,25,23,4.39,18,0,19
79186,"2023-11-22",交通运输,D区,28,26,4.3,21,1,23
79187,"2023-11-22",交通运输,E区,34,27,3.9,19,2,26
79188,"2023-11-22",交通运输,F区,30,26,4.55,20,2,24
79189,"2023-11-22",交通运输,G区,41,40,1.41,31,2,33
79190,"2023-11-22",交通运输,H区,32,27,2.73,20,0,24
79191,"2023-11-22",交通运输,I区,25,23,4.19,18,1,21
79192,"2023-11-22",农林牧渔,A区,30,30,4.25,24,4,30
79193,"2023-11-22",农林牧渔,B区,17,16,1.72,12,2,15
79194,"2023-11-22",农林牧渔,C区,28,26,2.95,23,0,20
79195,"2023-11-22",农林牧渔,D区,25,22,3.55,19,3,19
79196,"2023-11-22",农林牧渔,E区,25,23,3.83,17,2,22
79197,"2023-11-22",农林牧渔,F区,24,21,3.73,14,3,19
79198,"2023-11-22",农林牧渔,G区,29,24,4.65,16,1,21
79199,"2023-11-22",农林牧渔,H区,27,25,3.1,22,0,24
79200,"2023-11-22",农林牧渔,I区,23,20,1.46,16,1,19
79201,"2023-11-23",科教文体,A区,9,8,1.12,6,1,8
79202,"2023-11-23",科教文体,B区,8,8,3.4,5,1,6
79203,"2023-11-23",科教文体,C区,9,9,3.73,6,0,8
79204,"2023-11-23",科教文体,D区,8,8,4.67,5,0,7
79205,"2023-11-23",科教文体,E区,5,4,4.28,3,0,4
79206,"2023-11-23",科教文体,F区,9,8,3.28,7,0,7
79207,"2023-11-23",科教文体,G区,6,5,1.32,3,0,5
79208,"2023-11-23",科教文体,H区,7,6,3.05,4,0,6
79209,"2023-11-23",科教文体,I区,3,2,3.07,1,0,2
79210,"2023-11-23",公卫医疗,A区,15,14,4.82,12,2,12
79211,"2023-11-23",公卫医疗,B区,24,23,2.2,19,0,20
79212,"2023-11-23",公卫医疗,C区,17,17,4.18,12,0,13
79213,"2023-11-23",公卫医疗,D区,24,20,2.34,18,2,20
79214,"2023-11-23",公卫医疗,E区,12,10,1.22,7,0,9
79215,"2023-11-23",公卫医疗,F区,27,27,3.01,22,4,24
79216,"2023-11-23",公卫医疗,G区,22,20,4.88,14,2,20
79217,"2023-11-23",公卫医疗,H区,19,18,3.67,15,0,14
79218,"2023-11-23",公卫医疗,I区,25,22,4.89,15,2,22
79219,"2023-11-23",城乡建设,A区,12,12,4.7,10,0,9
79220,"2023-11-23",城乡建设,B区,23,21,1.74,16,1,19
79221,"2023-11-23",城乡建设,C区,17,16,2.02,14,1,12
79222,"2023-11-23",城乡建设,D区,15,12,3.57,10,1,9
79223,"2023-11-23",城乡建设,E区,12,10,3.26,8,0,10
79224,"2023-11-23",城乡建设,F区,22,17,4.59,14,0,16
79225,"2023-11-23",城乡建设,G区,16,13,4.27,10,1,12
79226,"2023-11-23",城乡建设,H区,22,18,3.04,13,1,15
79227,"2023-11-23",城乡建设,I区,15,14,2.67,12,2,14
79228,"2023-11-23",交通运输,A区,17,13,4.61,9,0,12
79229,"2023-11-23",交通运输,B区,22,21,4.78,15,2,21
79230,"2023-11-23",交通运输,C区,14,11,2.12,9,1,8
79231,"2023-11-23",交通运输,D区,9,9,4.12,8,1,9
79232,"2023-11-23",交通运输,E区,21,20,2.4,17,2,16
79233,"2023-11-23",交通运输,F区,17,16,2.55,11,1,14
79234,"2023-11-23",交通运输,G区,14,13,2.93,9,0,11
79235,"2023-11-23",交通运输,H区,22,19,3.73,17,1,16
79236,"2023-11-23",交通运输,I区,18,16,2.79,12,2,14
79237,"2023-11-23",农林牧渔,A区,11,10,2.12,9,1,10
79238,"2023-11-23",农林牧渔,B区,12,9,1.95,7,0,7
79239,"2023-11-23",农林牧渔,C区,28,25,4.57,21,3,22
79240,"2023-11-23",农林牧渔,D区,22,20,2.27,15,1,18
79241,"2023-11-23",农林牧渔,E区,19,16,1.19,13,1,12
79242,"2023-11-23",农林牧渔,F区,21,17,3.9,12,0,15
79243,"2023-11-23",农林牧渔,G区,24,21,4.6,16,2,20
79244,"2023-11-23",农林牧渔,H区,20,18,1.4,13,2,18
79245,"2023-11-23",农林牧渔,I区,27,26,3.63,19,0,21
79246,"2023-11-24",科教文体,A区,6,4,4.3,3,0,4
79247,"2023-11-24",科教文体,B区,6,4,2.22,3,0,3
79248,"2023-11-24",科教文体,C区,10,8,3.19,6,1,8
79249,"2023-11-24",科教文体,D区,4,3,4.54,2,0,2
79250,"2023-11-24",科教文体,E区,9,8,1.78,7,1,8
79251,"2023-11-24",科教文体,F区,8,8,3.4,7,0,8
79252,"2023-11-24",科教文体,G区,8,7,2.8,5,0,6
79253,"2023-11-24",科教文体,H区,9,7,4.17,4,0,7
79254,"2023-11-24",科教文体,I区,13,11,2.6,7,1,10
79255,"2023-11-24",公卫医疗,A区,22,22,4.62,16,2,19
79256,"2023-11-24",公卫医疗,B区,11,8,2.94,5,1,8
79257,"2023-11-24",公卫医疗,C区,15,12,2.53,10,1,10
79258,"2023-11-24",公卫医疗,D区,13,13,1.45,9,0,10
79259,"2023-11-24",公卫医疗,E区,16,15,2.69,13,1,15
79260,"2023-11-24",公卫医疗,F区,16,15,4.96,11,2,15
