"md_id","busi_time","callback_type","callback_cnt","success_cnt","satisfaction_cnt","dissatisfaction_cnt","no_evaluate_cnt","avg_callback_time"
3127,"2025-03-08",1,192,132,99,25,8,4.51
3128,"2025-03-08",2,85,39,21,5,13,0.0
3129,"2025-03-08",3,144,93,76,1,16,3.38
3130,"2025-03-09",1,51,37,25,8,4,2.6
3131,"2025-03-09",2,185,115,89,7,19,0.0
3132,"2025-03-09",3,111,74,15,27,32,3.45
3133,"2025-03-10",1,148,48,28,17,3,7.66
3134,"2025-03-10",2,75,55,11,23,21,0.0
3135,"2025-03-10",3,97,54,7,47,0,1.69
3136,"2025-03-11",1,54,51,33,5,13,5.8
3137,"2025-03-11",2,165,98,81,8,9,0.0
3138,"2025-03-11",3,122,50,18,27,5,1.93
3139,"2025-03-12",1,81,79,11,7,61,9.19
3140,"2025-03-12",2,110,36,12,24,0,0.0
3141,"2025-03-12",3,122,50,9,17,24,2.15
3142,"2025-03-13",1,167,81,47,29,5,6.26
3143,"2025-03-13",2,146,62,45,2,15,0.0
3144,"2025-03-13",3,66,41,21,5,15,1.02
3145,"2025-03-14",1,169,41,10,7,24,5.29
3146,"2025-03-14",2,106,71,25,9,37,0.0
3147,"2025-03-14",3,164,113,106,6,1,3.74
3148,"2025-03-15",1,159,53,15,19,19,5.96
3149,"2025-03-15",2,193,110,103,7,0,0.0
3150,"2025-03-15",3,130,71,30,32,9,3.56
3151,"2025-03-16",1,160,154,59,61,34,3.07
3152,"2025-03-16",2,159,30,16,4,10,0.0
3153,"2025-03-16",3,147,109,89,19,1,1.82
3154,"2025-03-17",1,117,86,80,0,6,7.01
3155,"2025-03-17",2,106,49,9,33,7,0.0
3156,"2025-03-17",3,50,30,19,10,1,1.16
3157,"2025-03-18",1,69,32,1,17,14,4.96
3158,"2025-03-18",2,150,93,78,8,7,0.0
3159,"2025-03-18",3,71,64,53,2,9,4.42
3160,"2025-03-19",1,66,45,41,2,2,4.9
3161,"2025-03-19",2,164,113,87,4,22,0.0
3162,"2025-03-19",3,76,36,0,2,34,2.49
3163,"2025-03-20",1,64,45,37,0,8,4.55
3164,"2025-03-20",2,139,68,0,8,60,0.0
3165,"2025-03-20",3,79,69,32,16,21,3.23
3166,"2025-03-21",1,197,139,136,1,2,5.77
3167,"2025-03-21",2,149,60,54,3,3,0.0
3168,"2025-03-21",3,151,32,11,16,5,3.34
3169,"2025-03-22",1,152,126,111,8,7,3.01
3170,"2025-03-22",2,62,43,22,11,10,0.0
3171,"2025-03-22",3,195,132,1,30,101,2.17
3172,"2025-03-23",1,57,40,30,1,9,7.28
3173,"2025-03-23",2,164,56,52,0,4,0.0
3174,"2025-03-23",3,163,86,76,6,4,2.57
3175,"2025-03-24",1,146,92,4,22,66,4.0
3176,"2025-03-24",2,56,50,10,13,27,0.0
3177,"2025-03-24",3,64,59,34,21,4,4.13
3178,"2025-03-25",1,95,83,49,18,16,8.36
3179,"2025-03-25",2,93,81,6,2,73,0.0
3180,"2025-03-25",3,96,87,79,8,0,4.51
3181,"2025-03-26",1,83,62,59,1,2,9.87
3182,"2025-03-26",2,114,96,71,21,4,0.0
3183,"2025-03-26",3,64,33,28,3,2,2.94
3184,"2025-03-27",1,123,78,23,50,5,2.89
3185,"2025-03-27",2,94,41,4,36,1,0.0
3186,"2025-03-27",3,85,74,5,36,33,4.72
3187,"2025-03-28",1,98,84,35,47,2,2.5
3188,"2025-03-28",2,93,52,43,2,7,0.0
3189,"2025-03-28",3,167,53,1,40,12,4.8
3190,"2025-03-29",1,88,79,7,29,43,9.17
3191,"2025-03-29",2,152,95,8,85,2,0.0
3192,"2025-03-29",3,100,48,1,26,21,1.22
3193,"2025-03-30",1,145,129,95,19,15,6.59
3194,"2025-03-30",2,121,110,1,48,61,0.0
3195,"2025-03-30",3,107,32,4,18,10,3.27
3196,"2025-03-31",1,100,75,13,8,54,4.26
3197,"2025-03-31",2,127,103,81,6,16,0.0
3198,"2025-03-31",3,74,53,4,20,29,3.97
3199,"2025-04-01",1,72,47,26,9,12,4.24
3200,"2025-04-01",2,171,134,110,1,23,0.0
3201,"2025-04-01",3,95,47,13,16,18,4.87
3202,"2025-04-02",1,58,34,27,5,2,5.51
3203,"2025-04-02",2,114,42,42,0,0,0.0
3204,"2025-04-02",3,106,68,1,10,57,2.3
3205,"2025-04-03",1,104,102,28,18,56,9.4
3206,"2025-04-03",2,155,154,42,20,92,0.0
3207,"2025-04-03",3,58,55,27,9,19,3.01
3208,"2025-04-04",1,126,86,45,24,17,4.35
3209,"2025-04-04",2,114,66,65,0,1,0.0
3210,"2025-04-04",3,141,102,5,57,40,2.25
3211,"2025-04-05",1,59,58,27,25,6,9.34
3212,"2025-04-05",2,122,111,0,5,106,0.0
3213,"2025-04-05",3,131,101,48,35,18,4.4
3214,"2025-04-06",1,97,78,75,1,2,4.25
3215,"2025-04-06",2,109,42,19,20,3,0.0
3216,"2025-04-06",3,101,58,8,37,13,4.36
3217,"2025-04-07",1,134,120,31,64,25,6.4
3218,"2025-04-07",2,72,41,6,29,6,0.0
3219,"2025-04-07",3,121,45,3,31,11,3.15
3220,"2025-04-08",1,106,52,45,4,3,9.27
3221,"2025-04-08",2,50,45,14,0,31,0.0
3222,"2025-04-08",3,195,169,117,40,12,2.75
3223,"2025-04-09",1,151,94,37,49,8,9.16
3224,"2025-04-09",2,128,65,62,3,0,0.0
3225,"2025-04-09",3,130,47,7,28,12,3.66
3226,"2025-04-10",1,124,34,31,3,0,6.85
3227,"2025-04-10",2,122,112,12,38,62,0.0
3228,"2025-04-10",3,80,79,43,14,22,2.07
3229,"2025-04-11",1,107,98,34,53,11,2.4
3230,"2025-04-11",2,161,72,31,38,3,0.0
3231,"2025-04-11",3,173,61,15,5,41,2.68
3232,"2025-04-12",1,170,101,5,21,75,9.2
3233,"2025-04-12",2,128,80,54,22,4,0.0
3234,"2025-04-12",3,84,66,25,35,6,2.23
3235,"2025-04-13",1,105,76,12,22,42,5.72
3236,"2025-04-13",2,161,118,62,14,42,0.0
3237,"2025-04-13",3,170,36,2,27,7,2.08
3238,"2025-04-14",1,110,37,21,11,5,8.34
3239,"2025-04-14",2,58,36,5,2,29,0.0
3240,"2025-04-14",3,85,58,52,3,3,2.74
3241,"2025-04-15",1,137,124,112,6,6,4.46
3242,"2025-04-15",2,69,66,21,2,43,0.0
3243,"2025-04-15",3,99,54,8,27,19,2.44
3244,"2025-04-16",1,98,58,38,14,6,5.27
3245,"2025-04-16",2,192,75,75,0,0,0.0
3246,"2025-04-16",3,56,41,21,19,1,4.57
3247,"2025-04-17",1,143,60,31,18,11,5.08
3248,"2025-04-17",2,173,37,27,0,10,0.0
3249,"2025-04-17",3,123,113,110,3,0,3.14
3250,"2025-04-18",1,94,63,35,2,26,6.3
3251,"2025-04-18",2,76,36,21,2,13,0.0
3252,"2025-04-18",3,129,75,22,47,6,4.05
3253,"2025-04-19",1,97,54,34,14,6,5.31
3254,"2025-04-19",2,72,52,16,22,14,0.0
3255,"2025-04-19",3,156,52,1,49,2,2.98
3256,"2025-04-20",1,64,30,27,3,0,4.68
3257,"2025-04-20",2,161,137,99,17,21,0.0
3258,"2025-04-20",3,158,58,34,23,1,2.18
3259,"2025-04-21",1,145,69,9,41,19,2.5
3260,"2025-04-21",2,161,141,67,43,31,0.0
3261,"2025-04-21",3,54,49,11,28,10,4.43
3262,"2025-04-22",1,75,32,4,8,20,7.51
3263,"2025-04-22",2,60,51,49,1,1,0.0
3264,"2025-04-22",3,121,109,8,55,46,4.1
3265,"2025-04-23",1,61,43,31,7,5,3.83
3266,"2025-04-23",2,112,87,12,47,28,0.0
3267,"2025-04-23",3,188,64,5,4,55,3.55
3268,"2025-04-24",1,71,52,5,25,22,7.35
3269,"2025-04-24",2,88,50,46,3,1,0.0
3270,"2025-04-24",3,179,41,24,7,10,1.84
3271,"2025-04-25",1,168,105,49,44,12,6.64
3272,"2025-04-25",2,77,65,20,41,4,0.0
3273,"2025-04-25",3,80,33,16,8,9,4.31
3274,"2025-04-26",1,136,118,83,29,6,6.04
3275,"2025-04-26",2,192,142,41,73,28,0.0
3276,"2025-04-26",3,76,48,20,19,9,3.91
3277,"2025-04-27",1,124,32,27,4,1,2.89
3278,"2025-04-27",2,108,52,23,11,18,0.0
3279,"2025-04-27",3,91,61,56,0,5,4.12
3280,"2025-04-28",1,95,93,41,51,1,3.12
3281,"2025-04-28",2,63,42,27,5,10,0.0
3282,"2025-04-28",3,110,63,43,18,2,4.91
3283,"2025-04-29",1,142,54,41,4,9,6.21
3284,"2025-04-29",2,70,59,36,11,12,0.0
3285,"2025-04-29",3,146,77,70,3,4,4.47
3286,"2025-04-30",1,183,100,55,30,15,7.93
3287,"2025-04-30",2,185,57,46,7,4,0.0
3288,"2025-04-30",3,164,54,33,14,7,3.15
3289,"2025-05-01",1,140,81,18,61,2,7.75
3290,"2025-05-01",2,92,36,24,3,9,0.0
3291,"2025-05-01",3,146,113,54,31,28,4.54
3292,"2025-05-02",1,116,70,69,0,1,7.56
3293,"2025-05-02",2,162,108,80,5,23,0.0
3294,"2025-05-02",3,83,74,6,7,61,1.11
3295,"2025-05-03",1,175,59,55,4,0,7.16
3296,"2025-05-03",2,191,149,96,11,42,0.0
3297,"2025-05-03",3,196,142,57,66,19,2.41
3298,"2025-05-04",1,107,88,68,11,9,9.59
3299,"2025-05-04",2,73,60,57,0,3,0.0
3300,"2025-05-04",3,190,110,20,1,89,1.12
3301,"2025-05-05",1,117,47,43,0,4,5.56
3302,"2025-05-05",2,100,41,17,16,8,0.0
3303,"2025-05-05",3,85,79,4,74,1,4.97
3304,"2025-05-06",1,92,77,17,13,47,3.58
3305,"2025-05-06",2,101,31,24,5,2,0.0
3306,"2025-05-06",3,108,92,31,5,56,3.51
3307,"2025-05-07",1,196,89,14,68,7,5.47
3308,"2025-05-07",2,85,58,30,17,11,0.0
3309,"2025-05-07",3,59,48,41,3,4,2.91
3310,"2025-05-08",1,50,30,19,7,4,6.06
3311,"2025-05-08",2,154,128,20,7,101,0.0
3312,"2025-05-08",3,95,36,3,19,14,4.02
3313,"2025-05-09",1,166,50,49,0,1,3.54
3314,"2025-05-09",2,84,45,38,4,3,0.0
3315,"2025-05-09",3,169,57,17,15,25,3.74
3316,"2025-05-10",1,107,72,68,3,1,4.68
3317,"2025-05-10",2,176,54,6,4,44,0.0
3318,"2025-05-10",3,106,92,62,20,10,4.21
3319,"2025-05-11",1,184,152,1,33,118,8.19
3320,"2025-05-11",2,166,131,78,44,9,0.0
3321,"2025-05-11",3,181,123,23,83,17,1.56
3322,"2025-05-12",1,101,82,41,22,19,3.35
3323,"2025-05-12",2,193,31,29,1,1,0.0
3324,"2025-05-12",3,127,90,42,9,39,1.43
3325,"2025-05-13",1,133,101,94,0,7,5.84
3326,"2025-05-13",2,169,129,59,48,22,0.0
3327,"2025-05-13",3,58,40,38,1,1,4.6
3328,"2025-05-14",1,123,111,42,6,63,6.57
3329,"2025-05-14",2,181,63,63,0,0,0.0
3330,"2025-05-14",3,50,46,1,40,5,4.9
3331,"2025-05-15",1,152,144,136,1,7,6.51
3332,"2025-05-15",2,146,55,31,13,11,0.0
3333,"2025-05-15",3,104,77,24,28,25,2.29
3334,"2025-05-16",1,136,50,3,13,34,4.73
3335,"2025-05-16",2,101,39,16,18,5,0.0
3336,"2025-05-16",3,147,122,85,30,7,2.59
3337,"2025-05-17",1,59,40,14,13,13,5.07
3338,"2025-05-17",2,161,119,3,33,83,0.0
3339,"2025-05-17",3,101,35,0,6,29,4.19
3340,"2025-05-18",1,63,39,20,5,14,2.06
3341,"2025-05-18",2,139,105,30,25,50,0.0
3342,"2025-05-18",3,69,54,45,3,6,1.65
3343,"2025-05-19",1,186,150,48,52,50,7.49
3344,"2025-05-19",2,171,40,6,32,2,0.0
3345,"2025-05-19",3,154,67,51,9,7,4.84
3346,"2025-05-20",1,72,50,11,15,24,6.58
3347,"2025-05-20",2,175,113,79,19,15,0.0
3348,"2025-05-20",3,105,91,19,23,49,4.85
3349,"2025-05-21",1,195,191,127,22,42,9.91
3350,"2025-05-21",2,114,85,22,5,58,0.0
3351,"2025-05-21",3,90,66,11,34,21,4.56
3352,"2025-05-22",1,106,34,24,9,1,4.33
3353,"2025-05-22",2,69,35,0,14,21,0.0
3354,"2025-05-22",3,180,126,68,12,46,4.76
3355,"2025-05-23",1,80,66,57,8,1,9.19
3356,"2025-05-23",2,118,38,9,20,9,0.0
3357,"2025-05-23",3,101,30,14,16,0,3.43
3358,"2025-05-24",1,142,138,30,34,74,5.18
3359,"2025-05-24",2,62,47,21,8,18,0.0
3360,"2025-05-24",3,130,53,18,10,25,2.49
3361,"2025-05-25",1,143,74,35,19,20,6.59
3362,"2025-05-25",2,198,116,105,9,2,0.0
3363,"2025-05-25",3,184,180,69,78,33,4.99
3364,"2025-05-26",1,124,92,63,14,15,9.63
3365,"2025-05-26",2,156,60,5,23,32,0.0
3366,"2025-05-26",3,54,41,4,14,23,3.74
3367,"2025-05-27",1,186,153,109,38,6,2.51
3368,"2025-05-27",2,113,106,90,0,16,0.0
3369,"2025-05-27",3,182,113,45,61,7,2.42
3370,"2025-05-28",1,194,126,88,17,21,6.17
3371,"2025-05-28",2,129,78,51,2,25,0.0
3372,"2025-05-28",3,135,80,49,15,16,3.22
3373,"2025-05-29",1,189,116,85,18,13,9.59
3374,"2025-05-29",2,145,42,12,27,3,0.0
3375,"2025-05-29",3,116,73,44,18,11,1.19
3376,"2025-05-30",1,114,35,3,3,29,6.96
3377,"2025-05-30",2,129,117,72,11,34,0.0
3378,"2025-05-30",3,53,40,20,13,7,1.97
3379,"2025-05-31",1,162,133,67,1,65,3.86
3380,"2025-05-31",2,78,30,27,2,1,0.0
3381,"2025-05-31",3,126,45,12,14,19,2.73
3382,"2025-06-01",1,178,120,62,41,17,5.3
3383,"2025-06-01",2,122,118,80,1,37,0.0
3384,"2025-06-01",3,74,48,12,26,10,2.38
3385,"2025-06-02",1,94,79,7,59,13,3.04
3386,"2025-06-02",2,111,35,19,6,10,0.0
3387,"2025-06-02",3,88,76,27,19,30,4.42
3388,"2025-06-03",1,109,31,11,18,2,7.02
3389,"2025-06-03",2,135,62,52,10,0,0.0
3390,"2025-06-03",3,159,133,124,4,5,1.71
3391,"2025-06-04",1,63,43,43,0,0,4.12
3392,"2025-06-04",2,200,30,8,12,10,0.0
3393,"2025-06-04",3,123,77,49,16,12,2.42
3394,"2025-06-05",1,168,113,99,12,2,9.71
3395,"2025-06-05",2,173,73,5,59,9,0.0
3396,"2025-06-05",3,114,57,49,2,6,4.83
3397,"2025-06-06",1,186,92,82,3,7,3.29
3398,"2025-06-06",2,164,37,27,9,1,0.0
3399,"2025-06-06",3,182,168,109,45,14,4.74
3400,"2025-06-07",1,103,94,62,18,14,2.04
3401,"2025-06-07",2,110,71,17,43,11,0.0
3402,"2025-06-07",3,200,91,4,21,66,4.75
3403,"2025-06-08",1,101,64,48,3,13,7.94
3404,"2025-06-08",2,135,89,33,18,38,0.0
3405,"2025-06-08",3,127,62,10,43,9,3.87
3406,"2025-06-09",1,189,121,1,120,0,5.29
3407,"2025-06-09",2,184,155,49,60,46,0.0
3408,"2025-06-09",3,163,73,2,40,31,4.7
3409,"2025-06-10",1,75,71,5,2,64,4.21
3410,"2025-06-10",2,146,85,39,44,2,0.0
3411,"2025-06-10",3,182,91,85,1,5,2.72
3412,"2025-06-11",1,67,45,1,6,38,6.83
3413,"2025-06-11",2,152,86,79,3,4,0.0
3414,"2025-06-11",3,164,86,17,2,67,2.26
3415,"2025-06-12",1,112,75,34,38,3,8.2
3416,"2025-06-12",2,58,50,21,10,19,0.0
3417,"2025-06-12",3,78,54,29,14,11,1.54
3418,"2025-06-13",1,173,86,46,31,9,7.45
3419,"2025-06-13",2,197,32,15,5,12,0.0
3420,"2025-06-13",3,124,58,21,36,1,2.36
3421,"2025-06-14",1,113,58,21,7,30,9.98
3422,"2025-06-14",2,124,77,28,3,46,0.0
3423,"2025-06-14",3,101,46,44,1,1,2.5
3424,"2025-06-15",1,185,91,8,31,52,5.18
3425,"2025-06-15",2,60,35,2,8,25,0.0
3426,"2025-06-15",3,159,139,76,10,53,1.34
3427,"2025-06-16",1,102,91,79,2,10,6.75
3428,"2025-06-16",2,127,86,24,13,49,0.0
3429,"2025-06-16",3,100,33,5,9,19,2.94
3430,"2025-06-17",1,71,56,43,3,10,2.98
3431,"2025-06-17",2,163,44,0,17,27,0.0
3432,"2025-06-17",3,120,76,20,5,51,2.22
3433,"2025-06-18",1,197,131,39,83,9,6.07
3434,"2025-06-18",2,100,34,11,3,20,0.0
3435,"2025-06-18",3,147,34,23,1,10,1.42
3436,"2025-06-19",1,171,129,47,1,81,2.58
3437,"2025-06-19",2,136,88,29,52,7,0.0
3438,"2025-06-19",3,75,64,39,4,21,4.19
3439,"2025-06-20",1,80,70,22,8,40,4.2
3440,"2025-06-20",2,200,112,34,35,43,0.0
3441,"2025-06-20",3,169,106,80,5,21,3.47
3442,"2025-06-21",1,129,90,36,16,38,6.53
3443,"2025-06-21",2,90,84,74,1,9,0.0
3444,"2025-06-21",3,115,91,72,16,3,1.84
3445,"2025-06-22",1,117,41,16,17,8,9.0
3446,"2025-06-22",2,95,91,2,48,41,0.0
3447,"2025-06-22",3,102,95,12,38,45,1.36
3448,"2025-06-23",1,174,123,74,31,18,2.14
3449,"2025-06-23",2,168,106,52,15,39,0.0
3450,"2025-06-23",3,145,120,116,0,4,2.03
3451,"2025-06-24",1,69,40,13,13,14,6.89
3452,"2025-06-24",2,132,96,42,31,23,0.0
3453,"2025-06-24",3,53,40,20,2,18,1.47
3454,"2025-06-25",1,131,120,40,31,49,4.37
3455,"2025-06-25",2,99,48,15,21,12,0.0
3456,"2025-06-25",3,145,86,75,6,5,1.7
3457,"2025-06-26",1,107,46,34,3,9,7.47
3458,"2025-06-26",2,103,75,20,14,41,0.0
3459,"2025-06-26",3,65,43,2,19,22,4.93
3460,"2025-06-27",1,87,37,11,23,3,7.24
3461,"2025-06-27",2,55,50,28,17,5,0.0
3462,"2025-06-27",3,129,77,48,8,21,2.38
3463,"2025-06-28",1,191,114,87,0,27,7.5
3464,"2025-06-28",2,160,75,53,22,0,0.0
3465,"2025-06-28",3,150,146,126,3,17,2.84
3466,"2025-06-29",1,163,84,47,27,10,4.53
3467,"2025-06-29",2,141,77,2,28,47,0.0
3468,"2025-06-29",3,55,50,17,8,25,2.15
3469,"2025-06-30",1,179,102,98,4,0,2.21
3470,"2025-06-30",2,182,166,68,65,33,0.0
3471,"2025-06-30",3,111,52,15,33,4,2.44
3472,"2025-07-01",1,147,144,82,13,49,5.48
3473,"2025-07-01",2,170,143,120,16,7,0.0
3474,"2025-07-01",3,162,156,144,8,4,2.31
3475,"2025-07-02",1,139,45,25,9,11,3.85
3476,"2025-07-02",2,192,56,51,0,5,0.0
3477,"2025-07-02",3,87,49,17,0,32,2.84
3478,"2025-07-03",1,165,112,83,12,17,3.04
3479,"2025-07-03",2,116,86,46,31,9,0.0
3480,"2025-07-03",3,130,73,28,44,1,1.12
3481,"2025-07-04",1,60,47,4,30,13,9.53
3482,"2025-07-04",2,88,85,54,0,31,0.0
3483,"2025-07-04",3,173,141,73,7,61,3.86
3484,"2025-07-05",1,110,96,39,27,30,8.99
3485,"2025-07-05",2,186,79,16,19,44,0.0
3486,"2025-07-05",3,66,52,31,2,19,2.24
3487,"2025-07-06",1,54,34,31,2,1,4.74
3488,"2025-07-06",2,129,74,67,7,0,0.0
3489,"2025-07-06",3,53,41,0,41,0,4.14
3490,"2025-07-07",1,181,85,16,4,65,2.72
3491,"2025-07-07",2,132,111,35,18,58,0.0
3492,"2025-07-07",3,179,91,75,13,3,3.49
3493,"2025-07-08",1,123,83,12,0,71,5.25
3494,"2025-07-08",2,107,74,54,9,11,0.0
3495,"2025-07-08",3,194,63,56,7,0,1.35
3496,"2025-07-09",1,194,171,44,116,11,3.29
3497,"2025-07-09",2,54,46,2,25,19,0.0
3498,"2025-07-09",3,192,177,146,15,16,1.68
3499,"2025-07-10",1,78,61,48,11,2,9.95
3500,"2025-07-10",2,132,119,25,85,9,0.0
3501,"2025-07-10",3,200,190,135,8,47,1.39
3502,"2025-07-11",1,150,64,13,7,44,3.24
3503,"2025-07-11",2,111,81,34,11,36,0.0
3504,"2025-07-11",3,70,69,33,33,3,3.09
3505,"2025-07-12",1,70,41,10,20,11,6.99
3506,"2025-07-12",2,146,104,18,2,84,0.0
3507,"2025-07-12",3,160,158,75,21,62,4.17
3508,"2025-07-13",1,138,87,66,13,8,7.1
3509,"2025-07-13",2,73,30,28,0,2,0.0
3510,"2025-07-13",3,63,55,8,44,3,1.01
3511,"2025-07-14",1,144,36,25,4,7,9.66
3512,"2025-07-14",2,177,168,52,31,85,0.0
3513,"2025-07-14",3,200,160,129,27,4,4.62
3514,"2025-07-15",1,77,55,46,8,1,6.04
3515,"2025-07-15",2,152,87,0,53,34,0.0
3516,"2025-07-15",3,80,58,1,50,7,1.37
3517,"2025-07-16",1,76,57,55,2,0,2.46
3518,"2025-07-16",2,160,149,125,4,20,0.0
3519,"2025-07-16",3,85,52,37,6,9,2.1
3520,"2025-07-17",1,191,153,102,34,17,9.05
3521,"2025-07-17",2,147,141,86,3,52,0.0
3522,"2025-07-17",3,153,47,43,4,0,3.27
3523,"2025-07-18",1,191,72,65,7,0,9.68
3524,"2025-07-18",2,69,68,46,1,21,0.0
3525,"2025-07-18",3,118,99,43,51,5,2.2
3526,"2025-07-19",1,121,32,3,20,9,6.19
3527,"2025-07-19",2,110,31,18,5,8,0.0
3528,"2025-07-19",3,115,109,102,0,7,1.79
3529,"2025-07-20",1,51,47,29,12,6,9.17
3530,"2025-07-20",2,107,78,75,0,3,0.0
3531,"2025-07-20",3,172,160,93,39,28,2.28
3532,"2025-07-21",1,140,106,55,23,28,8.65
3533,"2025-07-21",2,174,107,15,92,0,0.0
3534,"2025-07-21",3,198,125,92,25,8,3.07
3535,"2025-07-22",1,51,37,32,4,1,5.36
3536,"2025-07-22",2,136,94,38,12,44,0.0
3537,"2025-07-22",3,143,127,61,37,29,4.0
3538,"2025-07-23",1,162,107,25,12,70,4.52
3539,"2025-07-23",2,60,58,3,32,23,0.0
3540,"2025-07-23",3,126,67,59,3,5,3.96
3541,"2025-07-24",1,90,67,6,2,59,2.13
3542,"2025-07-24",2,135,61,8,40,13,0.0
3543,"2025-07-24",3,52,45,7,31,7,1.98
3544,"2025-07-25",1,111,36,8,28,0,8.6
3545,"2025-07-25",2,63,51,12,22,17,0.0
3546,"2025-07-25",3,139,59,39,14,6,4.47
3547,"2025-07-26",1,148,61,3,48,10,8.9
3548,"2025-07-26",2,100,63,27,5,31,0.0
3549,"2025-07-26",3,99,87,74,1,12,4.99
3550,"2025-07-27",1,82,37,31,6,0,5.81
3551,"2025-07-27",2,129,48,44,0,4,0.0
3552,"2025-07-27",3,67,61,30,21,10,4.48
3553,"2025-07-28",1,124,64,27,34,3,5.89
3554,"2025-07-28",2,125,114,9,23,82,0.0
3555,"2025-07-28",3,86,60,52,7,1,4.11
3556,"2025-07-29",1,81,78,27,9,42,5.77
3557,"2025-07-29",2,106,87,38,3,46,0.0
3558,"2025-07-29",3,195,188,150,18,20,2.83
3559,"2025-07-30",1,108,85,60,23,2,4.19
3560,"2025-07-30",2,145,128,57,17,54,0.0
3561,"2025-07-30",3,199,197,133,37,27,2.77
3562,"2025-07-31",1,137,32,5,2,25,3.88
3563,"2025-07-31",2,169,32,19,6,7,0.0
3564,"2025-07-31",3,88,57,33,2,22,4.26
3565,"2025-08-01",1,102,86,33,12,41,6.42
3566,"2025-08-01",2,68,66,60,5,1,0.0
3567,"2025-08-01",3,151,70,36,13,21,1.75
