"md_id","busi_time","sub_name","red_cnt","yellow_cnt"
3698,"2024-05-09",城乡建设,75,36
3699,"2024-05-09",交通运输,15,5
3700,"2024-05-09",农林牧渔,2,24
3701,"2024-05-10",科教文体,255,104
3702,"2024-05-10",公卫医疗,22,20
3703,"2024-05-10",城乡建设,4,22
3704,"2024-05-10",交通运输,124,25
3705,"2024-05-10",农林牧渔,203,52
3706,"2024-05-11",科教文体,6,20
3707,"2024-05-11",公卫医疗,132,3
3708,"2024-05-11",城乡建设,62,24
3709,"2024-05-11",交通运输,4,10
3710,"2024-05-11",农林牧渔,76,3
3711,"2024-05-12",科教文体,55,5
3712,"2024-05-12",公卫医疗,29,5
3713,"2024-05-12",城乡建设,135,4
3714,"2024-05-12",交通运输,231,3
3715,"2024-05-12",农林牧渔,4,59
3716,"2024-05-13",科教文体,123,13
3717,"2024-05-13",公卫医疗,56,10
3718,"2024-05-13",城乡建设,55,0
3719,"2024-05-13",交通运输,57,161
3720,"2024-05-13",农林牧渔,10,45
3721,"2024-05-14",科教文体,113,76
3722,"2024-05-14",公卫医疗,4,33
3723,"2024-05-14",城乡建设,276,73
3724,"2024-05-14",交通运输,49,7
3725,"2024-05-14",农林牧渔,36,44
3726,"2024-05-15",科教文体,54,1
3727,"2024-05-15",公卫医疗,57,7
3728,"2024-05-15",城乡建设,58,123
3729,"2024-05-15",交通运输,10,99
3730,"2024-05-15",农林牧渔,88,157
3731,"2024-05-16",科教文体,57,52
3732,"2024-05-16",公卫医疗,88,2
3733,"2024-05-16",城乡建设,123,24
3734,"2024-05-16",交通运输,120,10
3735,"2024-05-16",农林牧渔,34,40
3736,"2024-05-17",科教文体,13,3
3737,"2024-05-17",公卫医疗,16,1
3738,"2024-05-17",城乡建设,15,16
3739,"2024-05-17",交通运输,45,65
3740,"2024-05-17",农林牧渔,110,9
3741,"2024-05-18",科教文体,13,10
3742,"2024-05-18",公卫医疗,41,5
3743,"2024-05-18",城乡建设,93,48
3744,"2024-05-18",交通运输,175,111
3745,"2024-05-18",农林牧渔,68,2
3746,"2024-05-19",科教文体,14,25
3747,"2024-05-19",公卫医疗,99,3
3748,"2024-05-19",城乡建设,19,20
3749,"2024-05-19",交通运输,41,1
3750,"2024-05-19",农林牧渔,32,4
3751,"2024-05-20",科教文体,119,19
3752,"2024-05-20",公卫医疗,6,3
3753,"2024-05-20",城乡建设,345,64
3754,"2024-05-20",交通运输,48,24
3755,"2024-05-20",农林牧渔,46,53
3756,"2024-05-21",科教文体,174,13
3757,"2024-05-21",公卫医疗,16,16
3758,"2024-05-21",城乡建设,106,115
3759,"2024-05-21",交通运输,2,1
3760,"2024-05-21",农林牧渔,140,19
3761,"2024-05-22",科教文体,151,21
3762,"2024-05-22",公卫医疗,16,0
3763,"2024-05-22",城乡建设,71,29
3764,"2024-05-22",交通运输,46,10
3765,"2024-05-22",农林牧渔,132,56
3766,"2024-05-23",科教文体,289,29
3767,"2024-05-23",公卫医疗,0,6
3768,"2024-05-23",城乡建设,62,42
3769,"2024-05-23",交通运输,77,6
3770,"2024-05-23",农林牧渔,5,61
3771,"2024-05-24",科教文体,13,30
3772,"2024-05-24",公卫医疗,18,7
3773,"2024-05-24",城乡建设,41,1
3774,"2024-05-24",交通运输,89,18
3775,"2024-05-24",农林牧渔,61,13
3776,"2024-05-25",科教文体,41,18
3777,"2024-05-25",公卫医疗,119,80
3778,"2024-05-25",城乡建设,103,12
3779,"2024-05-25",交通运输,106,4
3780,"2024-05-25",农林牧渔,5,16
3781,"2024-05-26",科教文体,18,7
3782,"2024-05-26",公卫医疗,22,66
3783,"2024-05-26",城乡建设,1,55
3784,"2024-05-26",交通运输,13,2
3785,"2024-05-26",农林牧渔,81,7
3786,"2024-05-27",科教文体,27,11
3787,"2024-05-27",公卫医疗,93,127
3788,"2024-05-27",城乡建设,134,0
3789,"2024-05-27",交通运输,17,9
3790,"2024-05-27",农林牧渔,137,19
3791,"2024-05-28",科教文体,7,113
3792,"2024-05-28",公卫医疗,122,7
3793,"2024-05-28",城乡建设,4,2
3794,"2024-05-28",交通运输,114,9
3795,"2024-05-28",农林牧渔,39,15
3796,"2024-05-29",科教文体,224,14
3797,"2024-05-29",公卫医疗,23,29
3798,"2024-05-29",城乡建设,2,1
3799,"2024-05-29",交通运输,162,99
3800,"2024-05-29",农林牧渔,108,19
3801,"2024-05-30",科教文体,7,4
3802,"2024-05-30",公卫医疗,112,34
3803,"2024-05-30",城乡建设,2,23
3804,"2024-05-30",交通运输,61,9
3805,"2024-05-30",农林牧渔,128,332
3806,"2024-05-31",科教文体,1,0
3807,"2024-05-31",公卫医疗,1,28
3808,"2024-05-31",城乡建设,59,7
3809,"2024-05-31",交通运输,70,2
3810,"2024-05-31",农林牧渔,88,3
3811,"2024-06-01",科教文体,71,31
3812,"2024-06-01",公卫医疗,27,9
3813,"2024-06-01",城乡建设,118,131
3814,"2024-06-01",交通运输,211,44
3815,"2024-06-01",农林牧渔,11,15
3816,"2024-06-02",科教文体,114,32
3817,"2024-06-02",公卫医疗,136,3
3818,"2024-06-02",城乡建设,32,17
3819,"2024-06-02",交通运输,66,11
3820,"2024-06-02",农林牧渔,11,48
3821,"2024-06-03",科教文体,40,44
3822,"2024-06-03",公卫医疗,103,77
3823,"2024-06-03",城乡建设,19,8
3824,"2024-06-03",交通运输,176,7
3825,"2024-06-03",农林牧渔,105,224
3826,"2024-06-04",科教文体,98,5
3827,"2024-06-04",公卫医疗,3,20
3828,"2024-06-04",城乡建设,11,3
3829,"2024-06-04",交通运输,11,1
3830,"2024-06-04",农林牧渔,3,49
3831,"2024-06-05",科教文体,12,15
3832,"2024-06-05",公卫医疗,26,7
3833,"2024-06-05",城乡建设,43,26
3834,"2024-06-05",交通运输,21,50
3835,"2024-06-05",农林牧渔,20,3
3836,"2024-06-06",科教文体,55,7
3837,"2024-06-06",公卫医疗,96,94
3838,"2024-06-06",城乡建设,112,83
3839,"2024-06-06",交通运输,106,24
3840,"2024-06-06",农林牧渔,6,0
3841,"2024-06-07",科教文体,23,17
3842,"2024-06-07",公卫医疗,75,0
3843,"2024-06-07",城乡建设,33,10
3844,"2024-06-07",交通运输,7,13
3845,"2024-06-07",农林牧渔,31,4
3846,"2024-06-08",科教文体,255,19
3847,"2024-06-08",公卫医疗,1,20
3848,"2024-06-08",城乡建设,21,33
3849,"2024-06-08",交通运输,91,7
3850,"2024-06-08",农林牧渔,65,20
3851,"2024-06-09",科教文体,63,29
3852,"2024-06-09",公卫医疗,15,13
3853,"2024-06-09",城乡建设,33,7
3854,"2024-06-09",交通运输,224,64
3855,"2024-06-09",农林牧渔,78,13
3856,"2024-06-10",科教文体,51,75
3857,"2024-06-10",公卫医疗,12,0
3858,"2024-06-10",城乡建设,60,53
3859,"2024-06-10",交通运输,41,0
3860,"2024-06-10",农林牧渔,71,8
3861,"2024-06-11",科教文体,109,10
3862,"2024-06-11",公卫医疗,25,23
3863,"2024-06-11",城乡建设,156,24
3864,"2024-06-11",交通运输,1,7
3865,"2024-06-11",农林牧渔,55,45
3866,"2024-06-12",科教文体,143,10
3867,"2024-06-12",公卫医疗,73,26
3868,"2024-06-12",城乡建设,26,10
3869,"2024-06-12",交通运输,28,95
3870,"2024-06-12",农林牧渔,247,0
3871,"2024-06-13",科教文体,24,12
3872,"2024-06-13",公卫医疗,85,73
3873,"2024-06-13",城乡建设,0,0
3874,"2024-06-13",交通运输,27,8
3875,"2024-06-13",农林牧渔,207,342
3876,"2024-06-14",科教文体,47,30
3877,"2024-06-14",公卫医疗,2,1
3878,"2024-06-14",城乡建设,75,7
3879,"2024-06-14",交通运输,72,25
3880,"2024-06-14",农林牧渔,93,5
3881,"2024-06-15",科教文体,28,27
3882,"2024-06-15",公卫医疗,144,12
3883,"2024-06-15",城乡建设,73,100
3884,"2024-06-15",交通运输,156,72
3885,"2024-06-15",农林牧渔,1,21
3886,"2024-06-16",科教文体,526,15
3887,"2024-06-16",公卫医疗,0,17
3888,"2024-06-16",城乡建设,9,64
3889,"2024-06-16",交通运输,0,0
3890,"2024-06-16",农林牧渔,65,168
3891,"2024-06-17",科教文体,25,21
3892,"2024-06-17",公卫医疗,84,9
3893,"2024-06-17",城乡建设,157,25
3894,"2024-06-17",交通运输,60,3
3895,"2024-06-17",农林牧渔,103,9
3896,"2024-06-18",科教文体,1,181
3897,"2024-06-18",公卫医疗,108,91
3898,"2024-06-18",城乡建设,40,6
3899,"2024-06-18",交通运输,10,37
3900,"2024-06-18",农林牧渔,9,80
3901,"2024-06-19",科教文体,13,52
3902,"2024-06-19",公卫医疗,4,4
3903,"2024-06-19",城乡建设,5,33
3904,"2024-06-19",交通运输,78,12
3905,"2024-06-19",农林牧渔,85,204
3906,"2024-06-20",科教文体,13,34
3907,"2024-06-20",公卫医疗,190,0
3908,"2024-06-20",城乡建设,1,9
3909,"2024-06-20",交通运输,200,2
3910,"2024-06-20",农林牧渔,119,60
3911,"2024-06-21",科教文体,15,15
3912,"2024-06-21",公卫医疗,186,11
3913,"2024-06-21",城乡建设,10,0
3914,"2024-06-21",交通运输,93,49
3915,"2024-06-21",农林牧渔,79,32
3916,"2024-06-22",科教文体,358,38
3917,"2024-06-22",公卫医疗,15,4
3918,"2024-06-22",城乡建设,22,40
3919,"2024-06-22",交通运输,171,8
3920,"2024-06-22",农林牧渔,4,6
3921,"2024-06-23",科教文体,65,11
3922,"2024-06-23",公卫医疗,48,35
3923,"2024-06-23",城乡建设,20,1
3924,"2024-06-23",交通运输,96,33
3925,"2024-06-23",农林牧渔,39,5
3926,"2024-06-24",科教文体,11,18
3927,"2024-06-24",公卫医疗,16,34
3928,"2024-06-24",城乡建设,44,15
3929,"2024-06-24",交通运输,147,64
3930,"2024-06-24",农林牧渔,3,16
3931,"2024-06-25",科教文体,6,88
3932,"2024-06-25",公卫医疗,23,8
3933,"2024-06-25",城乡建设,135,1
3934,"2024-06-25",交通运输,35,0
3935,"2024-06-25",农林牧渔,31,131
3936,"2024-06-26",科教文体,14,41
3937,"2024-06-26",公卫医疗,97,0
3938,"2024-06-26",城乡建设,46,5
3939,"2024-06-26",交通运输,51,1
3940,"2024-06-26",农林牧渔,2,4
3941,"2024-06-27",科教文体,221,271
3942,"2024-06-27",公卫医疗,179,30
3943,"2024-06-27",城乡建设,2,8
3944,"2024-06-27",交通运输,33,7
3945,"2024-06-27",农林牧渔,110,26
3946,"2024-06-28",科教文体,52,17
3947,"2024-06-28",公卫医疗,6,9
3948,"2024-06-28",城乡建设,65,1
3949,"2024-06-28",交通运输,44,92
3950,"2024-06-28",农林牧渔,200,1
3951,"2024-06-29",科教文体,353,79
3952,"2024-06-29",公卫医疗,38,22
3953,"2024-06-29",城乡建设,52,34
3954,"2024-06-29",交通运输,6,4
3955,"2024-06-29",农林牧渔,48,195
3956,"2024-06-30",科教文体,73,46
3957,"2024-06-30",公卫医疗,116,6
3958,"2024-06-30",城乡建设,2,0
3959,"2024-06-30",交通运输,162,67
3960,"2024-06-30",农林牧渔,34,42
3961,"2024-07-01",科教文体,1,149
3962,"2024-07-01",公卫医疗,11,5
3963,"2024-07-01",城乡建设,151,125
3964,"2024-07-01",交通运输,119,38
3965,"2024-07-01",农林牧渔,57,35
3966,"2024-07-02",科教文体,129,26
3967,"2024-07-02",公卫医疗,134,6
3968,"2024-07-02",城乡建设,138,0
3969,"2024-07-02",交通运输,26,10
3970,"2024-07-02",农林牧渔,17,73
3971,"2024-07-03",科教文体,70,0
3972,"2024-07-03",公卫医疗,88,26
3973,"2024-07-03",城乡建设,39,79
3974,"2024-07-03",交通运输,9,7
3975,"2024-07-03",农林牧渔,42,25
3976,"2024-07-04",科教文体,59,8
3977,"2024-07-04",公卫医疗,17,35
3978,"2024-07-04",城乡建设,15,34
3979,"2024-07-04",交通运输,2,81
3980,"2024-07-04",农林牧渔,43,38
3981,"2024-07-05",科教文体,34,24
3982,"2024-07-05",公卫医疗,43,25
3983,"2024-07-05",城乡建设,69,7
3984,"2024-07-05",交通运输,24,4
3985,"2024-07-05",农林牧渔,34,2
3986,"2024-07-06",科教文体,200,6
3987,"2024-07-06",公卫医疗,24,50
3988,"2024-07-06",城乡建设,17,1
3989,"2024-07-06",交通运输,7,125
3990,"2024-07-06",农林牧渔,2,1
3991,"2024-07-07",科教文体,3,39
3992,"2024-07-07",公卫医疗,46,122
3993,"2024-07-07",城乡建设,219,4
3994,"2024-07-07",交通运输,8,1
3995,"2024-07-07",农林牧渔,52,16
3996,"2024-07-08",科教文体,159,6
3997,"2024-07-08",公卫医疗,51,31
3998,"2024-07-08",城乡建设,12,30
3999,"2024-07-08",交通运输,227,5
4000,"2024-07-08",农林牧渔,47,102
4001,"2024-07-09",科教文体,20,11
4002,"2024-07-09",公卫医疗,26,8
4003,"2024-07-09",城乡建设,79,8
4004,"2024-07-09",交通运输,92,26
4005,"2024-07-09",农林牧渔,30,26
4006,"2024-07-10",科教文体,4,5
4007,"2024-07-10",公卫医疗,28,90
4008,"2024-07-10",城乡建设,51,5
4009,"2024-07-10",交通运输,155,160
4010,"2024-07-10",农林牧渔,61,43
4011,"2024-07-11",科教文体,0,0
4012,"2024-07-11",公卫医疗,99,77
4013,"2024-07-11",城乡建设,89,16
4014,"2024-07-11",交通运输,107,8
4015,"2024-07-11",农林牧渔,0,3
4016,"2024-07-12",科教文体,145,3
4017,"2024-07-12",公卫医疗,56,19
4018,"2024-07-12",城乡建设,139,17
4019,"2024-07-12",交通运输,64,30
4020,"2024-07-12",农林牧渔,60,8
4021,"2024-07-13",科教文体,48,23
4022,"2024-07-13",公卫医疗,255,54
4023,"2024-07-13",城乡建设,7,15
4024,"2024-07-13",交通运输,99,8
4025,"2024-07-13",农林牧渔,87,2
4026,"2024-07-14",科教文体,108,45
4027,"2024-07-14",公卫医疗,87,13
4028,"2024-07-14",城乡建设,158,38
4029,"2024-07-14",交通运输,31,26
4030,"2024-07-14",农林牧渔,6,10
4031,"2024-07-15",科教文体,16,72
4032,"2024-07-15",公卫医疗,10,9
4033,"2024-07-15",城乡建设,110,85
4034,"2024-07-15",交通运输,12,4
4035,"2024-07-15",农林牧渔,160,3
4036,"2024-07-16",科教文体,124,9
4037,"2024-07-16",公卫医疗,94,104
4038,"2024-07-16",城乡建设,81,63
4039,"2024-07-16",交通运输,20,47
4040,"2024-07-16",农林牧渔,94,15
4041,"2024-07-17",科教文体,11,3
4042,"2024-07-17",公卫医疗,164,30
4043,"2024-07-17",城乡建设,43,9
4044,"2024-07-17",交通运输,25,17
4045,"2024-07-17",农林牧渔,194,2
4046,"2024-07-18",科教文体,109,16
4047,"2024-07-18",公卫医疗,0,0
4048,"2024-07-18",城乡建设,0,2
4049,"2024-07-18",交通运输,160,5
4050,"2024-07-18",农林牧渔,39,113
4051,"2024-07-19",科教文体,6,4
4052,"2024-07-19",公卫医疗,28,1
4053,"2024-07-19",城乡建设,125,19
4054,"2024-07-19",交通运输,80,1
4055,"2024-07-19",农林牧渔,91,30
4056,"2024-07-20",科教文体,79,0
4057,"2024-07-20",公卫医疗,28,9
4058,"2024-07-20",城乡建设,10,16
4059,"2024-07-20",交通运输,6,39
4060,"2024-07-20",农林牧渔,53,17
4061,"2024-07-21",科教文体,28,23
4062,"2024-07-21",公卫医疗,8,9
4063,"2024-07-21",城乡建设,63,13
4064,"2024-07-21",交通运输,47,9
4065,"2024-07-21",农林牧渔,40,1
4066,"2024-07-22",科教文体,10,20
4067,"2024-07-22",公卫医疗,162,49
4068,"2024-07-22",城乡建设,7,28
4069,"2024-07-22",交通运输,94,71
4070,"2024-07-22",农林牧渔,201,41
4071,"2024-07-23",科教文体,1,10
4072,"2024-07-23",公卫医疗,5,16
4073,"2024-07-23",城乡建设,1,3
4074,"2024-07-23",交通运输,24,15
4075,"2024-07-23",农林牧渔,44,46
4076,"2024-07-24",科教文体,22,8
4077,"2024-07-24",公卫医疗,26,3
4078,"2024-07-24",城乡建设,36,6
4079,"2024-07-24",交通运输,28,16
4080,"2024-07-24",农林牧渔,8,30
4081,"2024-07-25",科教文体,99,221
4082,"2024-07-25",公卫医疗,5,5
4083,"2024-07-25",城乡建设,142,76
4084,"2024-07-25",交通运输,47,52
4085,"2024-07-25",农林牧渔,40,1
4086,"2024-07-26",科教文体,47,60
4087,"2024-07-26",公卫医疗,27,36
4088,"2024-07-26",城乡建设,71,19
4089,"2024-07-26",交通运输,149,8
4090,"2024-07-26",农林牧渔,16,0
4091,"2024-07-27",科教文体,24,30
4092,"2024-07-27",公卫医疗,15,190
4093,"2024-07-27",城乡建设,0,0
4094,"2024-07-27",交通运输,30,71
4095,"2024-07-27",农林牧渔,241,10
4096,"2024-07-28",科教文体,34,28
4097,"2024-07-28",公卫医疗,3,3
4098,"2024-07-28",城乡建设,84,68
4099,"2024-07-28",交通运输,36,44
4100,"2024-07-28",农林牧渔,121,7
4101,"2024-07-29",科教文体,103,41
4102,"2024-07-29",公卫医疗,16,9
4103,"2024-07-29",城乡建设,23,85
4104,"2024-07-29",交通运输,6,64
4105,"2024-07-29",农林牧渔,3,66
4106,"2024-07-30",科教文体,52,82
4107,"2024-07-30",公卫医疗,125,26
4108,"2024-07-30",城乡建设,127,11
4109,"2024-07-30",交通运输,28,11
4110,"2024-07-30",农林牧渔,9,39
4111,"2024-07-31",科教文体,6,14
4112,"2024-07-31",公卫医疗,18,5
4113,"2024-07-31",城乡建设,99,1
4114,"2024-07-31",交通运输,84,12
4115,"2024-07-31",农林牧渔,48,0
4116,"2024-08-01",科教文体,37,20
4117,"2024-08-01",公卫医疗,48,11
4118,"2024-08-01",城乡建设,16,0
4119,"2024-08-01",交通运输,35,28
4120,"2024-08-01",农林牧渔,129,47
4121,"2024-08-02",科教文体,5,2
4122,"2024-08-02",公卫医疗,54,2
4123,"2024-08-02",城乡建设,38,56
4124,"2024-08-02",交通运输,121,27
4125,"2024-08-02",农林牧渔,20,135
4126,"2024-08-03",科教文体,29,69
4127,"2024-08-03",公卫医疗,167,6
4128,"2024-08-03",城乡建设,2,82
4129,"2024-08-03",交通运输,24,10
4130,"2024-08-03",农林牧渔,383,15
4131,"2024-08-04",科教文体,18,36
4132,"2024-08-04",公卫医疗,46,2
4133,"2024-08-04",城乡建设,1,4
4134,"2024-08-04",交通运输,23,6
4135,"2024-08-04",农林牧渔,25,4
4136,"2024-08-05",科教文体,54,189
4137,"2024-08-05",公卫医疗,34,9
4138,"2024-08-05",城乡建设,137,74
4139,"2024-08-05",交通运输,83,0
4140,"2024-08-05",农林牧渔,100,0
4141,"2024-08-06",科教文体,2,0
4142,"2024-08-06",公卫医疗,96,13
4143,"2024-08-06",城乡建设,0,0
4144,"2024-08-06",交通运输,107,16
4145,"2024-08-06",农林牧渔,45,12
4146,"2024-08-07",科教文体,49,27
4147,"2024-08-07",公卫医疗,60,21
4148,"2024-08-07",城乡建设,4,7
4149,"2024-08-07",交通运输,13,17
4150,"2024-08-07",农林牧渔,67,0
4151,"2024-08-08",科教文体,33,40
4152,"2024-08-08",公卫医疗,72,6
4153,"2024-08-08",城乡建设,3,7
4154,"2024-08-08",交通运输,72,19
4155,"2024-08-08",农林牧渔,8,1
4156,"2024-08-09",科教文体,95,5
4157,"2024-08-09",公卫医疗,190,15
4158,"2024-08-09",城乡建设,49,3
4159,"2024-08-09",交通运输,192,5
4160,"2024-08-09",农林牧渔,0,4
4161,"2024-08-10",科教文体,43,28
4162,"2024-08-10",公卫医疗,106,68
4163,"2024-08-10",城乡建设,17,3
4164,"2024-08-10",交通运输,104,124
4165,"2024-08-10",农林牧渔,101,26
4166,"2024-08-11",科教文体,65,11
4167,"2024-08-11",公卫医疗,10,8
4168,"2024-08-11",城乡建设,46,2
4169,"2024-08-11",交通运输,10,117
4170,"2024-08-11",农林牧渔,9,57
4171,"2024-08-12",科教文体,15,69
4172,"2024-08-12",公卫医疗,95,1
4173,"2024-08-12",城乡建设,57,62
4174,"2024-08-12",交通运输,6,37
4175,"2024-08-12",农林牧渔,79,40
4176,"2024-08-13",科教文体,57,10
4177,"2024-08-13",公卫医疗,13,26
4178,"2024-08-13",城乡建设,205,25
4179,"2024-08-13",交通运输,50,14
4180,"2024-08-13",农林牧渔,75,62
4181,"2024-08-14",科教文体,100,15
4182,"2024-08-14",公卫医疗,4,87
4183,"2024-08-14",城乡建设,17,18
4184,"2024-08-14",交通运输,47,5
4185,"2024-08-14",农林牧渔,1,0
4186,"2024-08-15",科教文体,7,10
4187,"2024-08-15",公卫医疗,105,89
4188,"2024-08-15",城乡建设,199,43
4189,"2024-08-15",交通运输,88,37
4190,"2024-08-15",农林牧渔,34,3
4191,"2024-08-16",科教文体,0,20
4192,"2024-08-16",公卫医疗,38,39
4193,"2024-08-16",城乡建设,59,10
4194,"2024-08-16",交通运输,69,41
4195,"2024-08-16",农林牧渔,27,14
4196,"2024-08-17",科教文体,96,1
4197,"2024-08-17",公卫医疗,47,0
4198,"2024-08-17",城乡建设,9,61
4199,"2024-08-17",交通运输,157,27
4200,"2024-08-17",农林牧渔,6,40
4201,"2024-08-18",科教文体,105,1
4202,"2024-08-18",公卫医疗,65,0
4203,"2024-08-18",城乡建设,141,23
4204,"2024-08-18",交通运输,12,17
4205,"2024-08-18",农林牧渔,113,10
4206,"2024-08-19",科教文体,69,18
4207,"2024-08-19",公卫医疗,58,47
4208,"2024-08-19",城乡建设,78,12
4209,"2024-08-19",交通运输,27,0
4210,"2024-08-19",农林牧渔,42,80
4211,"2024-08-20",科教文体,98,43
4212,"2024-08-20",公卫医疗,46,8
4213,"2024-08-20",城乡建设,130,77
4214,"2024-08-20",交通运输,130,56
4215,"2024-08-20",农林牧渔,41,17
4216,"2024-08-21",科教文体,220,63
4217,"2024-08-21",公卫医疗,131,16
4218,"2024-08-21",城乡建设,168,22
4219,"2024-08-21",交通运输,28,136
4220,"2024-08-21",农林牧渔,72,10
4221,"2024-08-22",科教文体,1,82
4222,"2024-08-22",公卫医疗,179,41
4223,"2024-08-22",城乡建设,68,2
