"md_id","busi_time","sub_name","top_name","satisfaction_cnt","top_cnt"
11174,"2023-08-09",城乡建设,城市设施管理,7,8
11175,"2023-08-09",交通运输,快递物流,21,23
11176,"2023-08-09",交通运输,公共汽车,38,40
11177,"2023-08-09",交通运输,公共自行车,24,25
11178,"2023-08-09",交通运输,出租汽车,17,19
11179,"2023-08-09",交通运输,城际客运,20,22
11180,"2023-08-09",农林牧渔,农业管理,19,21
11181,"2023-08-09",农林牧渔,林业管理,16,17
11182,"2023-08-09",农林牧渔,渔业管理,1,1
11183,"2023-08-09",农林牧渔,畜牧业管理,7,7
11184,"2023-08-10",科教文体,科技事务,17,17
11185,"2023-08-10",科教文体,教育管理,21,23
11186,"2023-08-10",科教文体,文化管理,17,18
11187,"2023-08-10",科教文体,体育管理,10,12
11188,"2023-08-10",科教文体,社会教育,20,22
11189,"2023-08-10",公卫医疗,人口计生,3,3
11190,"2023-08-10",公卫医疗,卫生保健,4,5
11191,"2023-08-10",公卫医疗,医疗服务,2,2
11192,"2023-08-10",公卫医疗,公共卫生,1,1
11193,"2023-08-10",公卫医疗,医药管理,1,1
11194,"2023-08-10",城乡建设,住房公积金,46,48
11195,"2023-08-10",城乡建设,房屋管理,30,33
11196,"2023-08-10",城乡建设,市容市貌,11,11
11197,"2023-08-10",城乡建设,城乡规划,18,20
11198,"2023-08-10",城乡建设,城市设施管理,30,34
11199,"2023-08-10",交通运输,快递物流,6,7
11200,"2023-08-10",交通运输,公共汽车,3,3
11201,"2023-08-10",交通运输,公共自行车,8,8
11202,"2023-08-10",交通运输,出租汽车,8,8
11203,"2023-08-10",交通运输,城际客运,10,10
11204,"2023-08-10",农林牧渔,农业管理,18,21
11205,"2023-08-10",农林牧渔,林业管理,28,29
11206,"2023-08-10",农林牧渔,渔业管理,17,18
11207,"2023-08-10",农林牧渔,畜牧业管理,33,35
11208,"2023-08-11",科教文体,科技事务,73,81
11209,"2023-08-11",科教文体,教育管理,40,47
11210,"2023-08-11",科教文体,文化管理,125,131
11211,"2023-08-11",科教文体,体育管理,39,43
11212,"2023-08-11",科教文体,社会教育,35,39
11213,"2023-08-11",公卫医疗,人口计生,8,9
11214,"2023-08-11",公卫医疗,卫生保健,40,43
11215,"2023-08-11",公卫医疗,医疗服务,20,23
11216,"2023-08-11",公卫医疗,公共卫生,46,48
11217,"2023-08-11",公卫医疗,医药管理,45,46
11218,"2023-08-11",城乡建设,住房公积金,1,1
11219,"2023-08-11",城乡建设,房屋管理,2,2
11220,"2023-08-11",城乡建设,市容市貌,9,9
11221,"2023-08-11",城乡建设,城乡规划,4,4
11222,"2023-08-11",城乡建设,城市设施管理,9,10
11223,"2023-08-11",交通运输,快递物流,67,78
11224,"2023-08-11",交通运输,公共汽车,41,45
11225,"2023-08-11",交通运输,公共自行车,15,16
11226,"2023-08-11",交通运输,出租汽车,112,124
11227,"2023-08-11",交通运输,城际客运,56,59
11228,"2023-08-11",农林牧渔,农业管理,18,20
11229,"2023-08-11",农林牧渔,林业管理,22,23
11230,"2023-08-11",农林牧渔,渔业管理,2,2
11231,"2023-08-11",农林牧渔,畜牧业管理,1,1
11232,"2023-08-12",科教文体,科技事务,22,24
11233,"2023-08-12",科教文体,教育管理,15,16
11234,"2023-08-12",科教文体,文化管理,34,35
11235,"2023-08-12",科教文体,体育管理,49,52
11236,"2023-08-12",科教文体,社会教育,63,67
11237,"2023-08-12",公卫医疗,人口计生,4,4
11238,"2023-08-12",公卫医疗,卫生保健,17,18
11239,"2023-08-12",公卫医疗,医疗服务,15,17
11240,"2023-08-12",公卫医疗,公共卫生,15,16
11241,"2023-08-12",公卫医疗,医药管理,3,3
11242,"2023-08-12",城乡建设,住房公积金,19,21
11243,"2023-08-12",城乡建设,房屋管理,15,16
11244,"2023-08-12",城乡建设,市容市貌,13,15
11245,"2023-08-12",城乡建设,城乡规划,22,23
11246,"2023-08-12",城乡建设,城市设施管理,11,12
11247,"2023-08-12",交通运输,快递物流,47,50
11248,"2023-08-12",交通运输,公共汽车,29,32
11249,"2023-08-12",交通运输,公共自行车,107,124
11250,"2023-08-12",交通运输,出租汽车,74,78
11251,"2023-08-12",交通运输,城际客运,30,31
11252,"2023-08-12",农林牧渔,农业管理,69,71
11253,"2023-08-12",农林牧渔,林业管理,3,3
11254,"2023-08-12",农林牧渔,渔业管理,90,96
11255,"2023-08-12",农林牧渔,畜牧业管理,80,93
11256,"2023-08-13",科教文体,科技事务,8,8
11257,"2023-08-13",科教文体,教育管理,2,2
11258,"2023-08-13",科教文体,文化管理,3,3
11259,"2023-08-13",科教文体,体育管理,4,4
11260,"2023-08-13",科教文体,社会教育,3,4
11261,"2023-08-13",公卫医疗,人口计生,30,35
11262,"2023-08-13",公卫医疗,卫生保健,70,75
11263,"2023-08-13",公卫医疗,医疗服务,22,24
11264,"2023-08-13",公卫医疗,公共卫生,3,3
11265,"2023-08-13",公卫医疗,医药管理,28,30
11266,"2023-08-13",城乡建设,住房公积金,28,31
11267,"2023-08-13",城乡建设,房屋管理,22,26
11268,"2023-08-13",城乡建设,市容市貌,4,4
11269,"2023-08-13",城乡建设,城乡规划,63,72
11270,"2023-08-13",城乡建设,城市设施管理,40,44
11271,"2023-08-13",交通运输,快递物流,4,4
11272,"2023-08-13",交通运输,公共汽车,70,78
11273,"2023-08-13",交通运输,公共自行车,1,1
11274,"2023-08-13",交通运输,出租汽车,40,45
11275,"2023-08-13",交通运输,城际客运,33,35
11276,"2023-08-13",农林牧渔,农业管理,74,76
11277,"2023-08-13",农林牧渔,林业管理,3,3
11278,"2023-08-13",农林牧渔,渔业管理,56,58
11279,"2023-08-13",农林牧渔,畜牧业管理,47,53
11280,"2023-08-14",科教文体,科技事务,155,160
11281,"2023-08-14",科教文体,教育管理,10,11
11282,"2023-08-14",科教文体,文化管理,128,144
11283,"2023-08-14",科教文体,体育管理,16,17
11284,"2023-08-14",科教文体,社会教育,25,26
11285,"2023-08-14",公卫医疗,人口计生,4,4
11286,"2023-08-14",公卫医疗,卫生保健,4,4
11287,"2023-08-14",公卫医疗,医疗服务,3,3
11288,"2023-08-14",公卫医疗,公共卫生,3,3
11289,"2023-08-14",公卫医疗,医药管理,1,1
11290,"2023-08-14",城乡建设,住房公积金,26,29
11291,"2023-08-14",城乡建设,房屋管理,29,33
11292,"2023-08-14",城乡建设,市容市貌,5,5
11293,"2023-08-14",城乡建设,城乡规划,20,22
11294,"2023-08-14",城乡建设,城市设施管理,23,25
11295,"2023-08-14",交通运输,快递物流,50,51
11296,"2023-08-14",交通运输,公共汽车,29,32
11297,"2023-08-14",交通运输,公共自行车,8,8
11298,"2023-08-14",交通运输,出租汽车,28,29
11299,"2023-08-14",交通运输,城际客运,3,3
11300,"2023-08-14",农林牧渔,农业管理,98,114
11301,"2023-08-14",农林牧渔,林业管理,136,158
11302,"2023-08-14",农林牧渔,渔业管理,17,19
11303,"2023-08-14",农林牧渔,畜牧业管理,59,63
11304,"2023-08-15",科教文体,科技事务,21,24
11305,"2023-08-15",科教文体,教育管理,5,6
11306,"2023-08-15",科教文体,文化管理,23,24
11307,"2023-08-15",科教文体,体育管理,5,5
11308,"2023-08-15",科教文体,社会教育,16,18
11309,"2023-08-15",公卫医疗,人口计生,34,37
11310,"2023-08-15",公卫医疗,卫生保健,37,42
11311,"2023-08-15",公卫医疗,医疗服务,69,73
11312,"2023-08-15",公卫医疗,公共卫生,8,9
11313,"2023-08-15",公卫医疗,医药管理,66,76
11314,"2023-08-15",城乡建设,住房公积金,47,50
11315,"2023-08-15",城乡建设,房屋管理,4,4
11316,"2023-08-15",城乡建设,市容市貌,45,49
11317,"2023-08-15",城乡建设,城乡规划,44,47
11318,"2023-08-15",城乡建设,城市设施管理,1,1
11319,"2023-08-15",交通运输,快递物流,17,18
11320,"2023-08-15",交通运输,公共汽车,3,3
11321,"2023-08-15",交通运输,公共自行车,3,3
11322,"2023-08-15",交通运输,出租汽车,21,23
11323,"2023-08-15",交通运输,城际客运,21,24
11324,"2023-08-15",农林牧渔,农业管理,4,4
11325,"2023-08-15",农林牧渔,林业管理,75,86
11326,"2023-08-15",农林牧渔,渔业管理,74,83
11327,"2023-08-15",农林牧渔,畜牧业管理,37,43
11328,"2023-08-16",科教文体,科技事务,15,16
11329,"2023-08-16",科教文体,教育管理,21,24
11330,"2023-08-16",科教文体,文化管理,9,10
11331,"2023-08-16",科教文体,体育管理,6,7
11332,"2023-08-16",科教文体,社会教育,27,31
11333,"2023-08-16",公卫医疗,人口计生,9,9
11334,"2023-08-16",公卫医疗,卫生保健,6,7
11335,"2023-08-16",公卫医疗,医疗服务,15,16
11336,"2023-08-16",公卫医疗,公共卫生,3,4
11337,"2023-08-16",公卫医疗,医药管理,15,16
11338,"2023-08-16",城乡建设,住房公积金,16,17
11339,"2023-08-16",城乡建设,房屋管理,17,19
11340,"2023-08-16",城乡建设,市容市貌,12,14
11341,"2023-08-16",城乡建设,城乡规划,4,4
11342,"2023-08-16",城乡建设,城市设施管理,12,13
11343,"2023-08-16",交通运输,快递物流,44,49
11344,"2023-08-16",交通运输,公共汽车,18,20
11345,"2023-08-16",交通运输,公共自行车,6,6
11346,"2023-08-16",交通运输,出租汽车,50,53
11347,"2023-08-16",交通运输,城际客运,44,49
11348,"2023-08-16",农林牧渔,农业管理,14,14
11349,"2023-08-16",农林牧渔,林业管理,12,13
11350,"2023-08-16",农林牧渔,渔业管理,14,15
11351,"2023-08-16",农林牧渔,畜牧业管理,1,1
11352,"2023-08-17",科教文体,科技事务,5,5
11353,"2023-08-17",科教文体,教育管理,5,5
11354,"2023-08-17",科教文体,文化管理,4,4
11355,"2023-08-17",科教文体,体育管理,4,5
11356,"2023-08-17",科教文体,社会教育,6,7
11357,"2023-08-17",公卫医疗,人口计生,19,22
11358,"2023-08-17",公卫医疗,卫生保健,25,28
11359,"2023-08-17",公卫医疗,医疗服务,6,6
11360,"2023-08-17",公卫医疗,公共卫生,10,11
11361,"2023-08-17",公卫医疗,医药管理,29,31
11362,"2023-08-17",城乡建设,住房公积金,5,5
11363,"2023-08-17",城乡建设,房屋管理,8,8
11364,"2023-08-17",城乡建设,市容市貌,8,9
11365,"2023-08-17",城乡建设,城乡规划,9,10
11366,"2023-08-17",城乡建设,城市设施管理,6,6
11367,"2023-08-17",交通运输,快递物流,3,3
11368,"2023-08-17",交通运输,公共汽车,2,2
11369,"2023-08-17",交通运输,公共自行车,19,20
11370,"2023-08-17",交通运输,出租汽车,52,55
11371,"2023-08-17",交通运输,城际客运,48,49
11372,"2023-08-17",农林牧渔,农业管理,19,22
11373,"2023-08-17",农林牧渔,林业管理,50,56
11374,"2023-08-17",农林牧渔,渔业管理,3,3
11375,"2023-08-17",农林牧渔,畜牧业管理,100,104
11376,"2023-08-18",科教文体,科技事务,18,20
11377,"2023-08-18",科教文体,教育管理,20,22
11378,"2023-08-18",科教文体,文化管理,17,18
11379,"2023-08-18",科教文体,体育管理,10,10
11380,"2023-08-18",科教文体,社会教育,17,19
11381,"2023-08-18",公卫医疗,人口计生,2,2
11382,"2023-08-18",公卫医疗,卫生保健,37,42
11383,"2023-08-18",公卫医疗,医疗服务,3,3
11384,"2023-08-18",公卫医疗,公共卫生,4,4
11385,"2023-08-18",公卫医疗,医药管理,24,28
11386,"2023-08-18",城乡建设,住房公积金,9,10
11387,"2023-08-18",城乡建设,房屋管理,13,15
11388,"2023-08-18",城乡建设,市容市貌,17,18
11389,"2023-08-18",城乡建设,城乡规划,17,17
11390,"2023-08-18",城乡建设,城市设施管理,9,9
11391,"2023-08-18",交通运输,快递物流,14,16
11392,"2023-08-18",交通运输,公共汽车,5,5
11393,"2023-08-18",交通运输,公共自行车,8,9
11394,"2023-08-18",交通运输,出租汽车,19,21
11395,"2023-08-18",交通运输,城际客运,13,15
11396,"2023-08-18",农林牧渔,农业管理,1,1
11397,"2023-08-18",农林牧渔,林业管理,1,1
11398,"2023-08-18",农林牧渔,渔业管理,1,1
11399,"2023-08-18",农林牧渔,畜牧业管理,1,1
11400,"2023-08-19",科教文体,科技事务,35,37
11401,"2023-08-19",科教文体,教育管理,16,18
11402,"2023-08-19",科教文体,文化管理,48,50
11403,"2023-08-19",科教文体,体育管理,6,6
11404,"2023-08-19",科教文体,社会教育,41,45
11405,"2023-08-19",公卫医疗,人口计生,33,38
11406,"2023-08-19",公卫医疗,卫生保健,18,21
11407,"2023-08-19",公卫医疗,医疗服务,22,24
11408,"2023-08-19",公卫医疗,公共卫生,15,16
11409,"2023-08-19",公卫医疗,医药管理,2,2
11410,"2023-08-19",城乡建设,住房公积金,2,2
11411,"2023-08-19",城乡建设,房屋管理,2,2
11412,"2023-08-19",城乡建设,市容市貌,3,3
11413,"2023-08-19",城乡建设,城乡规划,4,4
11414,"2023-08-19",城乡建设,城市设施管理,4,4
11415,"2023-08-19",交通运输,快递物流,32,33
11416,"2023-08-19",交通运输,公共汽车,22,26
11417,"2023-08-19",交通运输,公共自行车,13,14
11418,"2023-08-19",交通运输,出租汽车,27,30
11419,"2023-08-19",交通运输,城际客运,33,35
11420,"2023-08-19",农林牧渔,农业管理,17,18
11421,"2023-08-19",农林牧渔,林业管理,34,38
11422,"2023-08-19",农林牧渔,渔业管理,21,23
11423,"2023-08-19",农林牧渔,畜牧业管理,22,23
11424,"2023-08-20",科教文体,科技事务,30,32
11425,"2023-08-20",科教文体,教育管理,59,63
11426,"2023-08-20",科教文体,文化管理,45,51
11427,"2023-08-20",科教文体,体育管理,47,50
11428,"2023-08-20",科教文体,社会教育,26,28
11429,"2023-08-20",公卫医疗,人口计生,35,39
11430,"2023-08-20",公卫医疗,卫生保健,8,9
11431,"2023-08-20",公卫医疗,医疗服务,60,67
11432,"2023-08-20",公卫医疗,公共卫生,37,44
11433,"2023-08-20",公卫医疗,医药管理,10,12
11434,"2023-08-20",城乡建设,住房公积金,5,6
11435,"2023-08-20",城乡建设,房屋管理,15,17
11436,"2023-08-20",城乡建设,市容市貌,5,6
11437,"2023-08-20",城乡建设,城乡规划,3,4
11438,"2023-08-20",城乡建设,城市设施管理,15,16
11439,"2023-08-20",交通运输,快递物流,9,10
11440,"2023-08-20",交通运输,公共汽车,65,69
11441,"2023-08-20",交通运输,公共自行车,19,20
11442,"2023-08-20",交通运输,出租汽车,48,55
11443,"2023-08-20",交通运输,城际客运,72,78
11444,"2023-08-20",农林牧渔,农业管理,93,95
11445,"2023-08-20",农林牧渔,林业管理,9,10
11446,"2023-08-20",农林牧渔,渔业管理,21,22
11447,"2023-08-20",农林牧渔,畜牧业管理,29,34
11448,"2023-08-21",科教文体,科技事务,1,1
11449,"2023-08-21",科教文体,教育管理,28,31
11450,"2023-08-21",科教文体,文化管理,4,4
11451,"2023-08-21",科教文体,体育管理,25,29
11452,"2023-08-21",科教文体,社会教育,5,5
11453,"2023-08-21",公卫医疗,人口计生,65,76
11454,"2023-08-21",公卫医疗,卫生保健,14,16
11455,"2023-08-21",公卫医疗,医疗服务,32,37
11456,"2023-08-21",公卫医疗,公共卫生,68,75
11457,"2023-08-21",公卫医疗,医药管理,87,92
11458,"2023-08-21",城乡建设,住房公积金,0,0
11459,"2023-08-21",城乡建设,房屋管理,0,0
11460,"2023-08-21",城乡建设,市容市貌,0,0
11461,"2023-08-21",城乡建设,城乡规划,0,0
11462,"2023-08-21",城乡建设,城市设施管理,0,0
11463,"2023-08-21",交通运输,快递物流,4,5
11464,"2023-08-21",交通运输,公共汽车,0,0
11465,"2023-08-21",交通运输,公共自行车,6,7
11466,"2023-08-21",交通运输,出租汽车,3,3
11467,"2023-08-21",交通运输,城际客运,4,5
11468,"2023-08-21",农林牧渔,农业管理,114,123
11469,"2023-08-21",农林牧渔,林业管理,57,66
11470,"2023-08-21",农林牧渔,渔业管理,91,106
11471,"2023-08-21",农林牧渔,畜牧业管理,41,45
11472,"2023-08-22",科教文体,科技事务,3,3
11473,"2023-08-22",科教文体,教育管理,1,1
11474,"2023-08-22",科教文体,文化管理,1,1
11475,"2023-08-22",科教文体,体育管理,3,3
11476,"2023-08-22",科教文体,社会教育,3,3
11477,"2023-08-22",公卫医疗,人口计生,75,83
11478,"2023-08-22",公卫医疗,卫生保健,50,55
11479,"2023-08-22",公卫医疗,医疗服务,18,21
11480,"2023-08-22",公卫医疗,公共卫生,56,58
11481,"2023-08-22",公卫医疗,医药管理,44,46
11482,"2023-08-22",城乡建设,住房公积金,1,1
11483,"2023-08-22",城乡建设,房屋管理,52,60
11484,"2023-08-22",城乡建设,市容市貌,61,68
11485,"2023-08-22",城乡建设,城乡规划,62,71
11486,"2023-08-22",城乡建设,城市设施管理,15,17
11487,"2023-08-22",交通运输,快递物流,2,2
11488,"2023-08-22",交通运输,公共汽车,1,1
11489,"2023-08-22",交通运输,公共自行车,0,0
11490,"2023-08-22",交通运输,出租汽车,0,0
11491,"2023-08-22",交通运输,城际客运,2,2
11492,"2023-08-22",农林牧渔,农业管理,76,83
11493,"2023-08-22",农林牧渔,林业管理,9,10
11494,"2023-08-22",农林牧渔,渔业管理,28,32
11495,"2023-08-22",农林牧渔,畜牧业管理,98,107
11496,"2023-08-23",科教文体,科技事务,0,0
11497,"2023-08-23",科教文体,教育管理,11,11
11498,"2023-08-23",科教文体,文化管理,12,14
11499,"2023-08-23",科教文体,体育管理,14,16
11500,"2023-08-23",科教文体,社会教育,13,13
11501,"2023-08-23",公卫医疗,人口计生,27,28
11502,"2023-08-23",公卫医疗,卫生保健,23,24
11503,"2023-08-23",公卫医疗,医疗服务,15,16
11504,"2023-08-23",公卫医疗,公共卫生,24,28
11505,"2023-08-23",公卫医疗,医药管理,27,28
11506,"2023-08-23",城乡建设,住房公积金,1,1
11507,"2023-08-23",城乡建设,房屋管理,33,35
11508,"2023-08-23",城乡建设,市容市貌,48,52
11509,"2023-08-23",城乡建设,城乡规划,21,23
11510,"2023-08-23",城乡建设,城市设施管理,6,6
11511,"2023-08-23",交通运输,快递物流,0,0
11512,"2023-08-23",交通运输,公共汽车,0,0
11513,"2023-08-23",交通运输,公共自行车,0,0
11514,"2023-08-23",交通运输,出租汽车,0,0
11515,"2023-08-23",交通运输,城际客运,0,0
11516,"2023-08-23",农林牧渔,农业管理,1,1
