"md_id","busi_time","sub_name","name","type_name","item_num","complete_cnt","avg_handler_time","satisfaction_cnt"
5868,"2023-12-08",交通运输,B区,"2",155,142,22,117
5869,"2023-12-08",农林牧渔,B部门,"1",29,21,51,18
5870,"2023-12-08",农林牧渔,A区,"2",133,122,29,111
5871,"2023-12-09",科教文体,B部门,"1",19,13,41,11
5872,"2023-12-09",科教文体,A区,"2",306,244,52,206
5873,"2023-12-09",公卫医疗,A部门,"1",34,28,31,24
5874,"2023-12-09",公卫医疗,B区,"2",65,60,31,48
5875,"2023-12-09",城乡建设,A部门,"1",94,70,18,62
5876,"2023-12-09",城乡建设,C区,"2",165,123,10,101
5877,"2023-12-09",交通运输,C部门,"1",68,53,56,43
5878,"2023-12-09",交通运输,B区,"2",157,136,53,119
5879,"2023-12-09",农林牧渔,C部门,"1",4,2,21,1
5880,"2023-12-09",农林牧渔,A区,"2",23,16,21,13
5881,"2023-12-10",科教文体,C部门,"1",102,72,56,65
5882,"2023-12-10",科教文体,C区,"2",50,41,37,34
5883,"2023-12-10",公卫医疗,B部门,"1",34,28,29,24
5884,"2023-12-10",公卫医疗,C区,"2",16,13,49,11
5885,"2023-12-10",城乡建设,A部门,"1",3,2,22,1
5886,"2023-12-10",城乡建设,B区,"2",350,307,39,256
5887,"2023-12-10",交通运输,A部门,"1",56,40,37,36
5888,"2023-12-10",交通运输,A区,"2",170,150,51,135
5889,"2023-12-10",农林牧渔,B部门,"1",15,10,37,8
5890,"2023-12-10",农林牧渔,C区,"2",12,9,28,7
5891,"2023-12-11",科教文体,A部门,"1",8,5,27,4
5892,"2023-12-11",科教文体,B区,"2",4,3,56,2
5893,"2023-12-11",公卫医疗,C部门,"1",158,113,43,94
5894,"2023-12-11",公卫医疗,C区,"2",39,28,26,24
5895,"2023-12-11",城乡建设,B部门,"1",0,0,32,0
5896,"2023-12-11",城乡建设,B区,"2",8,6,52,5
5897,"2023-12-11",交通运输,A部门,"1",20,18,25,15
5898,"2023-12-11",交通运输,C区,"2",57,51,31,43
5899,"2023-12-11",农林牧渔,A部门,"1",75,67,18,55
5900,"2023-12-11",农林牧渔,B区,"2",12,11,21,9
5901,"2023-12-12",科教文体,C部门,"1",11,9,54,8
5902,"2023-12-12",科教文体,C区,"2",9,8,43,7
5903,"2023-12-12",公卫医疗,A部门,"1",9,6,22,4
5904,"2023-12-12",公卫医疗,C区,"2",12,8,25,7
5905,"2023-12-12",城乡建设,B部门,"1",67,55,10,50
5906,"2023-12-12",城乡建设,B区,"2",42,30,53,28
5907,"2023-12-12",交通运输,B部门,"1",140,123,54,101
5908,"2023-12-12",交通运输,A区,"2",5,4,55,3
5909,"2023-12-12",农林牧渔,C部门,"1",75,64,21,60
5910,"2023-12-12",农林牧渔,A区,"2",40,29,38,26
5911,"2023-12-13",科教文体,A部门,"1",8,6,36,5
5912,"2023-12-13",科教文体,B区,"2",27,23,13,20
5913,"2023-12-13",公卫医疗,B部门,"1",33,24,60,19
5914,"2023-12-13",公卫医疗,B区,"2",33,26,39,21
5915,"2023-12-13",城乡建设,C部门,"1",30,21,47,19
5916,"2023-12-13",城乡建设,A区,"2",37,29,24,27
5917,"2023-12-13",交通运输,A部门,"1",123,108,60,92
5918,"2023-12-13",交通运输,B区,"2",9,6,30,5
5919,"2023-12-13",农林牧渔,B部门,"1",57,46,26,42
5920,"2023-12-13",农林牧渔,B区,"2",54,43,18,35
5921,"2023-12-14",科教文体,C部门,"1",67,49,33,39
5922,"2023-12-14",科教文体,B区,"2",11,8,50,6
5923,"2023-12-14",公卫医疗,C部门,"1",158,114,20,93
5924,"2023-12-14",公卫医疗,A区,"2",115,88,60,71
5925,"2023-12-14",城乡建设,C部门,"1",59,50,30,45
5926,"2023-12-14",城乡建设,A区,"2",10,7,40,6
5927,"2023-12-14",交通运输,B部门,"1",1,0,39,0
5928,"2023-12-14",交通运输,C区,"2",15,13,13,11
5929,"2023-12-14",农林牧渔,A部门,"1",37,29,28,25
5930,"2023-12-14",农林牧渔,A区,"2",105,84,54,76
5931,"2023-12-15",科教文体,B部门,"1",0,0,20,0
5932,"2023-12-15",科教文体,C区,"2",108,82,33,70
5933,"2023-12-15",公卫医疗,B部门,"1",52,39,52,34
5934,"2023-12-15",公卫医疗,C区,"2",48,37,40,33
5935,"2023-12-15",城乡建设,A部门,"1",28,20,41,16
5936,"2023-12-15",城乡建设,A区,"2",22,17,34,14
5937,"2023-12-15",交通运输,B部门,"1",8,7,27,5
5938,"2023-12-15",交通运输,A区,"2",8,7,28,5
5939,"2023-12-15",农林牧渔,A部门,"1",79,66,14,53
5940,"2023-12-15",农林牧渔,B区,"2",42,38,26,30
5941,"2023-12-16",科教文体,C部门,"1",3,2,21,1
5942,"2023-12-16",科教文体,C区,"2",7,5,36,4
5943,"2023-12-16",公卫医疗,A部门,"1",154,118,36,102
5944,"2023-12-16",公卫医疗,A区,"2",18,13,22,11
5945,"2023-12-16",城乡建设,A部门,"1",11,8,36,7
5946,"2023-12-16",城乡建设,C区,"2",28,20,54,16
5947,"2023-12-16",交通运输,B部门,"1",81,75,11,64
5948,"2023-12-16",交通运输,A区,"2",64,49,49,41
5949,"2023-12-16",农林牧渔,B部门,"1",8,5,10,4
5950,"2023-12-16",农林牧渔,B区,"2",3,2,34,1
5951,"2023-12-17",科教文体,B部门,"1",108,100,21,86
5952,"2023-12-17",科教文体,A区,"2",209,188,17,153
5953,"2023-12-17",公卫医疗,C部门,"1",0,0,53,0
5954,"2023-12-17",公卫医疗,B区,"2",5,4,29,3
5955,"2023-12-17",城乡建设,C部门,"1",44,39,45,32
5956,"2023-12-17",城乡建设,B区,"2",28,23,10,18
5957,"2023-12-17",交通运输,C部门,"1",158,111,49,98
5958,"2023-12-17",交通运输,C区,"2",121,98,34,92
5959,"2023-12-17",农林牧渔,A部门,"1",76,57,26,52
5960,"2023-12-17",农林牧渔,A区,"2",129,101,42,94
5961,"2023-12-18",科教文体,B部门,"1",77,71,24,61
5962,"2023-12-18",科教文体,C区,"2",76,68,43,61
5963,"2023-12-18",公卫医疗,C部门,"1",101,72,14,68
5964,"2023-12-18",公卫医疗,A区,"2",119,108,42,97
5965,"2023-12-18",城乡建设,C部门,"1",156,117,29,106
5966,"2023-12-18",城乡建设,C区,"2",83,60,39,48
5967,"2023-12-18",交通运输,B部门,"1",110,87,11,73
5968,"2023-12-18",交通运输,B区,"2",134,119,31,106
5969,"2023-12-18",农林牧渔,C部门,"1",72,60,40,54
5970,"2023-12-18",农林牧渔,A区,"2",15,10,29,8
5971,"2023-12-19",科教文体,C部门,"1",122,112,54,92
5972,"2023-12-19",科教文体,A区,"2",61,47,28,39
5973,"2023-12-19",公卫医疗,C部门,"1",174,126,48,119
5974,"2023-12-19",公卫医疗,C区,"2",34,31,54,27
5975,"2023-12-19",城乡建设,C部门,"1",2,1,43,0
5976,"2023-12-19",城乡建设,C区,"2",67,55,19,47
5977,"2023-12-19",交通运输,C部门,"1",12,10,15,8
5978,"2023-12-19",交通运输,B区,"2",141,130,39,104
5979,"2023-12-19",农林牧渔,B部门,"1",155,113,55,99
5980,"2023-12-19",农林牧渔,A区,"2",78,66,48,55
5981,"2023-12-20",科教文体,A部门,"1",27,24,11,19
5982,"2023-12-20",科教文体,C区,"2",88,73,47,61
5983,"2023-12-20",公卫医疗,B部门,"1",58,41,33,34
5984,"2023-12-20",公卫医疗,C区,"2",264,190,48,168
5985,"2023-12-20",城乡建设,B部门,"1",25,20,30,18
5986,"2023-12-20",城乡建设,A区,"2",208,186,21,162
5987,"2023-12-20",交通运输,A部门,"1",19,15,52,13
5988,"2023-12-20",交通运输,C区,"2",50,35,27,29
5989,"2023-12-20",农林牧渔,B部门,"1",79,58,28,49
5990,"2023-12-20",农林牧渔,B区,"2",129,99,38,84
5991,"2023-12-21",科教文体,C部门,"1",10,8,38,6
5992,"2023-12-21",科教文体,A区,"2",95,73,12,69
5993,"2023-12-21",公卫医疗,B部门,"1",10,7,17,6
5994,"2023-12-21",公卫医疗,B区,"2",68,47,52,37
5995,"2023-12-21",城乡建设,A部门,"1",76,70,37,59
5996,"2023-12-21",城乡建设,A区,"2",69,62,31,54
5997,"2023-12-21",交通运输,C部门,"1",8,7,40,6
5998,"2023-12-21",交通运输,A区,"2",41,37,19,35
5999,"2023-12-21",农林牧渔,C部门,"1",41,32,53,27
6000,"2023-12-21",农林牧渔,C区,"2",55,45,44,40
6001,"2023-12-22",科教文体,B部门,"1",5,3,32,2
6002,"2023-12-22",科教文体,A区,"2",3,2,12,1
6003,"2023-12-22",公卫医疗,B部门,"1",85,68,53,59
6004,"2023-12-22",公卫医疗,C区,"2",92,75,27,63
6005,"2023-12-22",城乡建设,B部门,"1",141,117,37,105
6006,"2023-12-22",城乡建设,A区,"2",194,165,42,135
6007,"2023-12-22",交通运输,B部门,"1",17,13,55,11
6008,"2023-12-22",交通运输,A区,"2",48,42,23,34
6009,"2023-12-22",农林牧渔,A部门,"1",276,242,23,217
6010,"2023-12-22",农林牧渔,B区,"2",37,29,32,24
6011,"2023-12-23",科教文体,C部门,"1",21,18,10,14
6012,"2023-12-23",科教文体,C区,"2",32,29,37,23
6013,"2023-12-23",公卫医疗,A部门,"1",184,145,39,131
6014,"2023-12-23",公卫医疗,C区,"2",7,5,21,4
6015,"2023-12-23",城乡建设,C部门,"1",28,19,46,16
6016,"2023-12-23",城乡建设,B区,"2",7,6,59,5
6017,"2023-12-23",交通运输,A部门,"1",28,19,21,15
6018,"2023-12-23",交通运输,B区,"2",112,84,12,73
6019,"2023-12-23",农林牧渔,A部门,"1",67,55,11,44
6020,"2023-12-23",农林牧渔,A区,"2",123,115,34,92
6021,"2023-12-24",科教文体,B部门,"1",242,222,19,209
6022,"2023-12-24",科教文体,C区,"2",183,167,60,139
6023,"2023-12-24",公卫医疗,A部门,"1",73,62,14,54
6024,"2023-12-24",公卫医疗,C区,"2",55,40,32,35
6025,"2023-12-24",城乡建设,A部门,"1",62,55,15,51
6026,"2023-12-24",城乡建设,B区,"2",33,25,38,21
6027,"2023-12-24",交通运输,B部门,"1",39,30,10,25
6028,"2023-12-24",交通运输,C区,"2",175,156,59,130
6029,"2023-12-24",农林牧渔,C部门,"1",0,0,29,0
6030,"2023-12-24",农林牧渔,B区,"2",0,0,49,0
6031,"2023-12-25",科教文体,B部门,"1",83,72,59,65
6032,"2023-12-25",科教文体,B区,"2",29,21,31,19
6033,"2023-12-25",公卫医疗,C部门,"1",193,138,44,118
6034,"2023-12-25",公卫医疗,C区,"2",93,68,50,64
6035,"2023-12-25",城乡建设,C部门,"1",3,2,18,1
6036,"2023-12-25",城乡建设,C区,"2",52,39,29,35
6037,"2023-12-25",交通运输,A部门,"1",129,99,15,88
6038,"2023-12-25",交通运输,B区,"2",52,46,54,39
6039,"2023-12-25",农林牧渔,B部门,"1",8,6,40,5
6040,"2023-12-25",农林牧渔,C区,"2",5,4,60,3
6041,"2023-12-26",科教文体,C部门,"1",45,38,23,31
6042,"2023-12-26",科教文体,A区,"2",2,1,49,0
6043,"2023-12-26",公卫医疗,C部门,"1",52,42,35,39
6044,"2023-12-26",公卫医疗,A区,"2",55,45,47,38
6045,"2023-12-26",城乡建设,C部门,"1",0,0,20,0
6046,"2023-12-26",城乡建设,A区,"2",76,65,33,57
6047,"2023-12-26",交通运输,A部门,"1",70,60,34,55
6048,"2023-12-26",交通运输,A区,"2",67,47,27,38
6049,"2023-12-26",农林牧渔,C部门,"1",80,65,45,57
6050,"2023-12-26",农林牧渔,B区,"2",22,19,53,16
6051,"2023-12-27",科教文体,C部门,"1",67,57,47,49
6052,"2023-12-27",科教文体,A区,"2",13,9,44,7
6053,"2023-12-27",公卫医疗,B部门,"1",87,74,30,62
6054,"2023-12-27",公卫医疗,A区,"2",40,31,15,27
6055,"2023-12-27",城乡建设,B部门,"1",50,44,17,40
6056,"2023-12-27",城乡建设,A区,"2",39,29,30,24
6057,"2023-12-27",交通运输,A部门,"1",27,23,17,21
6058,"2023-12-27",交通运输,A区,"2",45,35,19,31
6059,"2023-12-27",农林牧渔,B部门,"1",100,89,27,73
6060,"2023-12-27",农林牧渔,A区,"2",16,13,39,10
6061,"2023-12-28",科教文体,B部门,"1",18,13,29,11
6062,"2023-12-28",科教文体,A区,"2",60,44,23,37
6063,"2023-12-28",公卫医疗,B部门,"1",15,13,47,11
6064,"2023-12-28",公卫医疗,A区,"2",17,12,18,11
6065,"2023-12-28",城乡建设,B部门,"1",85,61,23,52
6066,"2023-12-28",城乡建设,B区,"2",28,24,21,21
6067,"2023-12-28",交通运输,A部门,"1",0,0,41,0
6068,"2023-12-28",交通运输,B区,"2",10,7,48,5
6069,"2023-12-28",农林牧渔,A部门,"1",72,57,45,50
6070,"2023-12-28",农林牧渔,A区,"2",45,33,44,31
6071,"2023-12-29",科教文体,A部门,"1",5,3,12,2
6072,"2023-12-29",科教文体,C区,"2",25,18,21,16
6073,"2023-12-29",公卫医疗,A部门,"1",189,151,60,131
6074,"2023-12-29",公卫医疗,B区,"2",148,125,40,115
6075,"2023-12-29",城乡建设,B部门,"1",49,43,10,34
6076,"2023-12-29",城乡建设,B区,"2",96,69,44,63
6077,"2023-12-29",交通运输,C部门,"1",103,91,13,75
6078,"2023-12-29",交通运输,C区,"2",238,192,20,165
6079,"2023-12-29",农林牧渔,C部门,"1",15,13,33,11
6080,"2023-12-29",农林牧渔,C区,"2",4,3,22,2
6081,"2023-12-30",科教文体,B部门,"1",146,108,17,101
6082,"2023-12-30",科教文体,B区,"2",18,14,18,12
6083,"2023-12-30",公卫医疗,C部门,"1",45,31,50,29
6084,"2023-12-30",公卫医疗,A区,"2",64,54,22,46
6085,"2023-12-30",城乡建设,B部门,"1",25,20,21,16
6086,"2023-12-30",城乡建设,B区,"2",147,127,33,116
6087,"2023-12-30",交通运输,A部门,"1",29,20,30,16
6088,"2023-12-30",交通运输,C区,"2",166,132,37,110
6089,"2023-12-30",农林牧渔,A部门,"1",51,41,47,37
6090,"2023-12-30",农林牧渔,C区,"2",284,219,41,201
6091,"2023-12-31",科教文体,B部门,"1",23,19,34,17
6092,"2023-12-31",科教文体,A区,"2",197,184,50,161
6093,"2023-12-31",公卫医疗,B部门,"1",118,99,21,91
6094,"2023-12-31",公卫医疗,A区,"2",25,17,36,15
6095,"2023-12-31",城乡建设,A部门,"1",22,17,42,13
6096,"2023-12-31",城乡建设,A区,"2",1,0,56,0
6097,"2023-12-31",交通运输,A部门,"1",131,103,36,82
6098,"2023-12-31",交通运输,C区,"2",92,71,52,62
6099,"2023-12-31",农林牧渔,C部门,"1",9,6,57,4
6100,"2023-12-31",农林牧渔,A区,"2",243,195,21,169
6101,"2024-01-01",科教文体,C部门,"1",81,70,16,61
6102,"2024-01-01",科教文体,B区,"2",43,31,30,27
6103,"2024-01-01",公卫医疗,C部门,"1",8,5,49,4
6104,"2024-01-01",公卫医疗,B区,"2",109,83,43,74
6105,"2024-01-01",城乡建设,C部门,"1",49,46,26,42
6106,"2024-01-01",城乡建设,B区,"2",40,34,16,27
6107,"2024-01-01",交通运输,A部门,"1",189,173,55,162
6108,"2024-01-01",交通运输,C区,"2",88,69,35,64
6109,"2024-01-01",农林牧渔,A部门,"1",42,29,19,26
6110,"2024-01-01",农林牧渔,A区,"2",126,108,10,95
6111,"2024-01-02",科教文体,A部门,"1",136,118,31,98
6112,"2024-01-02",科教文体,A区,"2",6,5,25,4
6113,"2024-01-02",公卫医疗,A部门,"1",189,136,57,127
6114,"2024-01-02",公卫医疗,B区,"2",67,54,16,47
6115,"2024-01-02",城乡建设,B部门,"1",28,19,54,16
6116,"2024-01-02",城乡建设,B区,"2",29,23,36,19
6117,"2024-01-02",交通运输,C部门,"1",76,68,52,56
6118,"2024-01-02",交通运输,C区,"2",81,63,45,55
6119,"2024-01-02",农林牧渔,A部门,"1",9,6,39,5
6120,"2024-01-02",农林牧渔,A区,"2",1,0,49,0
6121,"2024-01-03",科教文体,B部门,"1",109,80,60,73
6122,"2024-01-03",科教文体,A区,"2",0,0,43,0
6123,"2024-01-03",公卫医疗,B部门,"1",28,20,19,17
6124,"2024-01-03",公卫医疗,A区,"2",74,54,59,50
6125,"2024-01-03",城乡建设,B部门,"1",40,35,56,30
6126,"2024-01-03",城乡建设,A区,"2",61,52,46,47
6127,"2024-01-03",交通运输,A部门,"1",14,9,47,7
6128,"2024-01-03",交通运输,A区,"2",59,46,60,41
6129,"2024-01-03",农林牧渔,A部门,"1",29,27,12,25
6130,"2024-01-03",农林牧渔,C区,"2",63,58,22,47
6131,"2024-01-04",科教文体,B部门,"1",174,151,58,133
6132,"2024-01-04",科教文体,C区,"2",64,47,38,38
6133,"2024-01-04",公卫医疗,B部门,"1",21,19,59,16
6134,"2024-01-04",公卫医疗,A区,"2",8,6,22,5
6135,"2024-01-04",城乡建设,A部门,"1",215,158,48,137
6136,"2024-01-04",城乡建设,B区,"2",18,15,14,12
6137,"2024-01-04",交通运输,C部门,"1",35,27,50,22
6138,"2024-01-04",交通运输,C区,"2",84,61,45,56
6139,"2024-01-04",农林牧渔,A部门,"1",278,254,35,204
6140,"2024-01-04",农林牧渔,B区,"2",103,76,16,67
6141,"2024-01-05",科教文体,C部门,"1",95,85,35,78
6142,"2024-01-05",科教文体,C区,"2",200,180,42,151
6143,"2024-01-05",公卫医疗,B部门,"1",47,42,51,34
6144,"2024-01-05",公卫医疗,B区,"2",52,42,23,34
6145,"2024-01-05",城乡建设,B部门,"1",68,48,32,44
6146,"2024-01-05",城乡建设,B区,"2",18,15,44,13
6147,"2024-01-05",交通运输,A部门,"1",113,83,17,70
6148,"2024-01-05",交通运输,C区,"2",88,69,40,64
6149,"2024-01-05",农林牧渔,C部门,"1",40,29,40,23
6150,"2024-01-05",农林牧渔,A区,"2",142,114,40,100
6151,"2024-01-06",科教文体,C部门,"1",52,47,55,42
6152,"2024-01-06",科教文体,C区,"2",11,8,28,6
6153,"2024-01-06",公卫医疗,B部门,"1",41,38,23,34
6154,"2024-01-06",公卫医疗,A区,"2",100,83,26,76
6155,"2024-01-06",城乡建设,B部门,"1",75,54,44,45
6156,"2024-01-06",城乡建设,A区,"2",30,24,60,20
6157,"2024-01-06",交通运输,B部门,"1",34,31,29,28
6158,"2024-01-06",交通运输,C区,"2",105,77,25,68
6159,"2024-01-06",农林牧渔,B部门,"1",30,25,52,22
6160,"2024-01-06",农林牧渔,B区,"2",43,39,27,31
6161,"2024-01-07",科教文体,B部门,"1",24,19,39,16
6162,"2024-01-07",科教文体,B区,"2",159,150,19,126
6163,"2024-01-07",公卫医疗,A部门,"1",13,10,48,9
6164,"2024-01-07",公卫医疗,A区,"2",59,45,52,41
6165,"2024-01-07",城乡建设,A部门,"1",34,28,41,22
6166,"2024-01-07",城乡建设,C区,"2",26,18,14,15
6167,"2024-01-07",交通运输,B部门,"1",2,1,48,0
6168,"2024-01-07",交通运输,A区,"2",2,1,23,0
6169,"2024-01-07",农林牧渔,B部门,"1",9,7,54,6
6170,"2024-01-07",农林牧渔,A区,"2",5,3,18,2
6171,"2024-01-08",科教文体,C部门,"1",117,108,24,89
6172,"2024-01-08",科教文体,A区,"2",59,54,58,46
6173,"2024-01-08",公卫医疗,B部门,"1",31,27,48,24
6174,"2024-01-08",公卫医疗,B区,"2",0,0,12,0
6175,"2024-01-08",城乡建设,A部门,"1",8,6,23,5
6176,"2024-01-08",城乡建设,B区,"2",365,270,43,225
6177,"2024-01-08",交通运输,C部门,"1",133,124,40,106
6178,"2024-01-08",交通运输,B区,"2",187,160,46,149
6179,"2024-01-08",农林牧渔,A部门,"1",8,7,12,5
6180,"2024-01-08",农林牧渔,B区,"2",17,15,56,14
6181,"2024-01-09",科教文体,A部门,"1",160,127,17,109
6182,"2024-01-09",科教文体,C区,"2",101,78,17,73
6183,"2024-01-09",公卫医疗,B部门,"1",8,7,23,5
6184,"2024-01-09",公卫医疗,A区,"2",18,15,33,12
6185,"2024-01-09",城乡建设,B部门,"1",103,97,14,78
6186,"2024-01-09",城乡建设,B区,"2",102,76,31,68
6187,"2024-01-09",交通运输,B部门,"1",203,179,44,146
6188,"2024-01-09",交通运输,C区,"2",49,46,35,41
6189,"2024-01-09",农林牧渔,B部门,"1",91,69,12,57
6190,"2024-01-09",农林牧渔,B区,"2",31,28,14,25
6191,"2024-01-10",科教文体,C部门,"1",38,33,56,30
6192,"2024-01-10",科教文体,C区,"2",25,18,15,14
6193,"2024-01-10",公卫医疗,C部门,"1",66,56,13,47
6194,"2024-01-10",公卫医疗,C区,"2",7,5,23,4
6195,"2024-01-10",城乡建设,A部门,"1",55,45,60,37
6196,"2024-01-10",城乡建设,B区,"2",67,61,49,48
6197,"2024-01-10",交通运输,B部门,"1",40,35,35,31
6198,"2024-01-10",交通运输,C区,"2",1,0,34,0
6199,"2024-01-10",农林牧渔,C部门,"1",7,5,35,4
6200,"2024-01-10",农林牧渔,A区,"2",20,14,16,12
6201,"2024-01-11",科教文体,A部门,"1",3,2,60,1
6202,"2024-01-11",科教文体,C区,"2",9,8,53,7
6203,"2024-01-11",公卫医疗,A部门,"1",89,73,17,61
6204,"2024-01-11",公卫医疗,C区,"2",25,21,28,18
6205,"2024-01-11",城乡建设,C部门,"1",183,162,58,138
6206,"2024-01-11",城乡建设,C区,"2",68,56,15,45
6207,"2024-01-11",交通运输,A部门,"1",99,89,10,79
6208,"2024-01-11",交通运输,C区,"2",65,61,12,57
6209,"2024-01-11",农林牧渔,A部门,"1",303,275,35,240
6210,"2024-01-11",农林牧渔,B区,"2",58,52,32,43
6211,"2024-01-12",科教文体,A部门,"1",1,0,60,0
6212,"2024-01-12",科教文体,B区,"2",48,38,36,30
6213,"2024-01-12",公卫医疗,B部门,"1",220,170,31,146
6214,"2024-01-12",公卫医疗,B区,"2",4,3,50,2
6215,"2024-01-12",城乡建设,B部门,"1",102,90,38,83
6216,"2024-01-12",城乡建设,C区,"2",53,38,19,33
6217,"2024-01-12",交通运输,B部门,"1",0,0,24,0
6218,"2024-01-12",交通运输,A区,"2",204,172,52,143
6219,"2024-01-12",农林牧渔,C部门,"1",257,205,37,188
6220,"2024-01-12",农林牧渔,A区,"2",106,94,14,81
6221,"2024-01-13",科教文体,C部门,"1",31,26,58,22
6222,"2024-01-13",科教文体,B区,"2",15,13,57,11
6223,"2024-01-13",公卫医疗,B部门,"1",37,27,31,23
6224,"2024-01-13",公卫医疗,A区,"2",105,87,41,69
6225,"2024-01-13",城乡建设,B部门,"1",32,23,24,18
6226,"2024-01-13",城乡建设,B区,"2",145,130,27,120
6227,"2024-01-13",交通运输,A部门,"1",35,27,31,22
6228,"2024-01-13",交通运输,C区,"2",60,45,54,40
6229,"2024-01-13",农林牧渔,B部门,"1",85,78,28,65
6230,"2024-01-13",农林牧渔,B区,"2",92,74,45,60
6231,"2024-01-14",科教文体,A部门,"1",101,83,15,77
6232,"2024-01-14",科教文体,B区,"2",50,41,56,35
6233,"2024-01-14",公卫医疗,B部门,"1",258,200,36,175
6234,"2024-01-14",公卫医疗,B区,"2",205,177,42,150
6235,"2024-01-14",城乡建设,A部门,"1",52,37,11,31
6236,"2024-01-14",城乡建设,C区,"2",209,171,59,137
6237,"2024-01-14",交通运输,C部门,"1",32,25,52,22
6238,"2024-01-14",交通运输,C区,"2",29,21,30,18
6239,"2024-01-14",农林牧渔,A部门,"1",1,0,25,0
6240,"2024-01-14",农林牧渔,B区,"2",0,0,43,0
6241,"2024-01-15",科教文体,A部门,"1",32,27,39,24
6242,"2024-01-15",科教文体,A区,"2",72,56,38,49
6243,"2024-01-15",公卫医疗,B部门,"1",362,289,59,267
6244,"2024-01-15",公卫医疗,B区,"2",68,60,43,49
6245,"2024-01-15",城乡建设,A部门,"1",47,42,25,39
6246,"2024-01-15",城乡建设,B区,"2",15,13,52,11
6247,"2024-01-15",交通运输,C部门,"1",13,10,14,9
6248,"2024-01-15",交通运输,C区,"2",123,101,59,95
6249,"2024-01-15",农林牧渔,B部门,"1",22,16,47,14
6250,"2024-01-15",农林牧渔,B区,"2",97,72,22,67
6251,"2024-01-16",科教文体,C部门,"1",7,5,54,4
