"md_id","busi_time","type_name","name","due_cnt","overdue_cnt","serious_overdue_cnt","avg_overdue_time"
6607,"2024-05-04",1,一般,124,10,8,55.67
6608,"2024-05-04",1,紧急,187,12,7,44.12
6609,"2024-05-04",1,特急,173,71,30,29.58
6610,"2024-05-04",1,应急事件,85,27,9,48.95
6611,"2024-05-04",2,受理中,113,38,31,23.1
6612,"2024-05-04",2,办理中,195,20,16,56.48
6613,"2024-05-04",2,审核中,180,29,20,54.19
6614,"2024-05-04",2,待归档,97,18,4,55.12
6615,"2024-05-04",2,已回访,149,52,26,43.65
6616,"2024-05-05",1,一般,166,47,19,11.82
6617,"2024-05-05",1,紧急,147,50,24,23.92
6618,"2024-05-05",1,特急,161,75,59,24.85
6619,"2024-05-05",1,应急事件,147,31,25,50.46
6620,"2024-05-05",2,受理中,198,29,22,23.34
6621,"2024-05-05",2,办理中,84,22,5,39.68
6622,"2024-05-05",2,审核中,98,29,26,47.79
6623,"2024-05-05",2,待归档,162,48,21,42.06
6624,"2024-05-05",2,已回访,158,39,12,55.59
6625,"2024-05-06",1,一般,123,52,38,14.33
6626,"2024-05-06",1,紧急,135,16,6,41.89
6627,"2024-05-06",1,特急,153,34,29,36.43
6628,"2024-05-06",1,应急事件,171,65,60,14.17
6629,"2024-05-06",2,受理中,101,36,30,56.9
6630,"2024-05-06",2,办理中,158,66,35,44.93
6631,"2024-05-06",2,审核中,109,36,22,57.88
6632,"2024-05-06",2,待归档,115,37,26,24.32
6633,"2024-05-06",2,已回访,151,52,31,21.61
6634,"2024-05-07",1,一般,144,47,13,32.02
6635,"2024-05-07",1,紧急,186,41,21,35.49
6636,"2024-05-07",1,特急,161,57,46,42.29
6637,"2024-05-07",1,应急事件,134,57,14,16.9
6638,"2024-05-07",2,受理中,128,31,22,27.79
6639,"2024-05-07",2,办理中,171,47,20,54.25
6640,"2024-05-07",2,审核中,176,26,24,45.27
6641,"2024-05-07",2,待归档,119,36,3,35.99
6642,"2024-05-07",2,已回访,106,50,24,19.09
6643,"2024-05-08",1,一般,85,27,8,47.76
6644,"2024-05-08",1,紧急,102,10,3,19.85
6645,"2024-05-08",1,特急,87,33,27,14.87
6646,"2024-05-08",1,应急事件,98,36,32,20.72
6647,"2024-05-08",2,受理中,141,42,19,28.96
6648,"2024-05-08",2,办理中,120,21,9,35.11
6649,"2024-05-08",2,审核中,176,85,40,48.87
6650,"2024-05-08",2,待归档,127,47,9,11.85
6651,"2024-05-08",2,已回访,127,43,26,54.58
6652,"2024-05-09",1,一般,151,38,37,39.84
6653,"2024-05-09",1,紧急,119,35,2,32.16
6654,"2024-05-09",1,特急,138,10,8,42.16
6655,"2024-05-09",1,应急事件,100,38,12,51.55
6656,"2024-05-09",2,受理中,113,42,5,36.06
6657,"2024-05-09",2,办理中,131,61,44,51.27
6658,"2024-05-09",2,审核中,124,21,19,29.22
6659,"2024-05-09",2,待归档,108,49,5,12.16
6660,"2024-05-09",2,已回访,103,27,21,13.73
6661,"2024-05-10",1,一般,160,54,48,14.32
6662,"2024-05-10",1,紧急,192,59,11,15.38
6663,"2024-05-10",1,特急,87,15,5,44.97
6664,"2024-05-10",1,应急事件,98,23,20,56.89
6665,"2024-05-10",2,受理中,90,44,30,33.41
6666,"2024-05-10",2,办理中,122,12,10,13.51
6667,"2024-05-10",2,审核中,157,73,5,41.62
6668,"2024-05-10",2,待归档,156,34,24,37.66
6669,"2024-05-10",2,已回访,93,21,5,15.74
6670,"2024-05-11",1,一般,97,21,20,55.33
6671,"2024-05-11",1,紧急,97,12,6,48.34
6672,"2024-05-11",1,特急,186,39,37,51.3
6673,"2024-05-11",1,应急事件,91,25,10,53.52
6674,"2024-05-11",2,受理中,134,23,9,24.02
6675,"2024-05-11",2,办理中,193,14,5,50.78
6676,"2024-05-11",2,审核中,106,44,34,14.48
6677,"2024-05-11",2,待归档,93,28,17,55.7
6678,"2024-05-11",2,已回访,149,29,12,24.19
6679,"2024-05-12",1,一般,82,26,11,43.95
6680,"2024-05-12",1,紧急,126,59,20,34.31
6681,"2024-05-12",1,特急,156,19,3,59.91
6682,"2024-05-12",1,应急事件,119,34,23,20.14
6683,"2024-05-12",2,受理中,181,30,10,24.03
6684,"2024-05-12",2,办理中,81,11,7,31.87
6685,"2024-05-12",2,审核中,110,48,34,36.47
6686,"2024-05-12",2,待归档,159,46,5,25.9
6687,"2024-05-12",2,已回访,199,28,24,50.72
6688,"2024-05-13",1,一般,171,45,11,57.02
6689,"2024-05-13",1,紧急,132,18,13,33.83
6690,"2024-05-13",1,特急,110,21,8,17.5
6691,"2024-05-13",1,应急事件,141,16,15,59.18
6692,"2024-05-13",2,受理中,167,16,15,46.87
6693,"2024-05-13",2,办理中,169,76,55,37.51
6694,"2024-05-13",2,审核中,98,11,6,39.49
6695,"2024-05-13",2,待归档,165,25,8,32.0
6696,"2024-05-13",2,已回访,196,52,0,26.1
6697,"2024-05-14",1,一般,127,12,3,26.71
6698,"2024-05-14",1,紧急,196,82,49,50.03
6699,"2024-05-14",1,特急,120,22,5,19.79
6700,"2024-05-14",1,应急事件,108,47,29,28.14
6701,"2024-05-14",2,受理中,86,32,1,57.74
6702,"2024-05-14",2,办理中,174,47,23,54.53
6703,"2024-05-14",2,审核中,180,33,16,29.59
6704,"2024-05-14",2,待归档,130,12,1,33.99
6705,"2024-05-14",2,已回访,153,32,22,13.34
6706,"2024-05-15",1,一般,146,14,13,50.34
6707,"2024-05-15",1,紧急,154,48,24,25.22
6708,"2024-05-15",1,特急,177,39,21,10.97
6709,"2024-05-15",1,应急事件,160,43,40,13.12
6710,"2024-05-15",2,受理中,95,42,37,51.48
6711,"2024-05-15",2,办理中,196,66,31,35.36
6712,"2024-05-15",2,审核中,176,69,2,32.66
6713,"2024-05-15",2,待归档,160,21,2,42.24
6714,"2024-05-15",2,已回访,140,42,13,28.96
6715,"2024-05-16",1,一般,130,16,14,44.82
6716,"2024-05-16",1,紧急,161,49,4,31.99
6717,"2024-05-16",1,特急,189,14,5,21.53
6718,"2024-05-16",1,应急事件,80,11,9,17.7
6719,"2024-05-16",2,受理中,120,12,0,45.69
6720,"2024-05-16",2,办理中,135,64,56,31.54
6721,"2024-05-16",2,审核中,194,15,2,52.25
6722,"2024-05-16",2,待归档,197,93,16,39.58
6723,"2024-05-16",2,已回访,187,70,69,27.92
6724,"2024-05-17",1,一般,106,28,15,59.8
6725,"2024-05-17",1,紧急,148,73,29,15.75
6726,"2024-05-17",1,特急,80,23,1,57.45
6727,"2024-05-17",1,应急事件,134,65,44,24.21
6728,"2024-05-17",2,受理中,86,11,9,43.99
6729,"2024-05-17",2,办理中,164,80,35,43.9
6730,"2024-05-17",2,审核中,172,46,41,22.75
6731,"2024-05-17",2,待归档,103,23,5,12.87
6732,"2024-05-17",2,已回访,142,61,40,34.58
6733,"2024-05-18",1,一般,100,13,2,32.07
6734,"2024-05-18",1,紧急,180,20,5,45.18
6735,"2024-05-18",1,特急,195,28,4,42.82
6736,"2024-05-18",1,应急事件,113,46,37,23.34
6737,"2024-05-18",2,受理中,155,38,17,38.26
6738,"2024-05-18",2,办理中,137,15,2,14.03
6739,"2024-05-18",2,审核中,181,64,29,36.95
6740,"2024-05-18",2,待归档,89,35,34,32.48
6741,"2024-05-18",2,已回访,105,46,5,29.74
6742,"2024-05-19",1,一般,192,33,24,42.95
6743,"2024-05-19",1,紧急,166,22,12,46.43
6744,"2024-05-19",1,特急,194,59,14,50.54
6745,"2024-05-19",1,应急事件,177,70,40,55.0
6746,"2024-05-19",2,受理中,154,70,29,30.18
6747,"2024-05-19",2,办理中,130,55,36,23.87
6748,"2024-05-19",2,审核中,106,52,19,51.63
6749,"2024-05-19",2,待归档,99,44,38,38.27
6750,"2024-05-19",2,已回访,97,25,23,17.29
6751,"2024-05-20",1,一般,167,73,22,34.58
6752,"2024-05-20",1,紧急,86,27,2,14.78
6753,"2024-05-20",1,特急,137,12,11,10.77
6754,"2024-05-20",1,应急事件,195,70,42,50.21
6755,"2024-05-20",2,受理中,125,47,20,38.15
6756,"2024-05-20",2,办理中,128,11,0,21.2
6757,"2024-05-20",2,审核中,160,32,6,20.68
6758,"2024-05-20",2,待归档,118,52,24,42.99
6759,"2024-05-20",2,已回访,83,11,3,54.83
6760,"2024-05-21",1,一般,85,35,22,43.88
6761,"2024-05-21",1,紧急,91,16,15,53.57
6762,"2024-05-21",1,特急,143,58,15,11.97
6763,"2024-05-21",1,应急事件,127,18,9,30.01
6764,"2024-05-21",2,受理中,191,68,50,32.75
6765,"2024-05-21",2,办理中,188,70,50,40.87
6766,"2024-05-21",2,审核中,152,31,11,57.75
6767,"2024-05-21",2,待归档,181,24,16,29.42
6768,"2024-05-21",2,已回访,121,58,44,29.87
6769,"2024-05-22",1,一般,126,10,2,20.35
6770,"2024-05-22",1,紧急,199,71,39,52.85
6771,"2024-05-22",1,特急,103,42,13,43.49
6772,"2024-05-22",1,应急事件,143,23,9,23.88
6773,"2024-05-22",2,受理中,94,14,11,41.67
6774,"2024-05-22",2,办理中,83,17,14,38.94
6775,"2024-05-22",2,审核中,121,59,26,49.18
6776,"2024-05-22",2,待归档,183,82,11,43.35
6777,"2024-05-22",2,已回访,107,13,8,54.57
6778,"2024-05-23",1,一般,103,34,4,40.12
6779,"2024-05-23",1,紧急,115,21,13,12.31
6780,"2024-05-23",1,特急,200,56,37,33.08
6781,"2024-05-23",1,应急事件,92,27,5,36.9
6782,"2024-05-23",2,受理中,187,85,34,41.66
6783,"2024-05-23",2,办理中,192,78,3,37.06
6784,"2024-05-23",2,审核中,161,24,17,52.97
6785,"2024-05-23",2,待归档,126,47,4,31.46
6786,"2024-05-23",2,已回访,187,80,49,21.08
6787,"2024-05-24",1,一般,108,32,5,59.44
6788,"2024-05-24",1,紧急,122,14,6,52.79
6789,"2024-05-24",1,特急,151,37,1,15.68
6790,"2024-05-24",1,应急事件,164,10,1,53.29
6791,"2024-05-24",2,受理中,110,38,32,22.86
6792,"2024-05-24",2,办理中,103,35,25,53.33
6793,"2024-05-24",2,审核中,147,49,28,47.06
6794,"2024-05-24",2,待归档,98,33,9,36.82
6795,"2024-05-24",2,已回访,197,14,5,54.84
6796,"2024-05-25",1,一般,194,84,49,34.75
6797,"2024-05-25",1,紧急,135,33,6,18.81
6798,"2024-05-25",1,特急,141,18,9,24.47
6799,"2024-05-25",1,应急事件,118,44,22,15.63
6800,"2024-05-25",2,受理中,100,15,13,23.99
6801,"2024-05-25",2,办理中,170,13,1,55.01
6802,"2024-05-25",2,审核中,134,34,27,59.58
6803,"2024-05-25",2,待归档,128,42,29,27.82
6804,"2024-05-25",2,已回访,180,85,61,46.27
6805,"2024-05-26",1,一般,174,78,37,43.3
6806,"2024-05-26",1,紧急,102,36,28,39.33
6807,"2024-05-26",1,特急,96,15,12,14.72
6808,"2024-05-26",1,应急事件,131,38,6,21.12
6809,"2024-05-26",2,受理中,83,18,14,15.02
6810,"2024-05-26",2,办理中,130,53,36,43.38
6811,"2024-05-26",2,审核中,178,37,36,27.09
6812,"2024-05-26",2,待归档,80,18,0,30.03
6813,"2024-05-26",2,已回访,194,22,5,24.56
6814,"2024-05-27",1,一般,110,36,15,53.91
6815,"2024-05-27",1,紧急,170,25,16,18.38
6816,"2024-05-27",1,特急,185,42,4,37.92
6817,"2024-05-27",1,应急事件,181,29,27,54.75
6818,"2024-05-27",2,受理中,121,38,5,49.0
6819,"2024-05-27",2,办理中,100,21,16,25.97
6820,"2024-05-27",2,审核中,115,37,32,13.17
6821,"2024-05-27",2,待归档,163,73,63,54.68
6822,"2024-05-27",2,已回访,180,65,13,22.04
6823,"2024-05-28",1,一般,131,49,20,35.47
6824,"2024-05-28",1,紧急,131,62,42,20.0
6825,"2024-05-28",1,特急,180,83,16,28.22
6826,"2024-05-28",1,应急事件,156,41,11,13.67
6827,"2024-05-28",2,受理中,82,15,13,47.68
6828,"2024-05-28",2,办理中,120,14,13,51.0
6829,"2024-05-28",2,审核中,181,65,15,19.77
6830,"2024-05-28",2,待归档,182,32,29,33.76
6831,"2024-05-28",2,已回访,160,57,8,11.02
6832,"2024-05-29",1,一般,84,36,8,47.62
6833,"2024-05-29",1,紧急,165,71,47,48.25
6834,"2024-05-29",1,特急,167,36,13,56.13
6835,"2024-05-29",1,应急事件,137,45,25,31.58
6836,"2024-05-29",2,受理中,94,19,16,19.69
6837,"2024-05-29",2,办理中,112,42,0,55.71
6838,"2024-05-29",2,审核中,175,57,41,58.96
6839,"2024-05-29",2,待归档,119,56,22,32.18
6840,"2024-05-29",2,已回访,165,10,0,25.97
6841,"2024-05-30",1,一般,137,33,9,59.42
6842,"2024-05-30",1,紧急,85,23,1,36.17
6843,"2024-05-30",1,特急,102,46,6,15.36
6844,"2024-05-30",1,应急事件,138,53,8,47.43
6845,"2024-05-30",2,受理中,99,31,27,16.31
6846,"2024-05-30",2,办理中,113,17,5,47.42
6847,"2024-05-30",2,审核中,146,40,1,45.32
6848,"2024-05-30",2,待归档,94,13,9,50.53
6849,"2024-05-30",2,已回访,101,24,12,16.26
6850,"2024-05-31",1,一般,92,16,1,30.11
6851,"2024-05-31",1,紧急,82,17,14,30.51
6852,"2024-05-31",1,特急,127,60,31,43.48
6853,"2024-05-31",1,应急事件,123,27,25,33.91
6854,"2024-05-31",2,受理中,173,67,7,11.58
6855,"2024-05-31",2,办理中,121,49,13,26.63
6856,"2024-05-31",2,审核中,119,34,29,38.88
6857,"2024-05-31",2,待归档,160,20,19,25.84
6858,"2024-05-31",2,已回访,113,28,26,52.54
6859,"2024-06-01",1,一般,154,73,19,28.31
6860,"2024-06-01",1,紧急,154,30,23,35.55
6861,"2024-06-01",1,特急,110,16,5,36.17
6862,"2024-06-01",1,应急事件,165,59,6,11.08
6863,"2024-06-01",2,受理中,80,10,5,11.4
6864,"2024-06-01",2,办理中,187,32,21,58.97
6865,"2024-06-01",2,审核中,108,52,4,56.51
6866,"2024-06-01",2,待归档,183,31,8,16.11
6867,"2024-06-01",2,已回访,175,36,24,11.53
6868,"2024-06-02",1,一般,159,70,58,54.62
6869,"2024-06-02",1,紧急,116,47,34,19.93
6870,"2024-06-02",1,特急,188,91,4,22.13
6871,"2024-06-02",1,应急事件,151,22,13,52.99
6872,"2024-06-02",2,受理中,121,26,12,52.49
6873,"2024-06-02",2,办理中,83,12,5,48.18
6874,"2024-06-02",2,审核中,94,44,1,47.31
6875,"2024-06-02",2,待归档,152,29,12,32.43
6876,"2024-06-02",2,已回访,87,35,3,30.3
6877,"2024-06-03",1,一般,93,12,8,50.99
6878,"2024-06-03",1,紧急,116,29,21,27.97
6879,"2024-06-03",1,特急,134,34,32,44.91
6880,"2024-06-03",1,应急事件,95,23,2,32.04
6881,"2024-06-03",2,受理中,148,52,24,43.33
6882,"2024-06-03",2,办理中,159,52,19,35.19
6883,"2024-06-03",2,审核中,89,31,9,43.93
6884,"2024-06-03",2,待归档,87,40,24,32.94
6885,"2024-06-03",2,已回访,91,20,16,14.68
6886,"2024-06-04",1,一般,126,45,33,44.16
6887,"2024-06-04",1,紧急,170,29,5,17.81
6888,"2024-06-04",1,特急,143,46,17,12.38
6889,"2024-06-04",1,应急事件,155,12,11,31.5
6890,"2024-06-04",2,受理中,171,52,13,54.1
6891,"2024-06-04",2,办理中,153,14,3,32.21
6892,"2024-06-04",2,审核中,190,15,14,40.85
6893,"2024-06-04",2,待归档,186,31,29,22.02
6894,"2024-06-04",2,已回访,122,56,19,40.92
6895,"2024-06-05",1,一般,101,42,32,55.73
6896,"2024-06-05",1,紧急,181,29,6,13.47
6897,"2024-06-05",1,特急,132,42,15,45.61
6898,"2024-06-05",1,应急事件,128,40,14,25.1
6899,"2024-06-05",2,受理中,111,13,6,20.89
6900,"2024-06-05",2,办理中,89,32,29,43.26
6901,"2024-06-05",2,审核中,114,33,23,11.26
6902,"2024-06-05",2,待归档,173,69,19,12.58
6903,"2024-06-05",2,已回访,178,66,45,54.23
6904,"2024-06-06",1,一般,93,42,6,48.05
6905,"2024-06-06",1,紧急,166,35,24,30.91
6906,"2024-06-06",1,特急,129,49,33,38.71
6907,"2024-06-06",1,应急事件,199,25,16,56.08
6908,"2024-06-06",2,受理中,128,35,33,52.49
6909,"2024-06-06",2,办理中,155,18,1,39.79
6910,"2024-06-06",2,审核中,148,39,8,49.65
6911,"2024-06-06",2,待归档,126,38,5,41.33
6912,"2024-06-06",2,已回访,187,75,65,51.69
6913,"2024-06-07",1,一般,176,86,56,39.29
6914,"2024-06-07",1,紧急,106,19,4,30.55
6915,"2024-06-07",1,特急,115,42,30,24.46
6916,"2024-06-07",1,应急事件,158,73,62,49.86
6917,"2024-06-07",2,受理中,147,29,8,31.17
6918,"2024-06-07",2,办理中,189,76,39,39.74
6919,"2024-06-07",2,审核中,167,61,60,57.43
6920,"2024-06-07",2,待归档,139,36,3,24.66
6921,"2024-06-07",2,已回访,193,85,24,43.01
6922,"2024-06-08",1,一般,113,24,12,53.69
6923,"2024-06-08",1,紧急,187,63,7,46.69
6924,"2024-06-08",1,特急,85,34,15,51.93
6925,"2024-06-08",1,应急事件,138,10,1,37.15
6926,"2024-06-08",2,受理中,140,65,55,18.46
6927,"2024-06-08",2,办理中,100,48,29,15.1
6928,"2024-06-08",2,审核中,170,32,20,50.48
6929,"2024-06-08",2,待归档,161,17,0,14.05
6930,"2024-06-08",2,已回访,175,72,8,30.25
6931,"2024-06-09",1,一般,145,53,22,37.48
6932,"2024-06-09",1,紧急,93,38,31,24.99
6933,"2024-06-09",1,特急,90,42,31,39.67
6934,"2024-06-09",1,应急事件,114,21,3,46.95
6935,"2024-06-09",2,受理中,162,71,28,23.82
6936,"2024-06-09",2,办理中,194,16,8,55.85
6937,"2024-06-09",2,审核中,194,19,8,41.8
6938,"2024-06-09",2,待归档,164,71,36,24.52
6939,"2024-06-09",2,已回访,128,38,36,41.63
6940,"2024-06-10",1,一般,140,61,19,16.83
6941,"2024-06-10",1,紧急,109,24,15,20.62
6942,"2024-06-10",1,特急,128,19,0,42.97
6943,"2024-06-10",1,应急事件,139,68,46,41.79
6944,"2024-06-10",2,受理中,195,96,14,28.84
6945,"2024-06-10",2,办理中,134,16,14,41.04
6946,"2024-06-10",2,审核中,176,23,6,20.96
6947,"2024-06-10",2,待归档,188,25,21,59.16
6948,"2024-06-10",2,已回访,125,30,20,46.29
6949,"2024-06-11",1,一般,112,54,27,15.87
6950,"2024-06-11",1,紧急,142,21,9,22.47
6951,"2024-06-11",1,特急,95,26,17,32.29
6952,"2024-06-11",1,应急事件,107,34,33,49.62
6953,"2024-06-11",2,受理中,181,74,3,51.34
6954,"2024-06-11",2,办理中,154,55,52,53.11
6955,"2024-06-11",2,审核中,133,14,9,22.83
6956,"2024-06-11",2,待归档,95,29,12,14.24
6957,"2024-06-11",2,已回访,139,22,8,30.47
6958,"2024-06-12",1,一般,101,34,11,18.23
6959,"2024-06-12",1,紧急,198,73,33,14.41
6960,"2024-06-12",1,特急,135,30,13,45.51
6961,"2024-06-12",1,应急事件,185,90,41,21.17
6962,"2024-06-12",2,受理中,80,16,6,11.61
6963,"2024-06-12",2,办理中,88,16,2,20.56
6964,"2024-06-12",2,审核中,195,70,19,30.63
6965,"2024-06-12",2,待归档,116,23,9,11.67
6966,"2024-06-12",2,已回访,173,54,39,48.75
6967,"2024-06-13",1,一般,94,10,5,22.51
6968,"2024-06-13",1,紧急,93,20,7,56.8
6969,"2024-06-13",1,特急,161,79,78,55.44
6970,"2024-06-13",1,应急事件,124,13,2,24.65
6971,"2024-06-13",2,受理中,85,33,20,35.13
6972,"2024-06-13",2,办理中,124,36,20,28.93
6973,"2024-06-13",2,审核中,97,36,28,58.62
6974,"2024-06-13",2,待归档,95,31,25,15.74
6975,"2024-06-13",2,已回访,141,37,6,47.29
6976,"2024-06-14",1,一般,148,62,3,27.22
6977,"2024-06-14",1,紧急,121,19,2,21.59
6978,"2024-06-14",1,特急,134,36,8,37.63
6979,"2024-06-14",1,应急事件,92,16,4,56.07
6980,"2024-06-14",2,受理中,103,39,36,45.73
6981,"2024-06-14",2,办理中,94,42,28,19.65
6982,"2024-06-14",2,审核中,169,32,13,59.32
6983,"2024-06-14",2,待归档,162,36,7,35.19
6984,"2024-06-14",2,已回访,101,17,15,22.59
6985,"2024-06-15",1,一般,188,30,0,22.89
6986,"2024-06-15",1,紧急,162,34,29,27.97
6987,"2024-06-15",1,特急,199,18,3,35.85
6988,"2024-06-15",1,应急事件,126,31,28,37.75
6989,"2024-06-15",2,受理中,190,55,47,56.76
6990,"2024-06-15",2,办理中,83,12,0,27.79
6991,"2024-06-15",2,审核中,186,47,30,41.21
6992,"2024-06-15",2,待归档,80,23,14,18.14
6993,"2024-06-15",2,已回访,97,27,0,54.7
6994,"2024-06-16",1,一般,188,14,10,11.05
6995,"2024-06-16",1,紧急,105,43,35,45.61
6996,"2024-06-16",1,特急,111,50,2,55.52
6997,"2024-06-16",1,应急事件,172,48,32,52.49
6998,"2024-06-16",2,受理中,118,19,10,26.65
6999,"2024-06-16",2,办理中,142,69,7,34.13
7000,"2024-06-16",2,审核中,185,25,5,38.67
7001,"2024-06-16",2,待归档,147,43,11,59.33
7002,"2024-06-16",2,已回访,186,68,54,50.5
7003,"2024-06-17",1,一般,96,18,7,40.75
7004,"2024-06-17",1,紧急,148,68,58,44.17
7005,"2024-06-17",1,特急,181,23,8,35.68
7006,"2024-06-17",1,应急事件,184,80,72,49.45
7007,"2024-06-17",2,受理中,161,49,0,37.03
7008,"2024-06-17",2,办理中,148,57,10,24.82
7009,"2024-06-17",2,审核中,176,33,0,22.05
7010,"2024-06-17",2,待归档,196,83,68,55.69
7011,"2024-06-17",2,已回访,184,74,15,44.13
7012,"2024-06-18",1,一般,164,64,31,25.3
7013,"2024-06-18",1,紧急,151,13,3,56.05
7014,"2024-06-18",1,特急,159,48,40,14.49
7015,"2024-06-18",1,应急事件,140,63,52,14.38
7016,"2024-06-18",2,受理中,80,19,4,31.7
7017,"2024-06-18",2,办理中,154,66,45,42.02
7018,"2024-06-18",2,审核中,101,42,4,41.67
7019,"2024-06-18",2,待归档,120,53,11,53.26
7020,"2024-06-18",2,已回访,175,63,19,26.94
7021,"2024-06-19",1,一般,112,10,4,23.24
7022,"2024-06-19",1,紧急,159,21,7,49.91
7023,"2024-06-19",1,特急,84,34,29,39.59
7024,"2024-06-19",1,应急事件,195,70,61,21.87
7025,"2024-06-19",2,受理中,124,55,36,35.5
7026,"2024-06-19",2,办理中,113,30,25,32.27
7027,"2024-06-19",2,审核中,187,16,5,35.25
7028,"2024-06-19",2,待归档,82,32,12,19.74
7029,"2024-06-19",2,已回访,128,32,31,35.59
7030,"2024-06-20",1,一般,81,33,14,42.18
7031,"2024-06-20",1,紧急,111,15,8,48.17
7032,"2024-06-20",1,特急,141,12,1,53.43
7033,"2024-06-20",1,应急事件,128,15,9,48.9
7034,"2024-06-20",2,受理中,83,35,25,36.75
7035,"2024-06-20",2,办理中,149,47,32,23.01
7036,"2024-06-20",2,审核中,163,69,23,17.85
7037,"2024-06-20",2,待归档,167,40,11,42.34
7038,"2024-06-20",2,已回访,142,19,15,53.37
7039,"2024-06-21",1,一般,141,14,8,47.61
7040,"2024-06-21",1,紧急,128,22,20,25.36
7041,"2024-06-21",1,特急,193,64,8,16.38
7042,"2024-06-21",1,应急事件,164,52,36,33.6
7043,"2024-06-21",2,受理中,172,37,13,56.29
7044,"2024-06-21",2,办理中,171,49,30,33.3
7045,"2024-06-21",2,审核中,186,47,1,18.53
7046,"2024-06-21",2,待归档,128,46,15,59.11
7047,"2024-06-21",2,已回访,182,21,17,21.02
7048,"2024-06-22",1,一般,185,45,13,41.11
7049,"2024-06-22",1,紧急,119,23,21,26.05
7050,"2024-06-22",1,特急,132,47,1,44.26
7051,"2024-06-22",1,应急事件,177,60,31,27.81
7052,"2024-06-22",2,受理中,172,13,0,27.11
7053,"2024-06-22",2,办理中,126,25,10,43.19
7054,"2024-06-22",2,审核中,160,40,39,43.56
7055,"2024-06-22",2,待归档,133,42,12,23.16
7056,"2024-06-22",2,已回访,142,23,6,23.61
7057,"2024-06-23",1,一般,177,86,5,36.97
7058,"2024-06-23",1,紧急,175,60,38,51.82
7059,"2024-06-23",1,特急,105,28,13,29.58
7060,"2024-06-23",1,应急事件,134,42,36,11.99
7061,"2024-06-23",2,受理中,182,71,47,57.76
7062,"2024-06-23",2,办理中,183,40,17,25.74
7063,"2024-06-23",2,审核中,92,22,0,36.81
7064,"2024-06-23",2,待归档,143,47,21,24.89
7065,"2024-06-23",2,已回访,171,51,46,40.93
7066,"2024-06-24",1,一般,123,49,20,38.15
7067,"2024-06-24",1,紧急,83,27,7,27.47
7068,"2024-06-24",1,特急,109,23,7,18.61
7069,"2024-06-24",1,应急事件,182,67,34,23.26
7070,"2024-06-24",2,受理中,149,52,1,41.72
7071,"2024-06-24",2,办理中,147,59,36,31.03
7072,"2024-06-24",2,审核中,119,35,21,47.95
7073,"2024-06-24",2,待归档,168,77,24,17.51
