"md_id","busi_time","sub_name","type_name","type_cnt","finish_cnt","satisfaction_cnt","avg_handler_time"
22981,"2023-11-26",城乡建设,举报,13,13,12,20.67
22982,"2023-11-26",城乡建设,无效,39,37,38,1.47
22983,"2023-11-26",城乡建设,其他,53,51,51,13.26
22984,"2023-11-26",交通运输,咨询,7,7,7,5.51
22985,"2023-11-26",交通运输,投诉,8,8,8,9.1
22986,"2023-11-26",交通运输,意见建议,7,7,6,10.63
22987,"2023-11-26",交通运输,求助,8,8,7,31.44
22988,"2023-11-26",交通运输,表扬,3,3,3,2.03
22989,"2023-11-26",交通运输,举报,4,4,4,45.16
22990,"2023-11-26",交通运输,无效,1,1,1,1.56
22991,"2023-11-26",交通运输,其他,5,5,5,18.7
22992,"2023-11-26",农林牧渔,咨询,4,4,4,4.58
22993,"2023-11-26",农林牧渔,投诉,17,16,16,22.69
22994,"2023-11-26",农林牧渔,意见建议,13,13,12,13.1
22995,"2023-11-26",农林牧渔,求助,24,23,22,19.64
22996,"2023-11-26",农林牧渔,表扬,9,9,8,3.7
22997,"2023-11-26",农林牧渔,举报,24,23,23,38.85
22998,"2023-11-26",农林牧渔,无效,6,6,6,1.55
22999,"2023-11-26",农林牧渔,其他,30,29,28,8.7
23000,"2023-11-27",科教文体,咨询,0,0,0,3.87
23001,"2023-11-27",科教文体,投诉,1,1,1,15.29
23002,"2023-11-27",科教文体,意见建议,0,0,0,6.05
23003,"2023-11-27",科教文体,求助,1,1,1,35.73
23004,"2023-11-27",科教文体,表扬,1,1,1,3.56
23005,"2023-11-27",科教文体,举报,0,0,0,27.99
23006,"2023-11-27",科教文体,无效,1,1,1,0.76
23007,"2023-11-27",科教文体,其他,2,2,2,7.95
23008,"2023-11-27",公卫医疗,咨询,16,16,14,3.69
23009,"2023-11-27",公卫医疗,投诉,17,16,15,12.88
23010,"2023-11-27",公卫医疗,意见建议,25,24,22,16.6
23011,"2023-11-27",公卫医疗,求助,15,15,14,27.05
23012,"2023-11-27",公卫医疗,表扬,15,14,14,3.69
23013,"2023-11-27",公卫医疗,举报,6,6,5,21.09
23014,"2023-11-27",公卫医疗,无效,12,12,11,0.81
23015,"2023-11-27",公卫医疗,其他,25,24,22,5.82
23016,"2023-11-27",城乡建设,咨询,3,3,3,4.19
23017,"2023-11-27",城乡建设,投诉,8,8,7,14.65
23018,"2023-11-27",城乡建设,意见建议,13,13,12,8.86
23019,"2023-11-27",城乡建设,求助,11,11,10,29.12
23020,"2023-11-27",城乡建设,表扬,12,12,11,3.49
23021,"2023-11-27",城乡建设,举报,7,7,7,44.08
23022,"2023-11-27",城乡建设,无效,6,6,5,1.81
23023,"2023-11-27",城乡建设,其他,13,13,12,12.63
23024,"2023-11-27",交通运输,咨询,7,7,6,2.23
23025,"2023-11-27",交通运输,投诉,11,11,11,16.0
23026,"2023-11-27",交通运输,意见建议,14,14,13,6.01
23027,"2023-11-27",交通运输,求助,18,18,17,21.37
23028,"2023-11-27",交通运输,表扬,1,1,1,2.16
23029,"2023-11-27",交通运输,举报,45,43,42,12.14
23030,"2023-11-27",交通运输,无效,44,42,40,0.8
23031,"2023-11-27",交通运输,其他,14,13,12,18.57
23032,"2023-11-27",农林牧渔,咨询,2,2,2,3.22
23033,"2023-11-27",农林牧渔,投诉,24,23,20,8.74
23034,"2023-11-27",农林牧渔,意见建议,33,32,28,6.15
23035,"2023-11-27",农林牧渔,求助,9,9,8,16.97
23036,"2023-11-27",农林牧渔,表扬,30,29,26,3.83
23037,"2023-11-27",农林牧渔,举报,20,19,17,19.99
23038,"2023-11-27",农林牧渔,无效,32,31,29,1.17
23039,"2023-11-27",农林牧渔,其他,20,19,18,4.96
23040,"2023-11-28",科教文体,咨询,3,3,3,5.94
23041,"2023-11-28",科教文体,投诉,26,25,25,8.81
23042,"2023-11-28",科教文体,意见建议,14,14,13,15.14
23043,"2023-11-28",科教文体,求助,24,23,22,10.54
23044,"2023-11-28",科教文体,表扬,14,14,13,3.33
23045,"2023-11-28",科教文体,举报,23,22,20,31.03
23046,"2023-11-28",科教文体,无效,7,7,6,1.93
23047,"2023-11-28",科教文体,其他,24,23,22,13.63
23048,"2023-11-28",公卫医疗,咨询,4,4,3,4.6
23049,"2023-11-28",公卫医疗,投诉,17,17,15,14.95
23050,"2023-11-28",公卫医疗,意见建议,17,17,16,15.43
23051,"2023-11-28",公卫医疗,求助,21,20,20,35.95
23052,"2023-11-28",公卫医疗,表扬,11,11,10,1.38
23053,"2023-11-28",公卫医疗,举报,12,12,11,22.98
23054,"2023-11-28",公卫医疗,无效,19,18,16,1.3
23055,"2023-11-28",公卫医疗,其他,22,21,20,13.57
23056,"2023-11-28",城乡建设,咨询,6,6,6,2.59
23057,"2023-11-28",城乡建设,投诉,6,6,5,10.17
23058,"2023-11-28",城乡建设,意见建议,11,11,11,10.95
23059,"2023-11-28",城乡建设,求助,2,2,2,29.66
23060,"2023-11-28",城乡建设,表扬,3,3,3,1.82
23061,"2023-11-28",城乡建设,举报,8,8,7,17.84
23062,"2023-11-28",城乡建设,无效,1,1,1,0.97
23063,"2023-11-28",城乡建设,其他,9,9,8,12.53
23064,"2023-11-28",交通运输,咨询,2,2,2,4.85
23065,"2023-11-28",交通运输,投诉,3,3,3,18.61
23066,"2023-11-28",交通运输,意见建议,0,0,0,16.68
23067,"2023-11-28",交通运输,求助,1,1,1,13.76
23068,"2023-11-28",交通运输,表扬,3,3,3,2.17
23069,"2023-11-28",交通运输,举报,3,3,3,30.58
23070,"2023-11-28",交通运输,无效,1,1,1,0.6
23071,"2023-11-28",交通运输,其他,0,0,0,7.97
23072,"2023-11-28",农林牧渔,咨询,12,11,11,3.44
23073,"2023-11-28",农林牧渔,投诉,10,10,9,16.51
23074,"2023-11-28",农林牧渔,意见建议,10,10,10,16.43
23075,"2023-11-28",农林牧渔,求助,16,15,14,11.41
23076,"2023-11-28",农林牧渔,表扬,19,18,17,3.64
23077,"2023-11-28",农林牧渔,举报,14,13,13,31.59
23078,"2023-11-28",农林牧渔,无效,5,5,4,0.79
23079,"2023-11-28",农林牧渔,其他,8,8,7,13.68
23080,"2023-11-29",科教文体,咨询,27,26,26,3.78
23081,"2023-11-29",科教文体,投诉,20,19,18,19.22
23082,"2023-11-29",科教文体,意见建议,39,38,36,17.25
23083,"2023-11-29",科教文体,求助,37,36,32,18.77
23084,"2023-11-29",科教文体,表扬,17,17,15,1.9
23085,"2023-11-29",科教文体,举报,25,24,23,18.5
23086,"2023-11-29",科教文体,无效,8,8,8,0.99
23087,"2023-11-29",科教文体,其他,8,8,7,8.42
23088,"2023-11-29",公卫医疗,咨询,33,32,30,3.01
23089,"2023-11-29",公卫医疗,投诉,28,27,26,19.06
23090,"2023-11-29",公卫医疗,意见建议,36,35,33,11.24
23091,"2023-11-29",公卫医疗,求助,33,32,31,30.78
23092,"2023-11-29",公卫医疗,表扬,20,19,17,1.16
23093,"2023-11-29",公卫医疗,举报,23,22,22,36.12
23094,"2023-11-29",公卫医疗,无效,12,12,11,1.44
23095,"2023-11-29",公卫医疗,其他,34,32,31,17.37
23096,"2023-11-29",城乡建设,咨询,21,20,19,5.94
23097,"2023-11-29",城乡建设,投诉,25,24,22,14.38
23098,"2023-11-29",城乡建设,意见建议,41,40,39,14.41
23099,"2023-11-29",城乡建设,求助,1,1,1,35.01
23100,"2023-11-29",城乡建设,表扬,18,18,16,1.11
23101,"2023-11-29",城乡建设,举报,10,10,9,18.74
23102,"2023-11-29",城乡建设,无效,33,32,29,1.14
23103,"2023-11-29",城乡建设,其他,26,25,23,12.29
23104,"2023-11-29",交通运输,咨询,7,7,7,5.63
23105,"2023-11-29",交通运输,投诉,2,2,2,16.14
23106,"2023-11-29",交通运输,意见建议,1,1,1,6.44
23107,"2023-11-29",交通运输,求助,9,9,8,12.23
23108,"2023-11-29",交通运输,表扬,21,20,19,2.56
23109,"2023-11-29",交通运输,举报,1,1,1,12.95
23110,"2023-11-29",交通运输,无效,23,22,21,1.66
23111,"2023-11-29",交通运输,其他,14,13,13,9.8
23112,"2023-11-29",农林牧渔,咨询,29,28,25,5.03
23113,"2023-11-29",农林牧渔,投诉,18,17,16,18.45
23114,"2023-11-29",农林牧渔,意见建议,11,11,10,16.21
23115,"2023-11-29",农林牧渔,求助,3,3,3,32.31
23116,"2023-11-29",农林牧渔,表扬,32,31,30,2.5
23117,"2023-11-29",农林牧渔,举报,21,20,19,35.16
23118,"2023-11-29",农林牧渔,无效,9,9,8,1.65
23119,"2023-11-29",农林牧渔,其他,8,8,8,18.4
23120,"2023-11-30",科教文体,咨询,12,12,11,4.0
23121,"2023-11-30",科教文体,投诉,9,9,8,18.61
23122,"2023-11-30",科教文体,意见建议,9,9,9,8.84
23123,"2023-11-30",科教文体,求助,4,4,3,32.93
23124,"2023-11-30",科教文体,表扬,11,11,10,1.63
23125,"2023-11-30",科教文体,举报,13,13,12,12.5
23126,"2023-11-30",科教文体,无效,12,12,11,1.83
23127,"2023-11-30",科教文体,其他,6,6,6,8.09
23128,"2023-11-30",公卫医疗,咨询,21,20,19,4.27
23129,"2023-11-30",公卫医疗,投诉,5,5,5,16.46
23130,"2023-11-30",公卫医疗,意见建议,29,28,26,14.6
23131,"2023-11-30",公卫医疗,求助,37,36,32,23.03
23132,"2023-11-30",公卫医疗,表扬,3,3,3,3.75
23133,"2023-11-30",公卫医疗,举报,32,31,29,45.95
23134,"2023-11-30",公卫医疗,无效,23,22,21,1.46
23135,"2023-11-30",公卫医疗,其他,73,69,66,10.59
23136,"2023-11-30",城乡建设,咨询,1,1,1,2.44
23137,"2023-11-30",城乡建设,投诉,22,21,19,22.85
23138,"2023-11-30",城乡建设,意见建议,11,11,9,13.35
23139,"2023-11-30",城乡建设,求助,41,40,39,22.21
23140,"2023-11-30",城乡建设,表扬,49,47,42,1.68
23141,"2023-11-30",城乡建设,举报,4,4,3,14.45
23142,"2023-11-30",城乡建设,无效,56,54,52,1.67
23143,"2023-11-30",城乡建设,其他,55,53,48,16.32
23144,"2023-11-30",交通运输,咨询,1,1,1,5.75
23145,"2023-11-30",交通运输,投诉,12,11,11,23.65
23146,"2023-11-30",交通运输,意见建议,16,16,15,10.27
23147,"2023-11-30",交通运输,求助,35,33,30,11.34
23148,"2023-11-30",交通运输,表扬,31,30,27,1.28
23149,"2023-11-30",交通运输,举报,30,29,26,23.43
23150,"2023-11-30",交通运输,无效,23,22,20,1.4
23151,"2023-11-30",交通运输,其他,31,30,28,4.18
23152,"2023-11-30",农林牧渔,咨询,51,50,44,2.25
23153,"2023-11-30",农林牧渔,投诉,16,15,14,19.63
23154,"2023-11-30",农林牧渔,意见建议,25,24,24,7.27
23155,"2023-11-30",农林牧渔,求助,8,8,8,21.83
23156,"2023-11-30",农林牧渔,表扬,27,26,26,1.7
23157,"2023-11-30",农林牧渔,举报,55,52,51,37.82
23158,"2023-11-30",农林牧渔,无效,43,42,37,1.9
23159,"2023-11-30",农林牧渔,其他,53,52,47,19.37
23160,"2023-12-01",科教文体,咨询,27,26,25,4.8
23161,"2023-12-01",科教文体,投诉,20,19,18,14.4
23162,"2023-12-01",科教文体,意见建议,12,12,12,13.27
23163,"2023-12-01",科教文体,求助,31,30,29,28.76
23164,"2023-12-01",科教文体,表扬,19,18,18,3.77
23165,"2023-12-01",科教文体,举报,23,22,20,42.64
23166,"2023-12-01",科教文体,无效,38,37,34,1.27
23167,"2023-12-01",科教文体,其他,7,7,6,19.57
23168,"2023-12-01",公卫医疗,咨询,2,2,2,2.24
23169,"2023-12-01",公卫医疗,投诉,4,4,4,12.27
23170,"2023-12-01",公卫医疗,意见建议,0,0,0,6.7
23171,"2023-12-01",公卫医疗,求助,3,3,3,20.8
23172,"2023-12-01",公卫医疗,表扬,2,2,2,3.16
23173,"2023-12-01",公卫医疗,举报,2,2,2,37.39
23174,"2023-12-01",公卫医疗,无效,4,4,3,1.12
23175,"2023-12-01",公卫医疗,其他,3,3,3,14.64
23176,"2023-12-01",城乡建设,咨询,29,28,28,5.25
23177,"2023-12-01",城乡建设,投诉,26,25,22,22.31
23178,"2023-12-01",城乡建设,意见建议,4,4,4,17.39
23179,"2023-12-01",城乡建设,求助,36,34,33,34.01
23180,"2023-12-01",城乡建设,表扬,37,36,33,2.18
23181,"2023-12-01",城乡建设,举报,1,1,1,41.61
23182,"2023-12-01",城乡建设,无效,39,38,36,0.81
23183,"2023-12-01",城乡建设,其他,30,29,29,9.92
23184,"2023-12-01",交通运输,咨询,28,27,27,2.74
23185,"2023-12-01",交通运输,投诉,45,44,39,21.3
23186,"2023-12-01",交通运输,意见建议,8,8,8,17.33
23187,"2023-12-01",交通运输,求助,34,33,33,15.66
23188,"2023-12-01",交通运输,表扬,27,26,24,3.87
23189,"2023-12-01",交通运输,举报,13,13,11,29.73
23190,"2023-12-01",交通运输,无效,29,28,27,0.9
23191,"2023-12-01",交通运输,其他,29,28,28,6.34
23192,"2023-12-01",农林牧渔,咨询,27,26,26,3.94
23193,"2023-12-01",农林牧渔,投诉,23,22,21,16.86
23194,"2023-12-01",农林牧渔,意见建议,25,24,23,16.14
23195,"2023-12-01",农林牧渔,求助,23,22,21,35.67
23196,"2023-12-01",农林牧渔,表扬,28,27,25,1.99
23197,"2023-12-01",农林牧渔,举报,25,24,22,41.87
23198,"2023-12-01",农林牧渔,无效,27,26,24,1.99
23199,"2023-12-01",农林牧渔,其他,13,12,12,6.89
23200,"2023-12-02",科教文体,咨询,1,1,1,4.82
23201,"2023-12-02",科教文体,投诉,2,2,2,9.63
23202,"2023-12-02",科教文体,意见建议,2,2,2,13.03
23203,"2023-12-02",科教文体,求助,2,2,2,26.55
23204,"2023-12-02",科教文体,表扬,2,2,2,3.35
23205,"2023-12-02",科教文体,举报,1,1,1,37.67
23206,"2023-12-02",科教文体,无效,0,0,0,0.72
23207,"2023-12-02",科教文体,其他,0,0,0,7.89
23208,"2023-12-02",公卫医疗,咨询,1,1,1,4.28
23209,"2023-12-02",公卫医疗,投诉,55,52,48,14.31
23210,"2023-12-02",公卫医疗,意见建议,26,25,23,7.15
23211,"2023-12-02",公卫医疗,求助,22,21,21,33.73
23212,"2023-12-02",公卫医疗,表扬,14,13,12,3.41
23213,"2023-12-02",公卫医疗,举报,45,43,40,33.33
23214,"2023-12-02",公卫医疗,无效,61,60,58,1.48
23215,"2023-12-02",公卫医疗,其他,47,46,41,7.77
23216,"2023-12-02",城乡建设,咨询,70,68,62,5.64
23217,"2023-12-02",城乡建设,投诉,24,23,23,21.13
23218,"2023-12-02",城乡建设,意见建议,3,3,3,12.94
23219,"2023-12-02",城乡建设,求助,72,70,63,18.47
23220,"2023-12-02",城乡建设,表扬,65,62,57,3.85
23221,"2023-12-02",城乡建设,举报,18,17,16,33.03
23222,"2023-12-02",城乡建设,无效,42,40,36,1.65
23223,"2023-12-02",城乡建设,其他,2,2,2,10.59
23224,"2023-12-02",交通运输,咨询,10,10,9,5.74
23225,"2023-12-02",交通运输,投诉,11,10,10,13.35
23226,"2023-12-02",交通运输,意见建议,49,47,44,16.34
23227,"2023-12-02",交通运输,求助,46,44,41,32.97
23228,"2023-12-02",交通运输,表扬,39,38,37,3.72
23229,"2023-12-02",交通运输,举报,49,47,47,25.24
23230,"2023-12-02",交通运输,无效,35,34,31,1.98
23231,"2023-12-02",交通运输,其他,0,0,0,17.09
23232,"2023-12-02",农林牧渔,咨询,8,8,8,3.52
23233,"2023-12-02",农林牧渔,投诉,20,19,18,17.82
23234,"2023-12-02",农林牧渔,意见建议,25,24,22,7.63
23235,"2023-12-02",农林牧渔,求助,8,8,7,33.03
23236,"2023-12-02",农林牧渔,表扬,2,2,2,3.46
23237,"2023-12-02",农林牧渔,举报,5,5,5,26.61
23238,"2023-12-02",农林牧渔,无效,16,15,14,0.96
23239,"2023-12-02",农林牧渔,其他,40,39,37,10.48
23240,"2023-12-03",科教文体,咨询,5,5,5,5.84
23241,"2023-12-03",科教文体,投诉,11,11,10,16.2
23242,"2023-12-03",科教文体,意见建议,10,10,9,7.1
23243,"2023-12-03",科教文体,求助,15,14,13,18.43
23244,"2023-12-03",科教文体,表扬,3,3,3,3.65
23245,"2023-12-03",科教文体,举报,3,3,3,34.89
23246,"2023-12-03",科教文体,无效,3,3,3,1.89
23247,"2023-12-03",科教文体,其他,13,12,12,5.29
23248,"2023-12-03",公卫医疗,咨询,2,2,2,4.9
23249,"2023-12-03",公卫医疗,投诉,13,13,12,22.28
23250,"2023-12-03",公卫医疗,意见建议,7,7,6,8.55
23251,"2023-12-03",公卫医疗,求助,3,3,3,14.08
23252,"2023-12-03",公卫医疗,表扬,11,10,10,3.4
23253,"2023-12-03",公卫医疗,举报,3,3,3,26.77
23254,"2023-12-03",公卫医疗,无效,7,7,7,1.0
23255,"2023-12-03",公卫医疗,其他,10,10,9,9.2
23256,"2023-12-03",城乡建设,咨询,52,51,46,2.21
23257,"2023-12-03",城乡建设,投诉,60,59,56,12.27
23258,"2023-12-03",城乡建设,意见建议,18,18,16,11.73
23259,"2023-12-03",城乡建设,求助,13,12,11,33.08
23260,"2023-12-03",城乡建设,表扬,9,9,9,2.56
23261,"2023-12-03",城乡建设,举报,22,21,21,47.02
23262,"2023-12-03",城乡建设,无效,16,15,14,1.46
23263,"2023-12-03",城乡建设,其他,23,22,20,6.82
23264,"2023-12-03",交通运输,咨询,18,17,17,3.13
23265,"2023-12-03",交通运输,投诉,9,9,8,19.82
23266,"2023-12-03",交通运输,意见建议,4,4,4,11.83
23267,"2023-12-03",交通运输,求助,10,10,9,33.96
23268,"2023-12-03",交通运输,表扬,6,6,5,2.89
23269,"2023-12-03",交通运输,举报,7,7,6,21.42
23270,"2023-12-03",交通运输,无效,24,23,23,1.43
23271,"2023-12-03",交通运输,其他,4,4,4,7.27
23272,"2023-12-03",农林牧渔,咨询,13,13,12,3.01
23273,"2023-12-03",农林牧渔,投诉,21,20,19,21.16
23274,"2023-12-03",农林牧渔,意见建议,1,1,1,8.43
23275,"2023-12-03",农林牧渔,求助,16,15,15,31.97
23276,"2023-12-03",农林牧渔,表扬,26,25,22,2.3
23277,"2023-12-03",农林牧渔,举报,26,25,25,26.38
23278,"2023-12-03",农林牧渔,无效,12,12,11,0.57
23279,"2023-12-03",农林牧渔,其他,8,8,8,9.42
23280,"2023-12-04",科教文体,咨询,4,4,4,4.49
23281,"2023-12-04",科教文体,投诉,7,7,6,12.03
23282,"2023-12-04",科教文体,意见建议,1,1,1,12.88
23283,"2023-12-04",科教文体,求助,3,3,3,18.78
23284,"2023-12-04",科教文体,表扬,2,2,2,2.58
23285,"2023-12-04",科教文体,举报,0,0,0,34.26
23286,"2023-12-04",科教文体,无效,7,7,6,0.81
23287,"2023-12-04",科教文体,其他,3,3,3,19.45
23288,"2023-12-04",公卫医疗,咨询,1,1,1,2.56
23289,"2023-12-04",公卫医疗,投诉,11,11,10,10.18
23290,"2023-12-04",公卫医疗,意见建议,2,2,2,7.38
23291,"2023-12-04",公卫医疗,求助,12,11,11,32.78
23292,"2023-12-04",公卫医疗,表扬,16,15,14,2.7
23293,"2023-12-04",公卫医疗,举报,14,14,12,31.49
23294,"2023-12-04",公卫医疗,无效,8,8,7,1.13
23295,"2023-12-04",公卫医疗,其他,7,7,7,15.31
23296,"2023-12-04",城乡建设,咨询,12,12,11,5.37
23297,"2023-12-04",城乡建设,投诉,37,36,34,17.38
23298,"2023-12-04",城乡建设,意见建议,14,14,13,13.91
23299,"2023-12-04",城乡建设,求助,9,9,9,15.81
23300,"2023-12-04",城乡建设,表扬,2,2,2,2.52
23301,"2023-12-04",城乡建设,举报,25,24,23,38.06
23302,"2023-12-04",城乡建设,无效,46,44,40,0.6
23303,"2023-12-04",城乡建设,其他,27,26,23,13.28
23304,"2023-12-04",交通运输,咨询,6,6,6,5.24
23305,"2023-12-04",交通运输,投诉,24,23,21,16.2
23306,"2023-12-04",交通运输,意见建议,14,14,13,13.81
23307,"2023-12-04",交通运输,求助,26,25,25,20.22
23308,"2023-12-04",交通运输,表扬,18,18,16,2.18
23309,"2023-12-04",交通运输,举报,23,22,20,33.44
23310,"2023-12-04",交通运输,无效,33,32,29,1.84
23311,"2023-12-04",交通运输,其他,37,36,33,17.97
23312,"2023-12-04",农林牧渔,咨询,8,8,7,5.37
23313,"2023-12-04",农林牧渔,投诉,16,15,14,17.36
23314,"2023-12-04",农林牧渔,意见建议,3,3,3,17.49
23315,"2023-12-04",农林牧渔,求助,4,4,4,32.82
23316,"2023-12-04",农林牧渔,表扬,14,14,13,1.12
23317,"2023-12-04",农林牧渔,举报,10,10,10,45.29
23318,"2023-12-04",农林牧渔,无效,1,1,1,1.98
23319,"2023-12-04",农林牧渔,其他,1,1,1,15.77
23320,"2023-12-05",科教文体,咨询,24,23,22,3.18
23321,"2023-12-05",科教文体,投诉,15,14,13,12.24
23322,"2023-12-05",科教文体,意见建议,7,7,7,14.24
23323,"2023-12-05",科教文体,求助,19,18,18,31.2
23324,"2023-12-05",科教文体,表扬,19,19,18,3.36
23325,"2023-12-05",科教文体,举报,22,21,20,19.37
23326,"2023-12-05",科教文体,无效,1,1,1,0.62
23327,"2023-12-05",科教文体,其他,12,11,11,16.32
23328,"2023-12-05",公卫医疗,咨询,0,0,0,5.33
23329,"2023-12-05",公卫医疗,投诉,0,0,0,18.41
23330,"2023-12-05",公卫医疗,意见建议,0,0,0,13.23
23331,"2023-12-05",公卫医疗,求助,0,0,0,13.11
23332,"2023-12-05",公卫医疗,表扬,0,0,0,2.33
23333,"2023-12-05",公卫医疗,举报,0,0,0,18.2
23334,"2023-12-05",公卫医疗,无效,0,0,0,1.9
23335,"2023-12-05",公卫医疗,其他,2,2,2,6.02
23336,"2023-12-05",城乡建设,咨询,3,3,3,4.83
23337,"2023-12-05",城乡建设,投诉,4,4,3,20.53
23338,"2023-12-05",城乡建设,意见建议,3,3,3,13.72
23339,"2023-12-05",城乡建设,求助,2,2,2,16.95
23340,"2023-12-05",城乡建设,表扬,3,3,3,1.23
23341,"2023-12-05",城乡建设,举报,0,0,0,22.38
23342,"2023-12-05",城乡建设,无效,2,2,2,1.2
23343,"2023-12-05",城乡建设,其他,2,2,2,12.83
23344,"2023-12-05",交通运输,咨询,20,19,17,4.59
23345,"2023-12-05",交通运输,投诉,19,19,17,14.31
23346,"2023-12-05",交通运输,意见建议,1,1,1,13.76
23347,"2023-12-05",交通运输,求助,20,19,19,31.01
23348,"2023-12-05",交通运输,表扬,18,17,16,1.1
23349,"2023-12-05",交通运输,举报,20,19,19,25.48
23350,"2023-12-05",交通运输,无效,4,4,4,1.36
23351,"2023-12-05",交通运输,其他,20,19,18,8.94
23352,"2023-12-05",农林牧渔,咨询,2,2,2,5.97
23353,"2023-12-05",农林牧渔,投诉,13,12,11,19.8
23354,"2023-12-05",农林牧渔,意见建议,8,8,7,14.63
23355,"2023-12-05",农林牧渔,求助,13,13,12,33.2
23356,"2023-12-05",农林牧渔,表扬,12,12,11,1.97
23357,"2023-12-05",农林牧渔,举报,4,4,4,28.44
23358,"2023-12-05",农林牧渔,无效,7,7,6,0.87
23359,"2023-12-05",农林牧渔,其他,5,5,5,12.93
